row_index,field,old,new,reason
34080,sqli_type,boolean_blind,error_based,critic-correction-type
34084,sqli_type,error_based,boolean_blind,relabel-classifier
34084,db_engine,oracle,postgresql,relabel-classifier
34085,sqli_type,boolean_blind,error_based,critic-correction-type
34090,sqli_type,boolean_blind,error_based,critic-correction-type
34095,sqli_type,error_based,boolean_blind,relabel-classifier
34095,db_engine,oracle,postgresql,relabel-classifier
34096,sqli_type,boolean_blind,error_based,critic-correction-type
34098,sqli_type,boolean_blind,error_based,critic-correction-type
34100,sqli_type,boolean_blind,error_based,critic-correction-type
34106,sqli_type,boolean_blind,error_based,critic-correction-type
34118,sqli_type,boolean_blind,error_based,critic-correction-type
34120,sqli_type,error_based,boolean_blind,relabel-classifier
34120,db_engine,oracle,postgresql,relabel-classifier
34121,sqli_type,error_based,boolean_blind,relabel-classifier
34121,db_engine,mssql,generic,relabel-classifier
34122,sqli_type,boolean_blind,error_based,critic-correction-type
34124,sqli_type,error_based,boolean_blind,relabel-classifier
34124,db_engine,oracle,postgresql,relabel-classifier
34126,sqli_type,boolean_blind,error_based,critic-correction-type
34131,sqli_type,boolean_blind,error_based,critic-correction-type
34133,sqli_type,error_based,boolean_blind,relabel-classifier
34133,db_engine,oracle,postgresql,relabel-classifier
34136,sqli_type,error_based,benign,relabel-benign-fallback
34136,db_engine,oracle,unknown,relabel-benign-fallback
34137,sqli_type,error_based,boolean_blind,relabel-classifier
34137,db_engine,mssql,generic,relabel-classifier
34140,sqli_type,error_based,boolean_blind,relabel-classifier
34140,db_engine,mssql,generic,relabel-classifier
34141,sqli_type,error_based,boolean_blind,relabel-classifier
34141,db_engine,oracle,postgresql,relabel-classifier
34144,sqli_type,boolean_blind,error_based,critic-correction-type
34147,sqli_type,boolean_blind,error_based,critic-correction-type
34150,sqli_type,error_based,boolean_blind,relabel-classifier
34150,db_engine,oracle,postgresql,relabel-classifier
34154,sqli_type,boolean_blind,error_based,critic-correction-type
34157,sqli_type,error_based,boolean_blind,relabel-classifier
34157,db_engine,oracle,postgresql,relabel-classifier
34159,sqli_type,error_based,boolean_blind,relabel-classifier
34159,db_engine,oracle,postgresql,relabel-classifier
34168,sqli_type,error_based,boolean_blind,relabel-classifier
34168,db_engine,oracle,postgresql,relabel-classifier
34170,sqli_type,boolean_blind,error_based,critic-correction-type
34174,sqli_type,boolean_blind,error_based,critic-correction-type
34175,sqli_type,error_based,boolean_blind,relabel-classifier
34175,db_engine,mssql,generic,relabel-classifier
34182,sqli_type,error_based,boolean_blind,relabel-classifier
34182,db_engine,oracle,postgresql,relabel-classifier
34184,sqli_type,boolean_blind,error_based,critic-correction-type
34186,sqli_type,boolean_blind,error_based,critic-correction-type
34190,sqli_type,error_based,boolean_blind,relabel-classifier
34190,db_engine,oracle,postgresql,relabel-classifier
34197,sqli_type,error_based,boolean_blind,relabel-classifier
34197,db_engine,oracle,postgresql,relabel-classifier
34199,sqli_type,boolean_blind,error_based,critic-correction-type
34208,sqli_type,error_based,boolean_blind,relabel-classifier
34208,db_engine,mssql,generic,relabel-classifier
34211,sqli_type,boolean_blind,error_based,critic-correction-type
34213,sqli_type,error_based,benign,relabel-benign-fallback
34213,db_engine,oracle,unknown,relabel-benign-fallback
34215,sqli_type,boolean_blind,error_based,critic-correction-type
34225,sqli_type,error_based,benign,relabel-benign-fallback
34225,db_engine,oracle,unknown,relabel-benign-fallback
34226,sqli_type,error_based,benign,relabel-benign-fallback
34226,db_engine,mssql,unknown,relabel-benign-fallback
34228,sqli_type,boolean_blind,error_based,critic-correction-type
34233,sqli_type,error_based,benign,relabel-benign-fallback
34233,db_engine,oracle,unknown,relabel-benign-fallback
34235,sqli_type,boolean_blind,error_based,critic-correction-type
34238,sqli_type,boolean_blind,error_based,relabel-classifier
34240,sqli_type,error_based,boolean_blind,relabel-classifier
34240,db_engine,mssql,generic,relabel-classifier
34245,sqli_type,boolean_blind,error_based,critic-correction-type
34246,sqli_type,error_based,boolean_blind,relabel-classifier
34246,db_engine,oracle,postgresql,relabel-classifier
34248,sqli_type,boolean_blind,error_based,critic-correction-type
34249,sqli_type,boolean_blind,error_based,critic-correction-type
34250,sqli_type,error_based,boolean_blind,relabel-classifier
34250,db_engine,mssql,generic,relabel-classifier
34256,sqli_type,boolean_blind,error_based,critic-correction-type
34259,sqli_type,boolean_blind,error_based,relabel-classifier
34264,sqli_type,error_based,boolean_blind,relabel-classifier
34264,db_engine,oracle,postgresql,relabel-classifier
34265,sqli_type,boolean_blind,error_based,critic-correction-type
34267,sqli_type,error_based,boolean_blind,relabel-classifier
34267,db_engine,oracle,postgresql,relabel-classifier
34273,sqli_type,error_based,rce,relabel-classifier
34273,db_engine,oracle,generic,relabel-classifier
34274,sqli_type,error_based,benign,relabel-benign-fallback
34274,db_engine,oracle,unknown,relabel-benign-fallback
34275,sqli_type,error_based,boolean_blind,relabel-classifier
34275,db_engine,oracle,postgresql,relabel-classifier
34286,sqli_type,boolean_blind,error_based,critic-correction-type
34287,sqli_type,error_based,boolean_blind,relabel-classifier
34287,db_engine,oracle,postgresql,relabel-classifier
34290,sqli_type,boolean_blind,error_based,critic-correction-type
34295,sqli_type,error_based,boolean_blind,relabel-classifier
34295,db_engine,oracle,postgresql,relabel-classifier
34297,sqli_type,boolean_blind,error_based,relabel-classifier
34298,sqli_type,error_based,boolean_blind,relabel-classifier
34298,db_engine,oracle,postgresql,relabel-classifier
34311,sqli_type,boolean_blind,error_based,critic-correction-type
34312,sqli_type,boolean_blind,error_based,critic-correction-type
34316,sqli_type,boolean_blind,error_based,critic-correction-type
34327,sqli_type,boolean_blind,error_based,relabel-classifier
34330,sqli_type,error_based,boolean_blind,relabel-classifier
34330,db_engine,oracle,postgresql,relabel-classifier
34332,sqli_type,boolean_blind,error_based,critic-correction-type
34336,sqli_type,boolean_blind,error_based,critic-correction-type
34339,sqli_type,boolean_blind,error_based,critic-correction-type
34344,sqli_type,error_based,boolean_blind,relabel-classifier
34344,db_engine,oracle,postgresql,relabel-classifier
34349,sqli_type,boolean_blind,error_based,critic-correction-type
34350,sqli_type,error_based,boolean_blind,relabel-classifier
34350,db_engine,mssql,postgresql,relabel-classifier
34353,sqli_type,error_based,boolean_blind,relabel-classifier
34353,db_engine,oracle,postgresql,relabel-classifier
34354,sqli_type,boolean_blind,error_based,critic-correction-type
34363,sqli_type,boolean_blind,error_based,relabel-classifier
34366,sqli_type,boolean_blind,error_based,critic-correction-type
34371,sqli_type,boolean_blind,error_based,critic-correction-type
34372,sqli_type,boolean_blind,error_based,critic-correction-type
34385,sqli_type,boolean_blind,error_based,critic-correction-type
34387,sqli_type,error_based,boolean_blind,relabel-classifier
34387,db_engine,oracle,postgresql,relabel-classifier
34391,sqli_type,boolean_blind,error_based,critic-correction-type
34392,sqli_type,error_based,boolean_blind,relabel-classifier
34392,db_engine,oracle,postgresql,relabel-classifier
34393,sqli_type,error_based,boolean_blind,relabel-classifier
34393,db_engine,mssql,generic,relabel-classifier
34394,sqli_type,error_based,boolean_blind,relabel-classifier
34394,db_engine,oracle,postgresql,relabel-classifier
34398,sqli_type,error_based,boolean_blind,relabel-classifier
34398,db_engine,oracle,postgresql,relabel-classifier
34399,sqli_type,boolean_blind,error_based,critic-correction-type
34413,sqli_type,boolean_blind,error_based,relabel-classifier
34415,sqli_type,error_based,benign,relabel-benign-fallback
34415,db_engine,mssql,unknown,relabel-benign-fallback
34418,sqli_type,boolean_blind,error_based,critic-correction-type
34422,sqli_type,boolean_blind,error_based,relabel-classifier
34423,sqli_type,error_based,boolean_blind,relabel-classifier
34424,sqli_type,boolean_blind,error_based,critic-correction-type
34426,sqli_type,boolean_blind,error_based,critic-correction-type
34430,sqli_type,error_based,boolean_blind,relabel-classifier
34430,db_engine,oracle,postgresql,relabel-classifier
34433,sqli_type,error_based,boolean_blind,relabel-classifier
34433,db_engine,oracle,postgresql,relabel-classifier
34435,sqli_type,error_based,benign,relabel-benign-fallback
34435,db_engine,oracle,unknown,relabel-benign-fallback
34437,sqli_type,boolean_blind,error_based,critic-correction-type
34439,sqli_type,error_based,boolean_blind,relabel-classifier
34439,db_engine,mssql,generic,relabel-classifier
34448,sqli_type,boolean_blind,error_based,critic-correction-type
34450,sqli_type,boolean_blind,error_based,critic-correction-type
34452,sqli_type,boolean_blind,error_based,critic-correction-type
34453,sqli_type,boolean_blind,error_based,critic-correction-type
34459,sqli_type,boolean_blind,error_based,critic-correction-type
34461,sqli_type,boolean_blind,error_based,relabel-classifier
34462,sqli_type,boolean_blind,error_based,critic-correction-type
34465,sqli_type,error_based,boolean_blind,relabel-classifier
34465,db_engine,mssql,oracle,relabel-classifier
34466,sqli_type,boolean_blind,error_based,critic-correction-type
34467,sqli_type,boolean_blind,error_based,critic-correction-type
34470,sqli_type,boolean_blind,error_based,critic-correction-type
34472,sqli_type,boolean_blind,error_based,critic-correction-type
34476,sqli_type,error_based,boolean_blind,relabel-classifier
34476,db_engine,oracle,postgresql,relabel-classifier
34481,sqli_type,error_based,boolean_blind,relabel-classifier
34481,db_engine,oracle,postgresql,relabel-classifier
34488,sqli_type,boolean_blind,error_based,relabel-classifier
34494,sqli_type,error_based,boolean_blind,relabel-classifier
34494,db_engine,oracle,postgresql,relabel-classifier
34496,sqli_type,error_based,boolean_blind,relabel-classifier
34496,db_engine,mssql,generic,relabel-classifier
34499,sqli_type,error_based,boolean_blind,relabel-classifier
34499,db_engine,mssql,generic,relabel-classifier
34505,sqli_type,boolean_blind,error_based,critic-correction-type
34511,sqli_type,boolean_blind,error_based,relabel-classifier
34517,sqli_type,boolean_blind,error_based,critic-correction-type
34520,sqli_type,error_based,boolean_blind,relabel-classifier
34520,db_engine,mssql,generic,relabel-classifier
34522,sqli_type,boolean_blind,error_based,critic-correction-type
34524,sqli_type,error_based,boolean_blind,relabel-classifier
34524,db_engine,oracle,postgresql,relabel-classifier
34532,sqli_type,boolean_blind,error_based,critic-correction-type
34543,sqli_type,error_based,boolean_blind,relabel-classifier
34543,db_engine,oracle,postgresql,relabel-classifier
34545,sqli_type,error_based,boolean_blind,relabel-classifier
34545,db_engine,oracle,postgresql,relabel-classifier
34546,sqli_type,error_based,boolean_blind,relabel-classifier
34546,db_engine,oracle,postgresql,relabel-classifier
34553,sqli_type,boolean_blind,error_based,critic-correction-type
34558,sqli_type,boolean_blind,error_based,critic-correction-type
34562,sqli_type,boolean_blind,error_based,critic-correction-type
34563,sqli_type,error_based,boolean_blind,relabel-classifier
34563,db_engine,mssql,generic,relabel-classifier
34565,sqli_type,boolean_blind,error_based,relabel-classifier
34571,sqli_type,boolean_blind,error_based,critic-correction-type
34573,sqli_type,boolean_blind,error_based,critic-correction-type
34583,sqli_type,error_based,boolean_blind,relabel-classifier
34583,db_engine,mssql,generic,relabel-classifier
34585,sqli_type,boolean_blind,error_based,critic-correction-type
34586,sqli_type,error_based,boolean_blind,relabel-classifier
34586,db_engine,oracle,postgresql,relabel-classifier
34589,sqli_type,boolean_blind,error_based,critic-correction-type
34592,sqli_type,boolean_blind,error_based,critic-correction-type
34596,sqli_type,error_based,boolean_blind,relabel-classifier
34596,db_engine,oracle,postgresql,relabel-classifier
34603,sqli_type,boolean_blind,error_based,critic-correction-type
34604,sqli_type,boolean_blind,error_based,critic-correction-type
34605,sqli_type,boolean_blind,error_based,critic-correction-type
34606,sqli_type,boolean_blind,error_based,critic-correction-type
34610,sqli_type,error_based,boolean_blind,relabel-classifier
34610,db_engine,oracle,postgresql,relabel-classifier
34611,sqli_type,boolean_blind,error_based,critic-correction-type
34622,sqli_type,error_based,rce,relabel-classifier
34622,db_engine,oracle,postgresql,relabel-classifier
34624,sqli_type,error_based,benign,relabel-benign-fallback
34624,db_engine,mssql,unknown,relabel-benign-fallback
34628,sqli_type,error_based,boolean_blind,relabel-classifier
34628,db_engine,oracle,postgresql,relabel-classifier
34630,sqli_type,boolean_blind,error_based,critic-correction-type
34631,sqli_type,error_based,boolean_blind,relabel-classifier
34631,db_engine,mssql,generic,relabel-classifier
34632,sqli_type,error_based,boolean_blind,relabel-classifier
34632,db_engine,oracle,postgresql,relabel-classifier
34635,sqli_type,error_based,boolean_blind,relabel-classifier
34635,db_engine,mssql,postgresql,relabel-classifier
34636,sqli_type,error_based,benign,relabel-benign-fallback
34636,db_engine,mssql,unknown,relabel-benign-fallback
34637,sqli_type,boolean_blind,error_based,critic-correction-type
34639,sqli_type,error_based,boolean_blind,relabel-classifier
34639,db_engine,mssql,generic,relabel-classifier
34642,sqli_type,boolean_blind,error_based,relabel-classifier
34646,sqli_type,error_based,boolean_blind,relabel-classifier
34646,db_engine,oracle,postgresql,relabel-classifier
34649,sqli_type,error_based,boolean_blind,relabel-classifier
34649,db_engine,oracle,postgresql,relabel-classifier
34650,sqli_type,boolean_blind,error_based,critic-correction-type
34652,sqli_type,error_based,boolean_blind,relabel-classifier
