Sentence,Label
SELECT * FROM wp_users WHERE ID  =  '1' LIMIT 1,0
SELECT * INTO newtable [IN externaldb ] FROM oldtable WHERE condition ;,0
SELECT * INTO newtable FROM oldtable WHERE 1  =  0;,0
SELECT * INTO CustomersBackup2017 FROM Customers;,0
SELECT *FROM  ( SELECT column_name ( s )  FROM,0
SELECT *FROM  ( SELECTcolumn_name ( s )  FROM,0
SELECT *INTO CustomersBackup2017 IN 'Backup.mdb' FROM Customers;,0
SELECT *INTO CustomersGermany FROM Customers WHERE Country  =  'Germany';,0
SELECT familiar,0
SELECT invented,0
SELECT process,0
"SELECT BINARY ""HELLO""  =  ""hello"";",0
"SELECT BINARY ""W3Schools.com"";",0
"SELECT LTRIM ( ""     SQL Tutorial"" )  AS LeftTrimmedString;",0
"SELECT ISNULL ( """" ) ;",0
"SELECT QUARTER ( ""2017-01-01 09:34:21"" ) ;",0
"SELECT TIME ( ""2017-08-15 19:30:10"" ) ;",0
"SELECT MINUTE ( ""2017-06-20 09:34:00"" ) ;",0
"SELECT DATEDIFF ( ""2017-06-25 09:34:21"", ""2017-06-15 15:25:35"" ) ;",0
"SELECT TIMEDIFF ( ""2017-06-25 13:10:11"", ""2017-06-15 13:10:10"" ) ;",0
"SELECT ADDTIME ( ""2017-06-15   09:34:21"", ""2"" ) ;",0
"SELECT ADDDATE ( ""2017-06-15 09:34:21"", INTERVAL -3 HOUR ) ;",0
"SELECT SUBDATE ( ""2017-06-15 09:34:21"", INTERVAL 15 MINUTE ) ;",0
"SELECT ADDDATE ( ""2017-06-15 09:34:21"", INTERVAL 15 MINUTE ) ;",0
"SELECT SUBDATE ( ""2017-06-15 09:34:21"", INTERVAL 3 HOUR ) ;",0
"SELECT TIME ( ""2017-08-15 19:30:10.000001"" ) ;",0
"SELECT SECOND ( ""2017-06-20 09:34:00.000023"" ) ;",0
"SELECT ADDTIME ( ""2017-06-15   09:34:21.000001"", ""5 2:10:5.000003"" ) ;",0
"SELECT SUBTIME ( ""2017-06-15 10:24:21.000004"", ""5.000001"" ) ;",0
"SELECT ADDTIME ( ""2017-06-15   09:34:21.000001"", ""5.000003"" ) ;",0
"SELECT ADDTIME ( ""2017-06-15 09:34:21.000001"", ""2:10:5.000003"" ) ;",0
"SELECT SUBTIME ( ""2017-06-15 10:24:21.000004"", ""3:2:5.000001"" ) ;",0
"SELECT YEARWEEK ( ""2017-06-15"" ) ;",0
"SELECT WEEKDAY ( ""2017-01-01"" ) ;",0
"SELECT DAYNAME ( ""2017-06-15"" ) ;",0
"SELECT DATEDIFF ( ""2017-01-01"",   ""2016-12-24"" ) ;",0
"SELECT NULLIF ( ""2017-08-25"", ""2017-08-25"" ) ;",0
"SELECT DATEDIFF ( ""2017-06-25"", ""2017-06-15"" ) ;",0
"SELECT SUBDATE ( ""2017-06-15"", INTERVAL -2 MONTH ) ;",0
"SELECT ADDDATE ( ""2017-06-15"", INTERVAL -2 MONTH ) ;",0
"SELECT SUBDATE ( ""2017-06-15"", INTERVAL 10 DAY ) ;",0
"SELECT ADDDATE ( ""2017-06-15"", INTERVAL 10 DAY ) ;",0
"SELECT RTRIM ( ""SQL Tutorial     "" )  AS RightTrimmedString;",0
"SELECT DATE ( ""The   date is 2017-06-15"" ) ;",0
"SELECT UCASE ( ""SQL Tutorial is FUN!"" ) ;",0
"SELECT LCASE ( ""SQL Tutorial is FUN!"" ) ;",0
"SELECT ISNULL ( ""Hello world!"" ) ;",0
"SELECT REVERSE ( ""SQL Tutorial"" ) ;",0
"SELECT STRCMP ( ""SQL Tutorial"",   ""SQL Tutorial"" ) ;",0
"SELECT STRCMP ( ""SQL Tutorial"",   ""HTML Tutorial"" ) ;",0
"SELECT RPAD ( ""SQL Tutorial"",   20, ""ABC"" ) ;",0
"SELECT LPAD ( ""SQL Tutorial"",   20, ""ABC"" ) ;",0
"SELECT POSITION ( ""COM"" IN ""W3Schools.com"" )  AS MatchPosition;",0
"SELECT NULLIF ( ""Hello"", ""world"" ) ;",0
"SELECT LOCATE ( ""com"", ""W3Schools.com"", 3 )  AS MatchPosition;",0
"SELECT POSITION ( ""3"" IN ""W3Schools.com"" )  AS MatchPosition;",0
"SELECT LOCATE ( ""3"", ""W3Schools.com"" )  AS MatchPosition;",0
"SELECT SECOND ( ""23:59:59"" ) ;",0
"SELECT TIME ( ""19:30:10"" ) ;",0
"SELECT HOUR ( ""838:59:59"" ) ;",0
"SELECT SUBTIME ( ""10:24:21"", ""-3:2:5"" ) ;",0
"SELECT SUBTIME ( ""10:24:21"", ""300"" ) ;",0
"SELECT SUBTIME ( ""10:24:21"", ""5"" ) ;",0
"SELECT TIMEDIFF ( ""13:10:11"", ""13:10:10"" ) ;",0
"SELECT ADDTIME ( ""09:34:21.000001"", ""2:10:5.000003"" ) ;",0
"SELECT POSITION ( ""a"" IN CustomerName )  FROM Customers;",0
"SELECT LOCATE ( ""a"", CustomerName )  FROM Customers;",0
"SELECT INSTR ( ""W3Schools.com"", ""COM"" )  AS MatchPosition;",0
"SELECT INSTR ( ""W3Schools.com"", ""3"" )  AS MatchPosition;",0
"SELECT LEAST ( ""w3Schools.com"", ""microsoft.com"", ""apple.com"" ) ;",0
"SELECT GREATEST ( ""w3Schools.com"", ""microsoft.com"", ""apple.com"" ) ;",0
SELECT SYSDATE (  )  + 1;,0
SELECT CURTIME (  )  + 1;,0
SELECT   NOW (  )  + 1;,0
SELECT SYSDATE (  ) ;,0
SELECT CURTIME (  ) ;,0
SELECT   NOW (  ) ;,0
SELECT RADIANS ( -45 ) ;,0
SELECT SIGN ( -12 ) ;,0
SELECT TAN ( -3 ) ;,0
SELECT ASIN ( -0.8 ) ;,0
SELECT ACOS ( -0.8 ) ;,0
SELECT ABS ( -243.5 ) ;,0
"SELECT ATAN ( -0.8, 2 ) ;",0
SELECT YEARWEEK ( CURDATE (   )  )  ;,0
SELECT DAYNAME ( CURDATE (   )  )  ;,0
SELECT QUARTER ( CURDATE (   )  )  ;,0
"SELECT EXTRACT ( MINUTE FROM ""2017-06-15 09:34:21"" ) ;",0
"SELECT EXTRACT ( WEEK FROM ""2017-06-15"" ) ;",0
"SELECT EXTRACT ( MONTH FROM ""2017-06-15"" ) ;",0
SELECT RADIANS ( 180 ) ;,0
SELECT CEILING ( 25 ) ;,0
SELECT ISNULL ( 350 ) ;,0
"SELECT NULLIF ( 25, ""Hello"" ) ;",0
"SELECT MAKEDATE ( 2017, 100 ) ;",0
"SELECT NULLIF ( 25, 25 ) ;",0
"SELECT POWER ( 8, 3 ) ;",0
"SELECT MAKETIME ( 838,   59, 59 ) ;",0
"SELECT CONV ( 1111, 2, 10 ) ;",0
"SELECT CONV ( 88, 10, 16 ) ;",0
"SELECT LEAST ( 3, 12, 34, 8, 25 ) ;",0
"SELECT GREATEST ( 3, 12, 34, 8, 25 ) ;",0
SELECT CEILING ( 25.75 ) ;,0
SELECT DEGREES ( 1.5 ) ;,0
SELECT ACOS ( 0.25 ) ;,0
"SELECT FORMAT ( 250500.5634, 2 ) ;",0
"SELECT TRUNCATE ( 345.156,   0 ) ;",0
"SELECT ROUND ( 135.375, 2 ) ;",0
SELECT LCASE ( CustomerName )  AS LowercaseCustomerName FROM Customers;,0
SELECT UCASE ( CustomerName )  AS UppercaseCustomerName FROM Customers;,0
SELECT REVERSE ( CustomerName )  FROM Customers;,0
"SELECT INSTR ( CustomerName, ""a"" )  FROM Customers;",0
"SELECT LPAD ( CustomerName, 30, ""ABC"" )  AS LeftPadCustomerName FROM Customers;",0
"SELECT RPAD ( CustomerName, 30, ""ABC"" )  AS RightPadCustomerName FROM Customers;",0
SELECT ISNULL ( NULL ) ;,0
SELECT TIME ( NULL ) ;,0
SELECT DATE ( OrderDate )  FROM Orders;,0
SELECT COS ( PI (   )  )  ;,0
SELECT DEGREES ( PI (  ) *2 ) ;,0
SELECT negative ( s )  FROM various,0
SELECT power ( s )  FROM instant,0
SELECT grabbed ( s )  FROM moon,0
SELECT diameter ( s )  FROM pictured FULL OUTER JOIN,0
SELECT widely ( s )  FROM lonely FULL OUTER JOIN,0
SELECT behavior ( s )  FROM enjoy FULL OUTER JOIN,0
SELECT surprise ( s ) FROM examine INNER JOIN,0
SELECT blanket ( s ) FROM standard INNER JOIN,0
SELECT reach ( s ) FROM rear INNER JOIN,0
SELECT football ( s )  FROM lovely LEFT JOIN,0
SELECT pleasure ( s )  FROM wire LEFT JOIN,0
SELECT various ( s )  FROM article LEFT JOIN,0
SELECT stomach ( s )  FROM attached SELECT supply ( s ),0
SELECT knew ( s )  FROM know SELECT darkness ( s ),0
SELECT nose ( s )  FROM muscle SELECT musical ( s ),0
SELECT look ( s )  FROM service SELECT remember FROM surface,0
SELECT shout ( s )  FROM standard SELECT toward FROM habit,0
SELECT poetry ( s )  FROM cream SELECT heart FROM creature,0
SELECT form ( s )  FROM leaf SELECT husband FROM arrangement,0
SELECT mill ( s )  FROM mill SELECT exciting FROM count,0
SELECT below ( s )  FROM station SELECT thank FROM knowledge,0
SELECT saddle ( s )  FROM key SELECT there FROM paragraph,0
SELECT anywhere ( s )  FROM fighting SELECT string FROM political,0
SELECT agree ( s )  FROM shoot SELECT magic FROM statement,0
SELECT spent ( s )  FROM chief SELECT long FROM sum,0
SELECT weather ( s )  FROM out SELECT am ( s ),0
SELECT kill ( s )  FROM lamp SELECT am FROM lay,0
SELECT material ( s )  FROM port SELECT automobile FROM almost,0
SELECT expect ( s )  FROM value SELECT breakfast FROM entire,0
SELECT failed ( s )  FROM interior SELECT characteristic FROM select,0
SELECT street ( s )  FROM pupil SELECT concerned ( s ),0
SELECT wind ( s )  FROM charge SELECT correctly ( s ),0
SELECT gravity ( s )  FROM please SELECT establish FROM letter,0
SELECT fight ( s )  FROM new SELECT everybody ( s ),0
SELECT white ( s )  FROM clearly SELECT excitement ( s ),0
SELECT pilot ( s )  FROM feed SELECT fireplace ( s ),0
SELECT notice ( s )  FROM again SELECT group FROM however,0
SELECT shells ( s )  FROM people SELECT he ( s ),0
SELECT came ( s )  FROM wild SELECT if FROM temperature,0
SELECT colony ( s )  FROM cover SELECT molecular FROM how,0
SELECT test ( s )  FROM desert SELECT mysterious FROM sides,0
SELECT police ( s )  FROM luck SELECT not FROM exist,0
SELECT bow ( s )  FROM chief SELECT right FROM word,0
SELECT expect ( s )  FROM slight SELECT satisfied FROM phrase,0
SELECT joy ( s )  FROM belt SELECT surrounded FROM driving,0
SELECT fewer ( s )  FROM life SELECT throughout FROM ear,0
SELECT them ( s )  FROM raw SELECT vegetable ( s ),0
SELECT congress ( s )  FROM contrast UNION,0
SELECT valuable ( s )  FROM package UNION,0
SELECT nearby ( s )  FROM thumb UNION,0
SELECT welcome ( s )  FROM progress UNION ALL,0
SELECT change ( s )  FROM chicken UNION ALL,0
SELECT bigger ( s )  FROM mighty UNION ALL,0
SELECT century ( s )  FROM adventure,0
SELECT out ( s )  FROM afternoon,0
SELECT bean ( s )  FROM announced SELECT imagine ( s ),0
SELECT bark ( s )  FROM as SELECT space FROM bend,0
SELECT suggest ( s )  FROM attention SELECT range FROM dream,0
SELECT fort ( s )  FROM be FULL OUTER JOIN,0
SELECT heading ( s ) FROM between INNER JOIN,0
SELECT see ( s )  FROM breathing LEFT JOIN,0
SELECT industry ( s )  FROM case UNION,0
SELECT tank ( s )  FROM classroom FULL OUTER JOIN,0
SELECT fur ( s ) FROM classroom INNER JOIN,0
SELECT branch ( s ) FROM completely INNER JOIN,0
SELECT entire ( s )  FROM completely LEFT JOIN,0
SELECT doubt ( s )  FROM composition SELECT worth ( s ),0
SELECT habit ( s )  FROM condition LEFT JOIN,0
SELECT rising ( s )  FROM condition SELECT development ( s ),0
SELECT pie ( s )  FROM constantly,0
SELECT water ( s )  FROM conversation UNION ALL,0
SELECT balloon ( s )  FROM correctly,0
SELECT power ( s )  FROM correctly,0
SELECT stuck ( s )  FROM development SELECT though FROM upon,0
SELECT sun ( s )  FROM direction FULL OUTER JOIN,0
SELECT package ( s )  FROM discussion UNION,0
SELECT more ( s )  FROM do FULL OUTER JOIN,0
SELECT nuts ( s ) FROM else INNER JOIN,0
SELECT spell ( s ) FROM else INNER JOIN,0
SELECT worried ( s )  FROM essential LEFT JOIN,0
SELECT distant ( s )  FROM establish UNION,0
SELECT easy ( s )  FROM establish UNION,0
SELECT are ( s )  FROM exclaimed,0
SELECT build ( s )  FROM experiment UNION ALL,0
SELECT catch ( s )  FROM field,0
SELECT volume ( s ) FROM field INNER JOIN,0
SELECT range ( s )  FROM furniture UNION ALL,0
SELECT itself ( s )  FROM grandfather FULL OUTER JOIN,0
SELECT screen ( s )  FROM grandmother LEFT JOIN,0
SELECT search ( s )  FROM he UNION ALL,0
SELECT tales ( s )  FROM important,0
SELECT progress ( s )  FROM important SELECT clay FROM tell,0
SELECT slave ( s )  FROM important UNION ALL,0
SELECT chance ( s )  FROM in SELECT worker ( s ),0
SELECT bent ( s )  FROM individual UNION ALL,0
SELECT base ( s )  FROM is UNION ALL,0
SELECT whale ( s )  FROM join LEFT JOIN,0
SELECT yellow ( s )  FROM knowledge SELECT ocean FROM audience,0
SELECT alike ( s ) FROM molecular INNER JOIN,0
SELECT desert ( s )  FROM molecular SELECT hour ( s ),0
SELECT price ( s )  FROM molecular UNION ALL,0
SELECT clearly ( s )  FROM naturally FULL OUTER JOIN,0
SELECT acres ( s ) FROM necessary INNER JOIN,0
SELECT tribe ( s )  FROM necessary UNION,0
SELECT coffee ( s )  FROM neighborhood UNION ALL,0
SELECT zulu ( s )  FROM no FULL OUTER JOIN,0
SELECT signal ( s )  FROM on LEFT JOIN,0
SELECT month ( s )  FROM on SELECT electricity ( s ),0
SELECT captured ( s )  FROM or FULL OUTER JOIN,0
SELECT attached ( s )  FROM particles UNION,0
SELECT help ( s )  FROM particular,0
SELECT finest ( s )  FROM policeman,0
SELECT industry ( s )  FROM policeman SELECT world ( s ),0
SELECT pour ( s )  FROM political FULL OUTER JOIN,0
SELECT tonight ( s )  FROM population FULL OUTER JOIN,0
SELECT early ( s )  FROM population UNION ALL,0
SELECT answer ( s )  FROM primitive UNION,0
SELECT social ( s )  FROM principal UNION ALL,0
SELECT camera ( s )  FROM principle,0
SELECT fruit ( s )  FROM recognize UNION,0
SELECT universe ( s )  FROM relationship LEFT JOIN,0
SELECT book ( s )  FROM religious UNION,0
SELECT ring ( s )  FROM represent SELECT doctor ( s ),0
SELECT division ( s )  FROM satisfied UNION,0
SELECT pen ( s )  FROM scientist SELECT bank ( s ),0
SELECT month ( s )  FROM selection,0
SELECT camp ( s )  FROM situation FULL OUTER JOIN,0
SELECT taken ( s )  FROM sleep UNION ALL,0
SELECT becoming ( s )  FROM something LEFT JOIN,0
SELECT numeral ( s )  FROM somewhere SELECT work FROM box,0
SELECT body ( s )  FROM statement FULL OUTER JOIN,0
SELECT shore ( s )  FROM statement SELECT then FROM clock,0
SELECT lost ( s )  FROM structure FULL OUTER JOIN,0
SELECT egg ( s )  FROM substance SELECT shot FROM manufacturing,0
SELECT gave ( s )  FROM sum SELECT meant ( s ),0
SELECT shout ( s )  FROM themselves,0
SELECT leaf ( s )  FROM to UNION,0
SELECT slight ( s ) FROM transportation INNER JOIN,0
SELECT total ( s )  FROM upper SELECT high FROM which,0
SELECT work ( s )  FROM when FULL OUTER JOIN,0
SELECT plant ( s )  FROM where FULL OUTER JOIN,0
SELECT creature ( s )  FROM where UNION ALL,0
SELECT function ( s )  FROM whispered FULL OUTER JOIN,0
SELECT riding ( s )  FROM whispered UNION,0
SELECT stomach ( s FROM football RIGHT JOIN,0
SELECT movement ( s FROM shadow RIGHT JOIN,0
SELECT easier ( s FROM giving RIGHT JOIN,0
SELECT nearest ( s FROM apartment RIGHT JOIN,0
SELECT bill ( s FROM cast RIGHT JOIN,0
SELECT youth ( s FROM constantly RIGHT JOIN,0
SELECT written ( s FROM correctly RIGHT JOIN,0
SELECT plural ( s FROM development RIGHT JOIN,0
SELECT happily ( s FROM government RIGHT JOIN,0
SELECT effect ( s FROM on RIGHT JOIN,0
SELECT sugar ( s FROM opportunity RIGHT JOIN,0
SELECT wing ( s FROM satisfied RIGHT JOIN,0
SELECT they ( s FROM somewhere RIGHT JOIN,0
SELECT father ( s FROM when RIGHT JOIN,0
SELECT nature ( s FROM yesterday RIGHT JOIN,0
"SELECT EXTRACT ( YEAR_MONTH FROM ""2017-06-15 09:34:21"" ) ;",0
SELECT DISTINCT swimming FROM happily,0
SELECT DISTINCT chicken FROM traffic,0
SELECT DISTINCT cannot FROM feature,0
SELECT DISTINCT plan FROM afternoon,0
SELECT DISTINCT straight FROM community,0
SELECT DISTINCT lovely FROM continued,0
SELECT DISTINCT friend FROM create,0
SELECT DISTINCT Country FROM Customers;,0
SELECT DISTINCT weather FROM discussion,0
SELECT DISTINCT citizen FROM everywhere,0
SELECT DISTINCT command FROM gradually,0
SELECT DISTINCT art FROM if,0
SELECT DISTINCT wire FROM impossible,0
SELECT DISTINCT ability FROM it,0
SELECT DISTINCT recent FROM mysterious,0
SELECT DISTINCT region FROM necessary,0
SELECT DISTINCT cage FROM relationship,0
SELECT DISTINCT fuel FROM substance,0
SELECT TOP number | percent column_name FROM table_name WHERE condition ;,0
SELECT TOP 3 * FROM believed,0
SELECT TOP 3 * FROM powerful,0
SELECT TOP 3 * FROM discuss,0
SELECT TOP 3 * FROM tropical SELECT * FROM settlers 3SELECT * FROM hide,0
SELECT TOP 3 * FROM printed SELECT * FROM watch 3SELECT * FROM believed,0
SELECT TOP 3 * FROM nearer SELECT * FROM visitor 3SELECT * FROM purple,0
SELECT TOP 3 * FROM breeze SELECT * FROM attached 3SELECT * FROM additional,0
SELECT TOP 3 * FROM grew SELECT * FROM sang 3SELECT * FROM am,0
SELECT TOP 3 * FROM everyone SELECT * FROM music 3SELECT * FROM completely,0
SELECT TOP 3 * FROM alive SELECT * FROM black 3SELECT * FROM completely,0
SELECT TOP 3 * FROM trip SELECT * FROM oil 3SELECT * FROM environment,0
SELECT TOP 3 * FROM thought SELECT * FROM sense 3SELECT * FROM forgotten,0
SELECT TOP 3 * FROM somehow SELECT * FROM weather 3SELECT * FROM impossible,0
SELECT TOP 3 * FROM forty SELECT * FROM movie 3SELECT * FROM like,0
SELECT TOP 3 * FROM business SELECT * FROM surface 3SELECT * FROM principal,0
SELECT TOP 3 * FROM useful SELECT * FROM fast 3SELECT * FROM relationship,0
SELECT TOP 3 * FROM examine SELECT * FROM chair 3SELECT * FROM scientist,0
SELECT TOP 3 * FROM tune SELECT * FROM feel 3SELECT * FROM statement,0
SELECT TOP 3 * FROM curious SELECT * FROM halfway 3SELECT * FROM telephone,0
SELECT TOP 3 * FROM other SELECT * FROM fort 3SELECT * FROM up,0
SELECT TOP 3 * FROM wooden SELECT * FROM moving 3SELECT * FROM wonderful,0
SELECT TOP 3 * FROM supply SELECT * FROM dangerous 3SELECT * FROM lady,0
SELECT TOP 3 * FROM creature SELECT * FROM except 3SELECT * FROM only,0
SELECT TOP 3 * FROM being SELECT * FROM like 3SELECT * FROM trade,0
SELECT TOP 3 * FROM strength SELECT * FROM mathematics 3SELECT * FROM gulf,0
SELECT TOP 3 * FROM breathe SELECT * FROM of 3SELECT * FROM sweet,0
SELECT TOP 3 * FROM higher SELECT * FROM ourselves 3SELECT * FROM worse,0
SELECT TOP 3 * FROM rapidly SELECT * FROM practical 3SELECT * FROM during,0
SELECT TOP 3 * FROM rise SELECT * FROM substance 3SELECT * FROM cutting,0
SELECT TOP 3 * FROM activity WHERE complete = 'welcome',0
SELECT TOP 3 * FROM music WHERE lovely = 'musical',0
SELECT TOP 3 * FROM depend WHERE piano = 'best',0
SELECT TOP 3 * FROM separate WHERE discover = 'solution' SELECT * FROM income,0
SELECT TOP 3 * FROM height WHERE journey = 'would' SELECT * FROM way,0
SELECT TOP 3 * FROM trunk WHERE great = 'mental' SELECT * FROM trick,0
SELECT TOP 3 * FROM plus WHERE next = 'aside' SELECT * FROM create,0
SELECT TOP 3 * FROM author WHERE house = 'stop' SELECT * FROM education,0
SELECT TOP 3 * FROM respect WHERE accurate = 'bigger' SELECT * FROM explanation,0
SELECT TOP 3 * FROM share WHERE grew = 'greatest' SELECT * FROM fireplace,0
SELECT TOP 3 * FROM goose WHERE nearest = 'doubt' SELECT * FROM neighborhood,0
SELECT TOP 3 * FROM threw WHERE home = 'instant' SELECT * FROM opportunity,0
SELECT TOP 3 * FROM bread WHERE automobile = 'building' SELECT * FROM sport,0
SELECT TOP 3 * FROM heading WHERE character = 'prepare' SELECT * FROM warm,0
SELECT TOP 3 * FROM flag WHERE construction = 'congress' SELECT * FROM top,0
SELECT TOP 3 * FROM hall WHERE difficulty = 'outer',0
SELECT TOP 3 * FROM simple WHERE especially = 'frame' SELECT * FROM kind,0
SELECT TOP 3 * FROM list WHERE experience = 'lamp',0
SELECT TOP 3 * FROM article WHERE expression = 'alphabet',0
SELECT TOP 3 * FROM has WHERE frequently = 'slipped',0
SELECT TOP 3 * FROM arrow WHERE having = 'corn',0
SELECT TOP 3 * FROM own WHERE individual = 'worse' SELECT * FROM from,0
SELECT TOP 3 * FROM house WHERE naturally = 'area',0
SELECT TOP 3 * FROM wall WHERE organized = 'willing',0
SELECT TOP 3 * FROM airplane WHERE president = 'hollow' SELECT * FROM tube,0
SELECT TOP 3 * FROM hay WHERE religious = 'battle' SELECT * FROM slip,0
SELECT TOP 3 * FROM percent WHERE satisfied = 'pack' SELECT * FROM hill,0
SELECT TOP 3 * FROM made WHERE scientist = 'daughter' SELECT * FROM list,0
SELECT TOP 3 * FROM freedom WHERE somewhere = 'acres',0
SELECT TOP 3 * FROM health WHERE somewhere = 'coal' SELECT * FROM fell,0
SELECT TOP 3 * FROM hurried WHERE table = 'cow',0
SELECT TOP 3 * FROM bush WHERE themselves = 'declared' SELECT * FROM nation,0
SELECT TOP 3 * FROM afternoon SELECT * FROM bark 3SELECT * FROM light,0
SELECT TOP 3 * FROM announced WHERE bush = 'fireplace',0
SELECT TOP 3 * FROM announced WHERE cream = 'school',0
SELECT TOP 3 * FROM appropriate WHERE active = 'series' SELECT * FROM event,0
SELECT TOP 3 * FROM arrangement WHERE blow = 'watch' SELECT * FROM longer,0
SELECT TOP 3 * FROM at WHERE loud = 'shop' SELECT * FROM actually,0
SELECT TOP 3 * FROM be,0
SELECT TOP 3 * FROM beautiful,0
SELECT TOP 3 * FROM between,0
SELECT TOP 3 * FROM between WHERE flame = 'what' SELECT * FROM newspaper,0
SELECT TOP 3 * FROM carefully,0
SELECT TOP 3 * FROM certainly,0
SELECT TOP 3 * FROM comfortable,0
SELECT TOP 3 * FROM community WHERE might = 'electricity' SELECT * FROM same,0
SELECT TOP 3 * FROM connected WHERE flew = 'meat',0
SELECT TOP 3 * FROM consonant WHERE funny = 'common' SELECT * FROM spoken,0
SELECT TOP 3 * FROM constantly SELECT * FROM outer 3SELECT * FROM consider,0
SELECT TOP 3 * FROM Customers WHERE Country = 'Germany';,0
SELECT TOP 3 * FROM Customers;,0
SELECT TOP 3 * FROM Customers;  SELECT * FROM CustomersLIMIT 3;SELECT * FROM Customers,0
SELECT TOP 3 * FROM CustomersWHERE Country = 'Germany';,0
SELECT TOP 3 * FROM CustomersWHERE Country = 'Germany'; SELECT * FROM Customers,0
