sample_id,text,payload_raw,prefix,ruleset_id,root_id,structure_cell_id,module_id,y_level,semantic_family,ruleset_family,skeleton_reference,required_tokens,slot_schema_id,source_split,source_view,raw_payload_hash,postgres_runtime_valid,semantic_behavior_valid,usable_for_mle,usable_for_reward_positive,training_role,minimal_seed_reason,schema_version
Y1_R094_C07_S01,"<RULE=RS_Y1_R094_C07><CELL=PG_BOOL_R094_C07><FAMILY=full_text_predicate> (querytree(plainto_tsquery('english', 'gamma5')) <> '') AND (24 = 24)","(querytree(plainto_tsquery('english', 'gamma5')) <> '') AND (24 = 24)",<RULE=RS_Y1_R094_C07><CELL=PG_BOOL_R094_C07><FAMILY=full_text_predicate>,RS_Y1_R094_C07,PG_BOOL_R094,PG_BOOL_R094_C07,Y1_basic_boolean,Y1,full_text_predicate,full_text_predicate,"(QUERYTREE(PLAINTO_TSQUERY(STR, STR)) <> STR) AND (INT = INT)",<|<>|=|>|AND,SLOT_Y1_R094_C07,train,accepted_static_v4_1,sha256:dd118fc91e17ef2df957a4be961f9166990f06015731e0e8b955c2ce69fdf1d5,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R094_C07_S02,"<RULE=RS_Y1_R094_C07><CELL=PG_BOOL_R094_C07><FAMILY=full_text_predicate> (querytree(plainto_tsquery('english', 'delta6')) <> '') AND (37 = 37)","(querytree(plainto_tsquery('english', 'delta6')) <> '') AND (37 = 37)",<RULE=RS_Y1_R094_C07><CELL=PG_BOOL_R094_C07><FAMILY=full_text_predicate>,RS_Y1_R094_C07,PG_BOOL_R094,PG_BOOL_R094_C07,Y1_basic_boolean,Y1,full_text_predicate,full_text_predicate,"(QUERYTREE(PLAINTO_TSQUERY(STR, STR)) <> STR) AND (INT = INT)",<|<>|=|>|AND,SLOT_Y1_R094_C07,train,accepted_static_v4_1,sha256:c499c0b962674c3a198616e3368d561891a71d9afb94e53db533929a7dcd6d64,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R094_C07_S03,"<RULE=RS_Y1_R094_C07><CELL=PG_BOOL_R094_C07><FAMILY=full_text_predicate> (querytree(plainto_tsquery('english', 'omega7')) <> '') AND (50 = 50)","(querytree(plainto_tsquery('english', 'omega7')) <> '') AND (50 = 50)",<RULE=RS_Y1_R094_C07><CELL=PG_BOOL_R094_C07><FAMILY=full_text_predicate>,RS_Y1_R094_C07,PG_BOOL_R094,PG_BOOL_R094_C07,Y1_basic_boolean,Y1,full_text_predicate,full_text_predicate,"(QUERYTREE(PLAINTO_TSQUERY(STR, STR)) <> STR) AND (INT = INT)",<|<>|=|>|AND,SLOT_Y1_R094_C07,train,accepted_static_v4_1,sha256:92e0d6ea9a83741ef4b037feaefaa86eaca2115ae6aabffe53b8cf7bb47a0c23,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R094_C07_S04,"<RULE=RS_Y1_R094_C07><CELL=PG_BOOL_R094_C07><FAMILY=full_text_predicate> (querytree(plainto_tsquery('english', 'active8')) <> 'active8') AND (63 = 63)","(querytree(plainto_tsquery('english', 'active8')) <> 'active8') AND (63 = 63)",<RULE=RS_Y1_R094_C07><CELL=PG_BOOL_R094_C07><FAMILY=full_text_predicate>,RS_Y1_R094_C07,PG_BOOL_R094,PG_BOOL_R094_C07,Y1_basic_boolean,Y1,full_text_predicate,full_text_predicate,"(QUERYTREE(PLAINTO_TSQUERY(STR, STR)) <> STR) AND (INT = INT)",<|<>|=|>|AND,SLOT_Y1_R094_C07,train,accepted_static_v4_1,sha256:10d3eb362bef0adcf3a35441696e0fd96831d2852472b4d79c9ae856928b9fe3,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R094_C07_S05,"<RULE=RS_Y1_R094_C07><CELL=PG_BOOL_R094_C07><FAMILY=full_text_predicate> (querytree(plainto_tsquery('english', 'pending0')) <> 'pending0') AND (76 = 76)","(querytree(plainto_tsquery('english', 'pending0')) <> 'pending0') AND (76 = 76)",<RULE=RS_Y1_R094_C07><CELL=PG_BOOL_R094_C07><FAMILY=full_text_predicate>,RS_Y1_R094_C07,PG_BOOL_R094,PG_BOOL_R094_C07,Y1_basic_boolean,Y1,full_text_predicate,full_text_predicate,"(QUERYTREE(PLAINTO_TSQUERY(STR, STR)) <> STR) AND (INT = INT)",<|<>|=|>|AND,SLOT_Y1_R094_C07,train,accepted_static_v4_1,sha256:cd8e0603cc65e6cc2235bcbd59fb3b612f107ed0d8eb1e2cf4124baefdeec3bd,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R094_C07_S06,"<RULE=RS_Y1_R094_C07><CELL=PG_BOOL_R094_C07><FAMILY=full_text_predicate> (querytree(plainto_tsquery('english', 'public1')) <> 'public1') AND (89 = 89)","(querytree(plainto_tsquery('english', 'public1')) <> 'public1') AND (89 = 89)",<RULE=RS_Y1_R094_C07><CELL=PG_BOOL_R094_C07><FAMILY=full_text_predicate>,RS_Y1_R094_C07,PG_BOOL_R094,PG_BOOL_R094_C07,Y1_basic_boolean,Y1,full_text_predicate,full_text_predicate,"(QUERYTREE(PLAINTO_TSQUERY(STR, STR)) <> STR) AND (INT = INT)",<|<>|=|>|AND,SLOT_Y1_R094_C07,train,accepted_static_v4_1,sha256:19b2face3de90ee123dcfd81e5fd2ee61aa62ca9ed2e30ffaaa049b1a91a1a13,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R094_C08_S01,"<RULE=RS_Y1_R094_C08><CELL=PG_BOOL_R094_C08><FAMILY=full_text_predicate> (querytree(plainto_tsquery('english', 'delta5')) <> '') OR (52 <> 52)","(querytree(plainto_tsquery('english', 'delta5')) <> '') OR (52 <> 52)",<RULE=RS_Y1_R094_C08><CELL=PG_BOOL_R094_C08><FAMILY=full_text_predicate>,RS_Y1_R094_C08,PG_BOOL_R094,PG_BOOL_R094_C08,Y1_basic_boolean,Y1,full_text_predicate,full_text_predicate,"(QUERYTREE(PLAINTO_TSQUERY(STR, STR)) <> STR) OR (INT <> INT)",<|<>|>|OR,SLOT_Y1_R094_C08,train,accepted_static_v4_1,sha256:751f0ea9edeaab3211478da15b6bdeb9c4e12ed4a1457a993217482e24eb076d,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R094_C08_S02,"<RULE=RS_Y1_R094_C08><CELL=PG_BOOL_R094_C08><FAMILY=full_text_predicate> (querytree(plainto_tsquery('english', 'omega6')) <> '') OR (65 <> 65)","(querytree(plainto_tsquery('english', 'omega6')) <> '') OR (65 <> 65)",<RULE=RS_Y1_R094_C08><CELL=PG_BOOL_R094_C08><FAMILY=full_text_predicate>,RS_Y1_R094_C08,PG_BOOL_R094,PG_BOOL_R094_C08,Y1_basic_boolean,Y1,full_text_predicate,full_text_predicate,"(QUERYTREE(PLAINTO_TSQUERY(STR, STR)) <> STR) OR (INT <> INT)",<|<>|>|OR,SLOT_Y1_R094_C08,train,accepted_static_v4_1,sha256:3734c25fa227bd01fd04f2de6e5822b22ffe799330f9eda16c2a17835da7ffbe,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R094_C08_S03,"<RULE=RS_Y1_R094_C08><CELL=PG_BOOL_R094_C08><FAMILY=full_text_predicate> (querytree(plainto_tsquery('english', 'active7')) <> '') OR (78 <> 78)","(querytree(plainto_tsquery('english', 'active7')) <> '') OR (78 <> 78)",<RULE=RS_Y1_R094_C08><CELL=PG_BOOL_R094_C08><FAMILY=full_text_predicate>,RS_Y1_R094_C08,PG_BOOL_R094,PG_BOOL_R094_C08,Y1_basic_boolean,Y1,full_text_predicate,full_text_predicate,"(QUERYTREE(PLAINTO_TSQUERY(STR, STR)) <> STR) OR (INT <> INT)",<|<>|>|OR,SLOT_Y1_R094_C08,test,accepted_static_v4_1,sha256:9acacd431696b077572e926cdb276d7d01cc76589aaf4324f1f5964615cf418e,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R094_C08_S04,"<RULE=RS_Y1_R094_C08><CELL=PG_BOOL_R094_C08><FAMILY=full_text_predicate> (querytree(plainto_tsquery('english', 'pending8')) <> 'pending8') OR (91 <> 91)","(querytree(plainto_tsquery('english', 'pending8')) <> 'pending8') OR (91 <> 91)",<RULE=RS_Y1_R094_C08><CELL=PG_BOOL_R094_C08><FAMILY=full_text_predicate>,RS_Y1_R094_C08,PG_BOOL_R094,PG_BOOL_R094_C08,Y1_basic_boolean,Y1,full_text_predicate,full_text_predicate,"(QUERYTREE(PLAINTO_TSQUERY(STR, STR)) <> STR) OR (INT <> INT)",<|<>|>|OR,SLOT_Y1_R094_C08,dev,accepted_static_v4_1,sha256:cea9d8845564b212c0deac7e44a9fc10a5fc9d0ee5db4d19197975e22df6d50d,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R094_C08_S05,"<RULE=RS_Y1_R094_C08><CELL=PG_BOOL_R094_C08><FAMILY=full_text_predicate> (querytree(plainto_tsquery('english', 'public0')) <> 'public0') OR (7 <> 7)","(querytree(plainto_tsquery('english', 'public0')) <> 'public0') OR (7 <> 7)",<RULE=RS_Y1_R094_C08><CELL=PG_BOOL_R094_C08><FAMILY=full_text_predicate>,RS_Y1_R094_C08,PG_BOOL_R094,PG_BOOL_R094_C08,Y1_basic_boolean,Y1,full_text_predicate,full_text_predicate,"(QUERYTREE(PLAINTO_TSQUERY(STR, STR)) <> STR) OR (INT <> INT)",<|<>|>|OR,SLOT_Y1_R094_C08,train,accepted_static_v4_1,sha256:385d48e136405e9bc0b32042409d1ebc25d2ba8b91c84c8f7b307d90fc6b9c79,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R094_C08_S06,"<RULE=RS_Y1_R094_C08><CELL=PG_BOOL_R094_C08><FAMILY=full_text_predicate> (querytree(plainto_tsquery('english', 'member1')) <> 'member1') OR (20 <> 20)","(querytree(plainto_tsquery('english', 'member1')) <> 'member1') OR (20 <> 20)",<RULE=RS_Y1_R094_C08><CELL=PG_BOOL_R094_C08><FAMILY=full_text_predicate>,RS_Y1_R094_C08,PG_BOOL_R094,PG_BOOL_R094_C08,Y1_basic_boolean,Y1,full_text_predicate,full_text_predicate,"(QUERYTREE(PLAINTO_TSQUERY(STR, STR)) <> STR) OR (INT <> INT)",<|<>|>|OR,SLOT_Y1_R094_C08,train,accepted_static_v4_1,sha256:e674d7894d56cf2953195b424895cc4fe6af9757851a4eba0778faf56a3d8f97,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R094_C09_S01,"<RULE=RS_Y1_R094_C09><CELL=PG_BOOL_R094_C09><FAMILY=full_text_predicate> ((querytree(plainto_tsquery('english', 'omega5')) <> '') = TRUE)","((querytree(plainto_tsquery('english', 'omega5')) <> '') = TRUE)",<RULE=RS_Y1_R094_C09><CELL=PG_BOOL_R094_C09><FAMILY=full_text_predicate>,RS_Y1_R094_C09,PG_BOOL_R094,PG_BOOL_R094_C09,Y1_basic_boolean,Y1,full_text_predicate,full_text_predicate,"((QUERYTREE(PLAINTO_TSQUERY(STR, STR)) <> STR) = TRUE)",<|<>|=|>|TRUE,SLOT_Y1_R094_C09,train,accepted_static_v4_1,sha256:3234ce9438e0c48144b3fc4724e98d5a930a1fd54b3bc1f8635c92833af43abc,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R094_C09_S02,"<RULE=RS_Y1_R094_C09><CELL=PG_BOOL_R094_C09><FAMILY=full_text_predicate> ((querytree(plainto_tsquery('english', 'active6')) <> '') = TRUE)","((querytree(plainto_tsquery('english', 'active6')) <> '') = TRUE)",<RULE=RS_Y1_R094_C09><CELL=PG_BOOL_R094_C09><FAMILY=full_text_predicate>,RS_Y1_R094_C09,PG_BOOL_R094,PG_BOOL_R094_C09,Y1_basic_boolean,Y1,full_text_predicate,full_text_predicate,"((QUERYTREE(PLAINTO_TSQUERY(STR, STR)) <> STR) = TRUE)",<|<>|=|>|TRUE,SLOT_Y1_R094_C09,train,accepted_static_v4_1,sha256:1e34e8f847c1479109cc20dfcd62385c2148f9b2d6beecedf1784b13f19f4eb8,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R094_C09_S03,"<RULE=RS_Y1_R094_C09><CELL=PG_BOOL_R094_C09><FAMILY=full_text_predicate> ((querytree(plainto_tsquery('english', 'pending7')) <> '') = TRUE)","((querytree(plainto_tsquery('english', 'pending7')) <> '') = TRUE)",<RULE=RS_Y1_R094_C09><CELL=PG_BOOL_R094_C09><FAMILY=full_text_predicate>,RS_Y1_R094_C09,PG_BOOL_R094,PG_BOOL_R094_C09,Y1_basic_boolean,Y1,full_text_predicate,full_text_predicate,"((QUERYTREE(PLAINTO_TSQUERY(STR, STR)) <> STR) = TRUE)",<|<>|=|>|TRUE,SLOT_Y1_R094_C09,train,accepted_static_v4_1,sha256:e12c7750101c5b53b0e934a608ad7fabf0a89d55e45ad8039255014b6f3e1cc7,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R094_C09_S04,"<RULE=RS_Y1_R094_C09><CELL=PG_BOOL_R094_C09><FAMILY=full_text_predicate> ((querytree(plainto_tsquery('english', 'public8')) <> 'public8') = TRUE)","((querytree(plainto_tsquery('english', 'public8')) <> 'public8') = TRUE)",<RULE=RS_Y1_R094_C09><CELL=PG_BOOL_R094_C09><FAMILY=full_text_predicate>,RS_Y1_R094_C09,PG_BOOL_R094,PG_BOOL_R094_C09,Y1_basic_boolean,Y1,full_text_predicate,full_text_predicate,"((QUERYTREE(PLAINTO_TSQUERY(STR, STR)) <> STR) = TRUE)",<|<>|=|>|TRUE,SLOT_Y1_R094_C09,test,accepted_static_v4_1,sha256:6d11c727a06b93c0baa2b1a556c66b5cd54738e951a5f846912c624fc50c64de,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R094_C09_S05,"<RULE=RS_Y1_R094_C09><CELL=PG_BOOL_R094_C09><FAMILY=full_text_predicate> ((querytree(plainto_tsquery('english', 'member0')) <> 'member0') = TRUE)","((querytree(plainto_tsquery('english', 'member0')) <> 'member0') = TRUE)",<RULE=RS_Y1_R094_C09><CELL=PG_BOOL_R094_C09><FAMILY=full_text_predicate>,RS_Y1_R094_C09,PG_BOOL_R094,PG_BOOL_R094_C09,Y1_basic_boolean,Y1,full_text_predicate,full_text_predicate,"((QUERYTREE(PLAINTO_TSQUERY(STR, STR)) <> STR) = TRUE)",<|<>|=|>|TRUE,SLOT_Y1_R094_C09,train,accepted_static_v4_1,sha256:3b724eb337e211805fef64f85333653d9d6cc32ffb13083c41f6aa844b49d09b,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R094_C09_S06,"<RULE=RS_Y1_R094_C09><CELL=PG_BOOL_R094_C09><FAMILY=full_text_predicate> ((querytree(plainto_tsquery('english', 'stone1')) <> 'stone1') = TRUE)","((querytree(plainto_tsquery('english', 'stone1')) <> 'stone1') = TRUE)",<RULE=RS_Y1_R094_C09><CELL=PG_BOOL_R094_C09><FAMILY=full_text_predicate>,RS_Y1_R094_C09,PG_BOOL_R094,PG_BOOL_R094_C09,Y1_basic_boolean,Y1,full_text_predicate,full_text_predicate,"((QUERYTREE(PLAINTO_TSQUERY(STR, STR)) <> STR) = TRUE)",<|<>|=|>|TRUE,SLOT_Y1_R094_C09,train,accepted_static_v4_1,sha256:dfbd22d8ac84351169cfad6e46087b6c81732d0b7adf8951ef8a965b5d2e06ba,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R094_C10_S01,"<RULE=RS_Y1_R094_C10><CELL=PG_BOOL_R094_C10><FAMILY=full_text_predicate> COALESCE((querytree(plainto_tsquery('english', 'active5')) <> ''), FALSE)","COALESCE((querytree(plainto_tsquery('english', 'active5')) <> ''), FALSE)",<RULE=RS_Y1_R094_C10><CELL=PG_BOOL_R094_C10><FAMILY=full_text_predicate>,RS_Y1_R094_C10,PG_BOOL_R094,PG_BOOL_R094_C10,Y1_basic_boolean,Y1,full_text_predicate,full_text_predicate,"COALESCE((QUERYTREE(PLAINTO_TSQUERY(STR, STR)) <> STR), FALSE)",<|<>|>|COALESCE|FALSE,SLOT_Y1_R094_C10,train,accepted_static_v4_1,sha256:0bb496fda84c963f69bdb1aa61036e86c281800ddfaab395ed40250ba3f30feb,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R094_C10_S02,"<RULE=RS_Y1_R094_C10><CELL=PG_BOOL_R094_C10><FAMILY=full_text_predicate> COALESCE((querytree(plainto_tsquery('english', 'pending6')) <> ''), FALSE)","COALESCE((querytree(plainto_tsquery('english', 'pending6')) <> ''), FALSE)",<RULE=RS_Y1_R094_C10><CELL=PG_BOOL_R094_C10><FAMILY=full_text_predicate>,RS_Y1_R094_C10,PG_BOOL_R094,PG_BOOL_R094_C10,Y1_basic_boolean,Y1,full_text_predicate,full_text_predicate,"COALESCE((QUERYTREE(PLAINTO_TSQUERY(STR, STR)) <> STR), FALSE)",<|<>|>|COALESCE|FALSE,SLOT_Y1_R094_C10,test,accepted_static_v4_1,sha256:424601a3b2482958eaf74e0594d526382827f806480d4e80d45e4a0047bf1bdf,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R094_C10_S03,"<RULE=RS_Y1_R094_C10><CELL=PG_BOOL_R094_C10><FAMILY=full_text_predicate> COALESCE((querytree(plainto_tsquery('english', 'public7')) <> ''), FALSE)","COALESCE((querytree(plainto_tsquery('english', 'public7')) <> ''), FALSE)",<RULE=RS_Y1_R094_C10><CELL=PG_BOOL_R094_C10><FAMILY=full_text_predicate>,RS_Y1_R094_C10,PG_BOOL_R094,PG_BOOL_R094_C10,Y1_basic_boolean,Y1,full_text_predicate,full_text_predicate,"COALESCE((QUERYTREE(PLAINTO_TSQUERY(STR, STR)) <> STR), FALSE)",<|<>|>|COALESCE|FALSE,SLOT_Y1_R094_C10,train,accepted_static_v4_1,sha256:e4030b42c826622e7b3192a221f3a8461802287fda1b4ac999f7b0fd97552152,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R094_C10_S04,"<RULE=RS_Y1_R094_C10><CELL=PG_BOOL_R094_C10><FAMILY=full_text_predicate> COALESCE((querytree(plainto_tsquery('english', 'member8')) <> 'member8'), FALSE)","COALESCE((querytree(plainto_tsquery('english', 'member8')) <> 'member8'), FALSE)",<RULE=RS_Y1_R094_C10><CELL=PG_BOOL_R094_C10><FAMILY=full_text_predicate>,RS_Y1_R094_C10,PG_BOOL_R094,PG_BOOL_R094_C10,Y1_basic_boolean,Y1,full_text_predicate,full_text_predicate,"COALESCE((QUERYTREE(PLAINTO_TSQUERY(STR, STR)) <> STR), FALSE)",<|<>|>|COALESCE|FALSE,SLOT_Y1_R094_C10,train,accepted_static_v4_1,sha256:b44fff078b7cddc6ebe234f8dd46dfd4892144ea388e7a102ea94215ecd392af,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R094_C10_S05,"<RULE=RS_Y1_R094_C10><CELL=PG_BOOL_R094_C10><FAMILY=full_text_predicate> COALESCE((querytree(plainto_tsquery('english', 'stone0')) <> 'stone0'), FALSE)","COALESCE((querytree(plainto_tsquery('english', 'stone0')) <> 'stone0'), FALSE)",<RULE=RS_Y1_R094_C10><CELL=PG_BOOL_R094_C10><FAMILY=full_text_predicate>,RS_Y1_R094_C10,PG_BOOL_R094,PG_BOOL_R094_C10,Y1_basic_boolean,Y1,full_text_predicate,full_text_predicate,"COALESCE((QUERYTREE(PLAINTO_TSQUERY(STR, STR)) <> STR), FALSE)",<|<>|>|COALESCE|FALSE,SLOT_Y1_R094_C10,test,accepted_static_v4_1,sha256:5131fad6d0bc7151682a61092ae79a710d5c8499793c78147814784a36e7df8c,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R094_C10_S06,"<RULE=RS_Y1_R094_C10><CELL=PG_BOOL_R094_C10><FAMILY=full_text_predicate> COALESCE((querytree(plainto_tsquery('english', 'north1')) <> 'north1'), FALSE)","COALESCE((querytree(plainto_tsquery('english', 'north1')) <> 'north1'), FALSE)",<RULE=RS_Y1_R094_C10><CELL=PG_BOOL_R094_C10><FAMILY=full_text_predicate>,RS_Y1_R094_C10,PG_BOOL_R094,PG_BOOL_R094_C10,Y1_basic_boolean,Y1,full_text_predicate,full_text_predicate,"COALESCE((QUERYTREE(PLAINTO_TSQUERY(STR, STR)) <> STR), FALSE)",<|<>|>|COALESCE|FALSE,SLOT_Y1_R094_C10,dev,accepted_static_v4_1,sha256:1383a3bcfeef40453c7ac837ae2317c821764dd0785a536abdcde595f48b0afb,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R095_C03_S01,<RULE=RS_Y1_R095_C03><CELL=PG_BOOL_R095_C03><FAMILY=full_text_predicate> NOT (to_tsvector('signal6 alpha7 alpha') @@ websearch_to_tsquery('missingword')),NOT (to_tsvector('signal6 alpha7 alpha') @@ websearch_to_tsquery('missingword')),<RULE=RS_Y1_R095_C03><CELL=PG_BOOL_R095_C03><FAMILY=full_text_predicate>,RS_Y1_R095_C03,PG_BOOL_R095,PG_BOOL_R095_C03,Y1_basic_boolean,Y1,full_text_predicate,full_text_predicate,NOT (TO_TSVECTOR(STR) @@ WEBSEARCH_TO_TSQUERY(STR)),@@|NOT,SLOT_Y1_R095_C03,train,accepted_static_v4_1,sha256:f1e8e8bc55d213ba7f91e75df2876290452863d13db5e791b58f9424edc55475,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R095_C03_S02,<RULE=RS_Y1_R095_C03><CELL=PG_BOOL_R095_C03><FAMILY=full_text_predicate> NOT (to_tsvector('alpha7 beta8 alpha') @@ websearch_to_tsquery('missingword')),NOT (to_tsvector('alpha7 beta8 alpha') @@ websearch_to_tsquery('missingword')),<RULE=RS_Y1_R095_C03><CELL=PG_BOOL_R095_C03><FAMILY=full_text_predicate>,RS_Y1_R095_C03,PG_BOOL_R095,PG_BOOL_R095_C03,Y1_basic_boolean,Y1,full_text_predicate,full_text_predicate,NOT (TO_TSVECTOR(STR) @@ WEBSEARCH_TO_TSQUERY(STR)),@@|NOT,SLOT_Y1_R095_C03,train,accepted_static_v4_1,sha256:50cd7cbbdacbfe982e9f237acc537a1d9dd712305e06bfbf54ac58eb19a68c3e,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R095_C03_S03,<RULE=RS_Y1_R095_C03><CELL=PG_BOOL_R095_C03><FAMILY=full_text_predicate> NOT (to_tsvector('beta8 gamma0 alpha') @@ websearch_to_tsquery('missingword')),NOT (to_tsvector('beta8 gamma0 alpha') @@ websearch_to_tsquery('missingword')),<RULE=RS_Y1_R095_C03><CELL=PG_BOOL_R095_C03><FAMILY=full_text_predicate>,RS_Y1_R095_C03,PG_BOOL_R095,PG_BOOL_R095_C03,Y1_basic_boolean,Y1,full_text_predicate,full_text_predicate,NOT (TO_TSVECTOR(STR) @@ WEBSEARCH_TO_TSQUERY(STR)),@@|NOT,SLOT_Y1_R095_C03,train,accepted_static_v4_1,sha256:f12aa3bbd85bc2c60e01407e418640db9a646c6205cb9ccce9766709ef04862b,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R095_C03_S04,<RULE=RS_Y1_R095_C03><CELL=PG_BOOL_R095_C03><FAMILY=full_text_predicate> NOT (to_tsvector('gamma0 delta1 alpha') @@ websearch_to_tsquery('gamma0')),NOT (to_tsvector('gamma0 delta1 alpha') @@ websearch_to_tsquery('gamma0')),<RULE=RS_Y1_R095_C03><CELL=PG_BOOL_R095_C03><FAMILY=full_text_predicate>,RS_Y1_R095_C03,PG_BOOL_R095,PG_BOOL_R095_C03,Y1_basic_boolean,Y1,full_text_predicate,full_text_predicate,NOT (TO_TSVECTOR(STR) @@ WEBSEARCH_TO_TSQUERY(STR)),@@|NOT,SLOT_Y1_R095_C03,train,accepted_static_v4_1,sha256:6ab94e2654a46e9d859e0783f6603c572cab729200764724c42c25397cdc5b1e,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R095_C03_S05,<RULE=RS_Y1_R095_C03><CELL=PG_BOOL_R095_C03><FAMILY=full_text_predicate> NOT (to_tsvector('delta1 omega2 alpha') @@ websearch_to_tsquery('delta1')),NOT (to_tsvector('delta1 omega2 alpha') @@ websearch_to_tsquery('delta1')),<RULE=RS_Y1_R095_C03><CELL=PG_BOOL_R095_C03><FAMILY=full_text_predicate>,RS_Y1_R095_C03,PG_BOOL_R095,PG_BOOL_R095_C03,Y1_basic_boolean,Y1,full_text_predicate,full_text_predicate,NOT (TO_TSVECTOR(STR) @@ WEBSEARCH_TO_TSQUERY(STR)),@@|NOT,SLOT_Y1_R095_C03,train,accepted_static_v4_1,sha256:4864584d61a1b15a5573aacf9c5b8a78427c43951f685294ec1e77fdae5719e9,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R095_C03_S06,<RULE=RS_Y1_R095_C03><CELL=PG_BOOL_R095_C03><FAMILY=full_text_predicate> NOT (to_tsvector('omega2 active3 alpha') @@ websearch_to_tsquery('omega2')),NOT (to_tsvector('omega2 active3 alpha') @@ websearch_to_tsquery('omega2')),<RULE=RS_Y1_R095_C03><CELL=PG_BOOL_R095_C03><FAMILY=full_text_predicate>,RS_Y1_R095_C03,PG_BOOL_R095,PG_BOOL_R095_C03,Y1_basic_boolean,Y1,full_text_predicate,full_text_predicate,NOT (TO_TSVECTOR(STR) @@ WEBSEARCH_TO_TSQUERY(STR)),@@|NOT,SLOT_Y1_R095_C03,train,accepted_static_v4_1,sha256:b00d61604d5cdbfc5eeca47ff88588bc12fc7d6c592e34033c0f09ad47a2ace1,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R095_C04_S01,<RULE=RS_Y1_R095_C04><CELL=PG_BOOL_R095_C04><FAMILY=full_text_predicate> (to_tsvector('alpha6 beta7 alpha') @@ websearch_to_tsquery('alpha6')) IS TRUE,(to_tsvector('alpha6 beta7 alpha') @@ websearch_to_tsquery('alpha6')) IS TRUE,<RULE=RS_Y1_R095_C04><CELL=PG_BOOL_R095_C04><FAMILY=full_text_predicate>,RS_Y1_R095_C04,PG_BOOL_R095,PG_BOOL_R095_C04,Y1_basic_boolean,Y1,full_text_predicate,full_text_predicate,(TO_TSVECTOR(STR) @@ WEBSEARCH_TO_TSQUERY(STR)) IS TRUE,@@|IS|TRUE,SLOT_Y1_R095_C04,train,accepted_static_v4_1,sha256:9cbfc81b4d245a35c3b9a1a3f12eb0dea53ede1609bc36001c9c29896d6903ba,not_run,not_run,True,True,accepted_static_positive,,v5.1
Y1_R095_C04_S02,<RULE=RS_Y1_R095_C04><CELL=PG_BOOL_R095_C04><FAMILY=full_text_predicate> (to_tsvector('beta7 gamma8 alpha') @@ websearch_to_tsquery('beta7')) IS TRUE,(to_tsvector('beta7 gamma8 alpha') @@ websearch_to_tsquery('beta7')) IS TRUE,<RULE=RS_Y1_R095_C04><CELL=PG_BOOL_R095_C04><FAMILY=full_text_predicate>,RS_Y1_R095_C04,PG_BOOL_R095,PG_BOOL_R095_C04,Y1_basic_boolean,Y1,full_text_predicate,full_text_predicate,(TO_TSVECTOR(STR) @@ WEBSEARCH_TO_TSQUERY(STR)) IS TRUE,@@|IS|TRUE,SLOT_Y1_R095_C04,train,accepted_static_v4_1,sha256:b444c222b0113ad8b568af0be0516e5925f4b102bba7def8afa516e7b5181136,not_run,not_run,True,True,accepted_static_positive,,v5.1
