rendered_sample_id,parent_sample_id,parent_ruleset_id,parent_module_id,target_module_id,payload_before_transform,payload_after_transform,transform_recipe_id,transform_family,roundtrip_valid,structure_preserved,semantic_preserved,parent_reward_total,render_reward_total,accepted_for_next_stage,runtime_validation_required,runtime_claim_allowed,lineage_source
Y3_R085_C07_S04,Y1_R085_C07_S04,RS_Y1_R085_C07,Y1_basic_boolean,Y3_encoded_boolean,"(set_masklen(inet '192.168.90.5', 24) = inet '10.0.90.0/24') AND (97 = 97)",%28set_masklen%28inet%20%27192.168.90.5%27%2C%2024%29%20%3D%20inet%20%2710.0.90.0%2F24%27%29%20AND%20%2897%20%3D%2097%29,T_Y3_URL_FULL,url_encode_space_delimiter_operator_quote,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R085_C07_S05,Y2_R085_C07_S05,RS_Y2_R085_C07,Y2_boolean_variation,Y3_encoded_boolean,"(set_masklen(inet '192.168.91.5', 24) = inet '10.0.91.0/24') AND (13 = 13)",%28set_masklen%28inet%20'192.168.91.5'%2C%2024%29%20=%20inet%20'10.0.91.0/24'%29%20AND%20%2813%20=%2013%29,T_Y3_URL_PARTIAL,partial_url_encode_space_parentheses_comma,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R085_C07_S06,Y1_R085_C07_S06,RS_Y1_R085_C07,Y1_basic_boolean,Y3_encoded_boolean,"(set_masklen(inet '192.168.92.5', 24) = inet '10.0.92.0/24') AND (26 = 26)","(set_masklen(inet%20%27192.168.92.5%27,%2024)%20%3D%20inet%20%2710.0.92.0/24%27)%20AND%20(26%20%3D%2026)",T_Y3_OPERATOR_QUOTE_PERCENT,operator_and_quote_percent_encoding,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R085_C08_S01,Y2_R085_C08_S01,RS_Y2_R085_C08,Y2_boolean_variation,Y3_encoded_boolean,"(set_masklen(inet '192.168.87.5', 24) = inet '192.168.87.0/24') OR (86 <> 86)",%28set_masklen%28inet%20'192.168.87.5'%2C%2024%29%20=%20inet%20'192.168.87.0/24'%29%20OR%20%2886%20<>%2086%29,T_Y3_URL_PARTIAL,partial_url_encode_space_parentheses_comma,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R085_C08_S02,Y1_R085_C08_S02,RS_Y1_R085_C08,Y1_basic_boolean,Y3_encoded_boolean,"(set_masklen(inet '192.168.88.5', 24) = inet '192.168.88.0/24') OR (2 <> 2)","(set_masklen(inet%20%27192.168.88.5%27,%2024)%20%3D%20inet%20%27192.168.88.0/24%27)%20OR%20(2%20%3C%3E%202)",T_Y3_OPERATOR_QUOTE_PERCENT,operator_and_quote_percent_encoding,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R085_C08_S03,Y1_R085_C08_S03,RS_Y1_R085_C08,Y1_basic_boolean,Y3_encoded_boolean,"(set_masklen(inet '192.168.89.5', 24) = inet '192.168.89.0/24') OR (15 <> 15)",%28set_masklen%28inet%20%27192.168.89.5%27%2C%2024%29%20%3D%20inet%20%27192.168.89.0%2F24%27%29%20OR%20%2815%20%3C%3E%2015%29,T_Y3_URL_FULL,url_encode_space_delimiter_operator_quote,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R085_C08_S04,Y2_R085_C08_S04,RS_Y2_R085_C08,Y2_boolean_variation,Y3_encoded_boolean,"(set_masklen(inet '192.168.90.5', 24) = inet '10.0.90.0/24') OR (28 <> 28)",%28set_masklen%28inet%20'192.168.90.5'%2C%2024%29%20=%20inet%20'10.0.90.0/24'%29%20OR%20%2828%20<>%2028%29,T_Y3_URL_PARTIAL,partial_url_encode_space_parentheses_comma,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R085_C08_S05,Y1_R085_C08_S05,RS_Y1_R085_C08,Y1_basic_boolean,Y3_encoded_boolean,"(set_masklen(inet '192.168.91.5', 24) = inet '10.0.91.0/24') OR (41 <> 41)","(set_masklen(inet%20%27192.168.91.5%27,%2024)%20%3D%20inet%20%2710.0.91.0/24%27)%20OR%20(41%20%3C%3E%2041)",T_Y3_OPERATOR_QUOTE_PERCENT,operator_and_quote_percent_encoding,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R085_C08_S06,Y1_R085_C08_S06,RS_Y1_R085_C08,Y1_basic_boolean,Y3_encoded_boolean,"(set_masklen(inet '192.168.92.5', 24) = inet '10.0.92.0/24') OR (54 <> 54)",%28set_masklen%28inet%20%27192.168.92.5%27%2C%2024%29%20%3D%20inet%20%2710.0.92.0%2F24%27%29%20OR%20%2854%20%3C%3E%2054%29,T_Y3_URL_FULL,url_encode_space_delimiter_operator_quote,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R085_C09_S01,Y1_R085_C09_S01,RS_Y1_R085_C09,Y1_basic_boolean,Y3_encoded_boolean,"((set_masklen(inet '192.168.87.5', 24) = inet '192.168.87.0/24') = TRUE)","((set_masklen(inet%20%27192.168.87.5%27,%2024)%20%3D%20inet%20%27192.168.87.0/24%27)%20%3D%20TRUE)",T_Y3_OPERATOR_QUOTE_PERCENT,operator_and_quote_percent_encoding,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R085_C09_S02,Y1_R085_C09_S02,RS_Y1_R085_C09,Y1_basic_boolean,Y3_encoded_boolean,"((set_masklen(inet '192.168.88.5', 24) = inet '192.168.88.0/24') = TRUE)",%28%28set_masklen%28inet%20%27192.168.88.5%27%2C%2024%29%20%3D%20inet%20%27192.168.88.0%2F24%27%29%20%3D%20TRUE%29,T_Y3_URL_FULL,url_encode_space_delimiter_operator_quote,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R085_C09_S03,Y2_R085_C09_S03,RS_Y2_R085_C09,Y2_boolean_variation,Y3_encoded_boolean,"((set_masklen(inet '192.168.89.5', 24) = inet '192.168.89.0/24') = TRUE)",%28%28set_masklen%28inet%20'192.168.89.5'%2C%2024%29%20=%20inet%20'192.168.89.0/24'%29%20=%20TRUE%29,T_Y3_URL_PARTIAL,partial_url_encode_space_parentheses_comma,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R085_C09_S04,Y1_R085_C09_S04,RS_Y1_R085_C09,Y1_basic_boolean,Y3_encoded_boolean,"((set_masklen(inet '192.168.90.5', 24) = inet '10.0.90.0/24') = TRUE)","((set_masklen(inet%20%27192.168.90.5%27,%2024)%20%3D%20inet%20%2710.0.90.0/24%27)%20%3D%20TRUE)",T_Y3_OPERATOR_QUOTE_PERCENT,operator_and_quote_percent_encoding,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R085_C09_S05,Y1_R085_C09_S05,RS_Y1_R085_C09,Y1_basic_boolean,Y3_encoded_boolean,"((set_masklen(inet '192.168.91.5', 24) = inet '10.0.91.0/24') = TRUE)",%28%28set_masklen%28inet%20%27192.168.91.5%27%2C%2024%29%20%3D%20inet%20%2710.0.91.0%2F24%27%29%20%3D%20TRUE%29,T_Y3_URL_FULL,url_encode_space_delimiter_operator_quote,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R085_C09_S06,Y2_R085_C09_S06,RS_Y2_R085_C09,Y2_boolean_variation,Y3_encoded_boolean,"((set_masklen(inet '192.168.92.5', 24) = inet '10.0.92.0/24') = TRUE)",%28%28set_masklen%28inet%20'192.168.92.5'%2C%2024%29%20=%20inet%20'10.0.92.0/24'%29%20=%20TRUE%29,T_Y3_URL_PARTIAL,partial_url_encode_space_parentheses_comma,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R085_C10_S01,Y1_R085_C10_S01,RS_Y1_R085_C10,Y1_basic_boolean,Y3_encoded_boolean,"COALESCE((set_masklen(inet '192.168.87.5', 24) = inet '192.168.87.0/24'), FALSE)",COALESCE%28%28set_masklen%28inet%20%27192.168.87.5%27%2C%2024%29%20%3D%20inet%20%27192.168.87.0%2F24%27%29%2C%20FALSE%29,T_Y3_URL_FULL,url_encode_space_delimiter_operator_quote,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R085_C10_S02,Y2_R085_C10_S02,RS_Y2_R085_C10,Y2_boolean_variation,Y3_encoded_boolean,"COALESCE((set_masklen(inet '192.168.88.5', 24) = inet '192.168.88.0/24'), FALSE)",COALESCE%28%28set_masklen%28inet%20'192.168.88.5'%2C%2024%29%20=%20inet%20'192.168.88.0/24'%29%2C%20FALSE%29,T_Y3_URL_PARTIAL,partial_url_encode_space_parentheses_comma,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R085_C10_S03,Y1_R085_C10_S03,RS_Y1_R085_C10,Y1_basic_boolean,Y3_encoded_boolean,"COALESCE((set_masklen(inet '192.168.89.5', 24) = inet '192.168.89.0/24'), FALSE)","COALESCE((set_masklen(inet%20%27192.168.89.5%27,%2024)%20%3D%20inet%20%27192.168.89.0/24%27),%20FALSE)",T_Y3_OPERATOR_QUOTE_PERCENT,operator_and_quote_percent_encoding,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R085_C10_S04,Y1_R085_C10_S04,RS_Y1_R085_C10,Y1_basic_boolean,Y3_encoded_boolean,"COALESCE((set_masklen(inet '192.168.90.5', 24) = inet '10.0.90.0/24'), FALSE)",COALESCE%28%28set_masklen%28inet%20%27192.168.90.5%27%2C%2024%29%20%3D%20inet%20%2710.0.90.0%2F24%27%29%2C%20FALSE%29,T_Y3_URL_FULL,url_encode_space_delimiter_operator_quote,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R085_C10_S05,Y2_R085_C10_S05,RS_Y2_R085_C10,Y2_boolean_variation,Y3_encoded_boolean,"COALESCE((set_masklen(inet '192.168.91.5', 24) = inet '10.0.91.0/24'), FALSE)",COALESCE%28%28set_masklen%28inet%20'192.168.91.5'%2C%2024%29%20=%20inet%20'10.0.91.0/24'%29%2C%20FALSE%29,T_Y3_URL_PARTIAL,partial_url_encode_space_parentheses_comma,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R085_C10_S06,Y1_R085_C10_S06,RS_Y1_R085_C10,Y1_basic_boolean,Y3_encoded_boolean,"COALESCE((set_masklen(inet '192.168.92.5', 24) = inet '10.0.92.0/24'), FALSE)","COALESCE((set_masklen(inet%20%27192.168.92.5%27,%2024)%20%3D%20inet%20%2710.0.92.0/24%27),%20FALSE)",T_Y3_OPERATOR_QUOTE_PERCENT,operator_and_quote_percent_encoding,True,True,True,,0.935,True,True,False,source_assigned_renderer_lineage
Y3_R086_C01_S01,Y2_R086_C01_S01,RS_Y2_R086_C01,Y2_boolean_variation,Y3_encoded_boolean,uuid '00000000-0000-0000-0000-000000003195' = uuid '00000000-0000-0000-0000-000000003195',uuid%20'00000000-0000-0000-0000-000000003195'%20=%20uuid%20'00000000-0000-0000-0000-000000003195',T_Y3_URL_PARTIAL,partial_url_encode_space_parentheses_comma,True,True,True,,0.5425,False,True,False,source_assigned_renderer_lineage
Y3_R086_C01_S02,Y1_R086_C01_S02,RS_Y1_R086_C01,Y1_basic_boolean,Y3_encoded_boolean,uuid '00000000-0000-0000-0000-000000003208' = uuid '00000000-0000-0000-0000-000000003208',uuid%20%2700000000-0000-0000-0000-000000003208%27%20%3D%20uuid%20%2700000000-0000-0000-0000-000000003208%27,T_Y3_OPERATOR_QUOTE_PERCENT,operator_and_quote_percent_encoding,True,True,True,,0.5425,False,True,False,source_assigned_renderer_lineage
Y3_R086_C01_S03,Y1_R086_C01_S03,RS_Y1_R086_C01,Y1_basic_boolean,Y3_encoded_boolean,uuid '00000000-0000-0000-0000-000000003221' = uuid '00000000-0000-0000-0000-000000003221',uuid%20%2700000000-0000-0000-0000-000000003221%27%20%3D%20uuid%20%2700000000-0000-0000-0000-000000003221%27,T_Y3_URL_FULL,url_encode_space_delimiter_operator_quote,True,True,True,,0.5425,False,True,False,source_assigned_renderer_lineage
Y3_R086_C01_S04,Y2_R086_C01_S04,RS_Y2_R086_C01,Y2_boolean_variation,Y3_encoded_boolean,uuid '00000000-0000-0000-0000-000000003234' = uuid '00000000-0000-0000-0000-000000003241',uuid%20'00000000-0000-0000-0000-000000003234'%20=%20uuid%20'00000000-0000-0000-0000-000000003241',T_Y3_URL_PARTIAL,partial_url_encode_space_parentheses_comma,True,True,True,,0.5425,False,True,False,source_assigned_renderer_lineage
Y3_R086_C01_S05,Y1_R086_C01_S05,RS_Y1_R086_C01,Y1_basic_boolean,Y3_encoded_boolean,uuid '00000000-0000-0000-0000-000000003247' = uuid '00000000-0000-0000-0000-000000003254',uuid%20%2700000000-0000-0000-0000-000000003247%27%20%3D%20uuid%20%2700000000-0000-0000-0000-000000003254%27,T_Y3_OPERATOR_QUOTE_PERCENT,operator_and_quote_percent_encoding,True,True,True,,0.5425,False,True,False,source_assigned_renderer_lineage
Y3_R086_C01_S06,Y1_R086_C01_S06,RS_Y1_R086_C01,Y1_basic_boolean,Y3_encoded_boolean,uuid '00000000-0000-0000-0000-000000003260' = uuid '00000000-0000-0000-0000-000000003267',uuid%20%2700000000-0000-0000-0000-000000003260%27%20%3D%20uuid%20%2700000000-0000-0000-0000-000000003267%27,T_Y3_URL_FULL,url_encode_space_delimiter_operator_quote,True,True,True,,0.5425,False,True,False,source_assigned_renderer_lineage
Y3_R086_C02_S01,Y1_R086_C02_S01,RS_Y1_R086_C02,Y1_basic_boolean,Y3_encoded_boolean,(uuid '00000000-0000-0000-0000-000000003195' = uuid '00000000-0000-0000-0000-000000003195'),(uuid%20%2700000000-0000-0000-0000-000000003195%27%20%3D%20uuid%20%2700000000-0000-0000-0000-000000003195%27),T_Y3_OPERATOR_QUOTE_PERCENT,operator_and_quote_percent_encoding,True,True,True,,0.5425,False,True,False,source_assigned_renderer_lineage
Y3_R086_C02_S02,Y1_R086_C02_S02,RS_Y1_R086_C02,Y1_basic_boolean,Y3_encoded_boolean,(uuid '00000000-0000-0000-0000-000000003208' = uuid '00000000-0000-0000-0000-000000003208'),%28uuid%20%2700000000-0000-0000-0000-000000003208%27%20%3D%20uuid%20%2700000000-0000-0000-0000-000000003208%27%29,T_Y3_URL_FULL,url_encode_space_delimiter_operator_quote,True,True,True,,0.5425,False,True,False,source_assigned_renderer_lineage
Y3_R086_C02_S03,Y2_R086_C02_S03,RS_Y2_R086_C02,Y2_boolean_variation,Y3_encoded_boolean,(uuid '00000000-0000-0000-0000-000000003221' = uuid '00000000-0000-0000-0000-000000003221'),%28uuid%20'00000000-0000-0000-0000-000000003221'%20=%20uuid%20'00000000-0000-0000-0000-000000003221'%29,T_Y3_URL_PARTIAL,partial_url_encode_space_parentheses_comma,True,True,True,,0.5425,False,True,False,source_assigned_renderer_lineage
Y3_R086_C02_S04,Y1_R086_C02_S04,RS_Y1_R086_C02,Y1_basic_boolean,Y3_encoded_boolean,(uuid '00000000-0000-0000-0000-000000003234' = uuid '00000000-0000-0000-0000-000000003241'),(uuid%20%2700000000-0000-0000-0000-000000003234%27%20%3D%20uuid%20%2700000000-0000-0000-0000-000000003241%27),T_Y3_OPERATOR_QUOTE_PERCENT,operator_and_quote_percent_encoding,True,True,True,,0.5425,False,True,False,source_assigned_renderer_lineage
Y3_R086_C02_S05,Y1_R086_C02_S05,RS_Y1_R086_C02,Y1_basic_boolean,Y3_encoded_boolean,(uuid '00000000-0000-0000-0000-000000003247' = uuid '00000000-0000-0000-0000-000000003254'),%28uuid%20%2700000000-0000-0000-0000-000000003247%27%20%3D%20uuid%20%2700000000-0000-0000-0000-000000003254%27%29,T_Y3_URL_FULL,url_encode_space_delimiter_operator_quote,True,True,True,,0.5425,False,True,False,source_assigned_renderer_lineage
Y3_R086_C02_S06,Y2_R086_C02_S06,RS_Y2_R086_C02,Y2_boolean_variation,Y3_encoded_boolean,(uuid '00000000-0000-0000-0000-000000003260' = uuid '00000000-0000-0000-0000-000000003267'),%28uuid%20'00000000-0000-0000-0000-000000003260'%20=%20uuid%20'00000000-0000-0000-0000-000000003267'%29,T_Y3_URL_PARTIAL,partial_url_encode_space_parentheses_comma,True,True,True,,0.5425,False,True,False,source_assigned_renderer_lineage
Y3_R086_C03_S01,Y1_R086_C03_S01,RS_Y1_R086_C03,Y1_basic_boolean,Y3_encoded_boolean,NOT (uuid '00000000-0000-0000-0000-000000003195' = uuid '00000000-0000-0000-0000-000000003202'),NOT%20%28uuid%20%2700000000-0000-0000-0000-000000003195%27%20%3D%20uuid%20%2700000000-0000-0000-0000-000000003202%27%29,T_Y3_URL_FULL,url_encode_space_delimiter_operator_quote,True,True,True,,0.5425,False,True,False,source_assigned_renderer_lineage
Y3_R086_C03_S02,Y2_R086_C03_S02,RS_Y2_R086_C03,Y2_boolean_variation,Y3_encoded_boolean,NOT (uuid '00000000-0000-0000-0000-000000003208' = uuid '00000000-0000-0000-0000-000000003215'),NOT%20%28uuid%20'00000000-0000-0000-0000-000000003208'%20=%20uuid%20'00000000-0000-0000-0000-000000003215'%29,T_Y3_URL_PARTIAL,partial_url_encode_space_parentheses_comma,True,True,True,,0.5425,False,True,False,source_assigned_renderer_lineage
Y3_R086_C03_S03,Y1_R086_C03_S03,RS_Y1_R086_C03,Y1_basic_boolean,Y3_encoded_boolean,NOT (uuid '00000000-0000-0000-0000-000000003221' = uuid '00000000-0000-0000-0000-000000003228'),NOT%20(uuid%20%2700000000-0000-0000-0000-000000003221%27%20%3D%20uuid%20%2700000000-0000-0000-0000-000000003228%27),T_Y3_OPERATOR_QUOTE_PERCENT,operator_and_quote_percent_encoding,True,True,True,,0.5425,False,True,False,source_assigned_renderer_lineage
Y3_R086_C03_S04,Y1_R086_C03_S04,RS_Y1_R086_C03,Y1_basic_boolean,Y3_encoded_boolean,NOT (uuid '00000000-0000-0000-0000-000000003234' = uuid '00000000-0000-0000-0000-000000003234'),NOT%20%28uuid%20%2700000000-0000-0000-0000-000000003234%27%20%3D%20uuid%20%2700000000-0000-0000-0000-000000003234%27%29,T_Y3_URL_FULL,url_encode_space_delimiter_operator_quote,True,True,True,,0.5425,False,True,False,source_assigned_renderer_lineage
Y3_R086_C03_S05,Y2_R086_C03_S05,RS_Y2_R086_C03,Y2_boolean_variation,Y3_encoded_boolean,NOT (uuid '00000000-0000-0000-0000-000000003247' = uuid '00000000-0000-0000-0000-000000003247'),NOT%20%28uuid%20'00000000-0000-0000-0000-000000003247'%20=%20uuid%20'00000000-0000-0000-0000-000000003247'%29,T_Y3_URL_PARTIAL,partial_url_encode_space_parentheses_comma,True,True,True,,0.5425,False,True,False,source_assigned_renderer_lineage
Y3_R086_C03_S06,Y1_R086_C03_S06,RS_Y1_R086_C03,Y1_basic_boolean,Y3_encoded_boolean,NOT (uuid '00000000-0000-0000-0000-000000003260' = uuid '00000000-0000-0000-0000-000000003260'),NOT%20(uuid%20%2700000000-0000-0000-0000-000000003260%27%20%3D%20uuid%20%2700000000-0000-0000-0000-000000003260%27),T_Y3_OPERATOR_QUOTE_PERCENT,operator_and_quote_percent_encoding,True,True,True,,0.5425,False,True,False,source_assigned_renderer_lineage
Y3_R086_C04_S01,Y2_R086_C04_S01,RS_Y2_R086_C04,Y2_boolean_variation,Y3_encoded_boolean,(uuid '00000000-0000-0000-0000-000000003195' = uuid '00000000-0000-0000-0000-000000003195') IS TRUE,%28uuid%20'00000000-0000-0000-0000-000000003195'%20=%20uuid%20'00000000-0000-0000-0000-000000003195'%29%20IS%20TRUE,T_Y3_URL_PARTIAL,partial_url_encode_space_parentheses_comma,True,True,True,,0.5425,False,True,False,source_assigned_renderer_lineage
Y3_R086_C04_S02,Y1_R086_C04_S02,RS_Y1_R086_C04,Y1_basic_boolean,Y3_encoded_boolean,(uuid '00000000-0000-0000-0000-000000003208' = uuid '00000000-0000-0000-0000-000000003208') IS TRUE,(uuid%20%2700000000-0000-0000-0000-000000003208%27%20%3D%20uuid%20%2700000000-0000-0000-0000-000000003208%27)%20IS%20TRUE,T_Y3_OPERATOR_QUOTE_PERCENT,operator_and_quote_percent_encoding,True,True,True,,0.5425,False,True,False,source_assigned_renderer_lineage
Y3_R086_C04_S03,Y1_R086_C04_S03,RS_Y1_R086_C04,Y1_basic_boolean,Y3_encoded_boolean,(uuid '00000000-0000-0000-0000-000000003221' = uuid '00000000-0000-0000-0000-000000003221') IS TRUE,%28uuid%20%2700000000-0000-0000-0000-000000003221%27%20%3D%20uuid%20%2700000000-0000-0000-0000-000000003221%27%29%20IS%20TRUE,T_Y3_URL_FULL,url_encode_space_delimiter_operator_quote,True,True,True,,0.5425,False,True,False,source_assigned_renderer_lineage
Y3_R086_C04_S04,Y2_R086_C04_S04,RS_Y2_R086_C04,Y2_boolean_variation,Y3_encoded_boolean,(uuid '00000000-0000-0000-0000-000000003234' = uuid '00000000-0000-0000-0000-000000003241') IS TRUE,%28uuid%20'00000000-0000-0000-0000-000000003234'%20=%20uuid%20'00000000-0000-0000-0000-000000003241'%29%20IS%20TRUE,T_Y3_URL_PARTIAL,partial_url_encode_space_parentheses_comma,True,True,True,,0.5425,False,True,False,source_assigned_renderer_lineage
Y3_R086_C04_S05,Y1_R086_C04_S05,RS_Y1_R086_C04,Y1_basic_boolean,Y3_encoded_boolean,(uuid '00000000-0000-0000-0000-000000003247' = uuid '00000000-0000-0000-0000-000000003254') IS TRUE,(uuid%20%2700000000-0000-0000-0000-000000003247%27%20%3D%20uuid%20%2700000000-0000-0000-0000-000000003254%27)%20IS%20TRUE,T_Y3_OPERATOR_QUOTE_PERCENT,operator_and_quote_percent_encoding,True,True,True,,0.5425,False,True,False,source_assigned_renderer_lineage
Y3_R086_C04_S06,Y1_R086_C04_S06,RS_Y1_R086_C04,Y1_basic_boolean,Y3_encoded_boolean,(uuid '00000000-0000-0000-0000-000000003260' = uuid '00000000-0000-0000-0000-000000003267') IS TRUE,%28uuid%20%2700000000-0000-0000-0000-000000003260%27%20%3D%20uuid%20%2700000000-0000-0000-0000-000000003267%27%29%20IS%20TRUE,T_Y3_URL_FULL,url_encode_space_delimiter_operator_quote,True,True,True,,0.5425,False,True,False,source_assigned_renderer_lineage
Y3_R086_C05_S01,Y1_R086_C05_S01,RS_Y1_R086_C05,Y1_basic_boolean,Y3_encoded_boolean,(uuid '00000000-0000-0000-0000-000000003195' = uuid '00000000-0000-0000-0000-000000003195') IS NOT FALSE,(uuid%20%2700000000-0000-0000-0000-000000003195%27%20%3D%20uuid%20%2700000000-0000-0000-0000-000000003195%27)%20IS%20NOT%20FALSE,T_Y3_OPERATOR_QUOTE_PERCENT,operator_and_quote_percent_encoding,True,True,True,,0.5425,False,True,False,source_assigned_renderer_lineage
Y3_R086_C05_S02,Y1_R086_C05_S02,RS_Y1_R086_C05,Y1_basic_boolean,Y3_encoded_boolean,(uuid '00000000-0000-0000-0000-000000003208' = uuid '00000000-0000-0000-0000-000000003208') IS NOT FALSE,%28uuid%20%2700000000-0000-0000-0000-000000003208%27%20%3D%20uuid%20%2700000000-0000-0000-0000-000000003208%27%29%20IS%20NOT%20FALSE,T_Y3_URL_FULL,url_encode_space_delimiter_operator_quote,True,True,True,,0.5425,False,True,False,source_assigned_renderer_lineage
Y3_R086_C05_S03,Y2_R086_C05_S03,RS_Y2_R086_C05,Y2_boolean_variation,Y3_encoded_boolean,(uuid '00000000-0000-0000-0000-000000003221' = uuid '00000000-0000-0000-0000-000000003221') IS NOT FALSE,%28uuid%20'00000000-0000-0000-0000-000000003221'%20=%20uuid%20'00000000-0000-0000-0000-000000003221'%29%20IS%20NOT%20FALSE,T_Y3_URL_PARTIAL,partial_url_encode_space_parentheses_comma,True,True,True,,0.5425,False,True,False,source_assigned_renderer_lineage
Y3_R086_C05_S04,Y1_R086_C05_S04,RS_Y1_R086_C05,Y1_basic_boolean,Y3_encoded_boolean,(uuid '00000000-0000-0000-0000-000000003234' = uuid '00000000-0000-0000-0000-000000003241') IS NOT FALSE,(uuid%20%2700000000-0000-0000-0000-000000003234%27%20%3D%20uuid%20%2700000000-0000-0000-0000-000000003241%27)%20IS%20NOT%20FALSE,T_Y3_OPERATOR_QUOTE_PERCENT,operator_and_quote_percent_encoding,True,True,True,,0.5425,False,True,False,source_assigned_renderer_lineage
Y3_R086_C05_S05,Y1_R086_C05_S05,RS_Y1_R086_C05,Y1_basic_boolean,Y3_encoded_boolean,(uuid '00000000-0000-0000-0000-000000003247' = uuid '00000000-0000-0000-0000-000000003254') IS NOT FALSE,%28uuid%20%2700000000-0000-0000-0000-000000003247%27%20%3D%20uuid%20%2700000000-0000-0000-0000-000000003254%27%29%20IS%20NOT%20FALSE,T_Y3_URL_FULL,url_encode_space_delimiter_operator_quote,True,True,True,,0.5425,False,True,False,source_assigned_renderer_lineage
Y3_R086_C05_S06,Y2_R086_C05_S06,RS_Y2_R086_C05,Y2_boolean_variation,Y3_encoded_boolean,(uuid '00000000-0000-0000-0000-000000003260' = uuid '00000000-0000-0000-0000-000000003267') IS NOT FALSE,%28uuid%20'00000000-0000-0000-0000-000000003260'%20=%20uuid%20'00000000-0000-0000-0000-000000003267'%29%20IS%20NOT%20FALSE,T_Y3_URL_PARTIAL,partial_url_encode_space_parentheses_comma,True,True,True,,0.5425,False,True,False,source_assigned_renderer_lineage
Y3_R086_C06_S01,Y1_R086_C06_S01,RS_Y1_R086_C06,Y1_basic_boolean,Y3_encoded_boolean,CASE WHEN (uuid '00000000-0000-0000-0000-000000003195' = uuid '00000000-0000-0000-0000-000000003195') THEN TRUE ELSE FALSE END,CASE%20WHEN%20%28uuid%20%2700000000-0000-0000-0000-000000003195%27%20%3D%20uuid%20%2700000000-0000-0000-0000-000000003195%27%29%20THEN%20TRUE%20ELSE%20FALSE%20END,T_Y3_URL_FULL,url_encode_space_delimiter_operator_quote,True,True,True,,0.5425,False,True,False,source_assigned_renderer_lineage
Y3_R086_C06_S02,Y2_R086_C06_S02,RS_Y2_R086_C06,Y2_boolean_variation,Y3_encoded_boolean,CASE WHEN (uuid '00000000-0000-0000-0000-000000003208' = uuid '00000000-0000-0000-0000-000000003208') THEN TRUE ELSE FALSE END,CASE%20WHEN%20%28uuid%20'00000000-0000-0000-0000-000000003208'%20=%20uuid%20'00000000-0000-0000-0000-000000003208'%29%20THEN%20TRUE%20ELSE%20FALSE%20END,T_Y3_URL_PARTIAL,partial_url_encode_space_parentheses_comma,True,True,True,,0.5425,False,True,False,source_assigned_renderer_lineage
