structure_cell_id,root_id,y_level,complexity_label,cell_index,cell_recipe,representation_contract,semantic_equivalence_group,decode_layers,requires_decode,corpus_role
Y1_PG_BOOL_R001_C01,PG_BOOL_R001,Y1,Simple,1,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R001,0,False,seqgan_attack_source
Y1_PG_BOOL_R089_C02,PG_BOOL_R089,Y1,Simple,2,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R089,0,False,seqgan_attack_source
Y1_PG_BOOL_R089_C03,PG_BOOL_R089,Y1,Simple,3,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R089,0,False,seqgan_attack_source
Y1_PG_BOOL_R089_C04,PG_BOOL_R089,Y1,Simple,4,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R089,0,False,seqgan_attack_source
Y1_PG_BOOL_R089_C05,PG_BOOL_R089,Y1,Simple,5,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R089,0,False,seqgan_attack_source
Y1_PG_BOOL_R089_C06,PG_BOOL_R089,Y1,Simple,6,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R089,0,False,seqgan_attack_source
Y1_PG_BOOL_R089_C07,PG_BOOL_R089,Y1,Simple,7,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R089,0,False,seqgan_attack_source
Y1_PG_BOOL_R089_C08,PG_BOOL_R089,Y1,Simple,8,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R089,0,False,seqgan_attack_source
Y1_PG_BOOL_R089_C09,PG_BOOL_R089,Y1,Simple,9,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R089,0,False,seqgan_attack_source
Y1_PG_BOOL_R089_C10,PG_BOOL_R089,Y1,Simple,10,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R089,0,False,seqgan_attack_source
Y1_PG_BOOL_R090_C01,PG_BOOL_R090,Y1,Simple,1,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R090,0,False,seqgan_attack_source
Y1_PG_BOOL_R090_C02,PG_BOOL_R090,Y1,Simple,2,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R090,0,False,seqgan_attack_source
Y1_PG_BOOL_R090_C03,PG_BOOL_R090,Y1,Simple,3,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R090,0,False,seqgan_attack_source
Y1_PG_BOOL_R090_C04,PG_BOOL_R090,Y1,Simple,4,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R090,0,False,seqgan_attack_source
Y1_PG_BOOL_R090_C05,PG_BOOL_R090,Y1,Simple,5,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R090,0,False,seqgan_attack_source
Y1_PG_BOOL_R090_C06,PG_BOOL_R090,Y1,Simple,6,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R090,0,False,seqgan_attack_source
Y1_PG_BOOL_R090_C07,PG_BOOL_R090,Y1,Simple,7,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R090,0,False,seqgan_attack_source
Y1_PG_BOOL_R090_C08,PG_BOOL_R090,Y1,Simple,8,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R090,0,False,seqgan_attack_source
Y1_PG_BOOL_R090_C09,PG_BOOL_R090,Y1,Simple,9,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R090,0,False,seqgan_attack_source
Y1_PG_BOOL_R090_C10,PG_BOOL_R090,Y1,Simple,10,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R090,0,False,seqgan_attack_source
Y1_PG_BOOL_R091_C01,PG_BOOL_R091,Y1,Simple,1,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R091,0,False,seqgan_attack_source
Y1_PG_BOOL_R091_C02,PG_BOOL_R091,Y1,Simple,2,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R091,0,False,seqgan_attack_source
Y1_PG_BOOL_R091_C03,PG_BOOL_R091,Y1,Simple,3,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R091,0,False,seqgan_attack_source
Y1_PG_BOOL_R091_C04,PG_BOOL_R091,Y1,Simple,4,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R091,0,False,seqgan_attack_source
Y1_PG_BOOL_R091_C05,PG_BOOL_R091,Y1,Simple,5,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R091,0,False,seqgan_attack_source
Y1_PG_BOOL_R091_C06,PG_BOOL_R091,Y1,Simple,6,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R091,0,False,seqgan_attack_source
Y1_PG_BOOL_R091_C07,PG_BOOL_R091,Y1,Simple,7,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R091,0,False,seqgan_attack_source
Y1_PG_BOOL_R091_C08,PG_BOOL_R091,Y1,Simple,8,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R091,0,False,seqgan_attack_source
Y1_PG_BOOL_R091_C09,PG_BOOL_R091,Y1,Simple,9,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R091,0,False,seqgan_attack_source
Y1_PG_BOOL_R091_C10,PG_BOOL_R091,Y1,Simple,10,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R091,0,False,seqgan_attack_source
Y1_PG_BOOL_R092_C01,PG_BOOL_R092,Y1,Simple,1,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R092,0,False,seqgan_attack_source
Y1_PG_BOOL_R092_C02,PG_BOOL_R092,Y1,Simple,2,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R092,0,False,seqgan_attack_source
Y1_PG_BOOL_R092_C03,PG_BOOL_R092,Y1,Simple,3,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R092,0,False,seqgan_attack_source
Y1_PG_BOOL_R092_C04,PG_BOOL_R092,Y1,Simple,4,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R092,0,False,seqgan_attack_source
Y1_PG_BOOL_R092_C05,PG_BOOL_R092,Y1,Simple,5,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R092,0,False,seqgan_attack_source
Y1_PG_BOOL_R092_C06,PG_BOOL_R092,Y1,Simple,6,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R092,0,False,seqgan_attack_source
Y1_PG_BOOL_R092_C07,PG_BOOL_R092,Y1,Simple,7,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R092,0,False,seqgan_attack_source
Y1_PG_BOOL_R092_C08,PG_BOOL_R092,Y1,Simple,8,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R092,0,False,seqgan_attack_source
Y1_PG_BOOL_R092_C09,PG_BOOL_R092,Y1,Simple,9,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R092,0,False,seqgan_attack_source
Y1_PG_BOOL_R092_C10,PG_BOOL_R092,Y1,Simple,10,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R092,0,False,seqgan_attack_source
Y1_PG_BOOL_R093_C01,PG_BOOL_R093,Y1,Simple,1,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R093,0,False,seqgan_attack_source
Y1_PG_BOOL_R093_C02,PG_BOOL_R093,Y1,Simple,2,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R093,0,False,seqgan_attack_source
Y1_PG_BOOL_R093_C03,PG_BOOL_R093,Y1,Simple,3,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R093,0,False,seqgan_attack_source
Y1_PG_BOOL_R093_C04,PG_BOOL_R093,Y1,Simple,4,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R093,0,False,seqgan_attack_source
Y1_PG_BOOL_R093_C05,PG_BOOL_R093,Y1,Simple,5,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R093,0,False,seqgan_attack_source
Y1_PG_BOOL_R093_C06,PG_BOOL_R093,Y1,Simple,6,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R093,0,False,seqgan_attack_source
Y1_PG_BOOL_R093_C07,PG_BOOL_R093,Y1,Simple,7,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R093,0,False,seqgan_attack_source
Y1_PG_BOOL_R093_C08,PG_BOOL_R093,Y1,Simple,8,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R093,0,False,seqgan_attack_source
Y1_PG_BOOL_R093_C09,PG_BOOL_R093,Y1,Simple,9,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R093,0,False,seqgan_attack_source
Y1_PG_BOOL_R093_C10,PG_BOOL_R093,Y1,Simple,10,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R093,0,False,seqgan_attack_source
Y1_PG_BOOL_R094_C01,PG_BOOL_R094,Y1,Simple,1,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R094,0,False,seqgan_attack_source
Y1_PG_BOOL_R094_C02,PG_BOOL_R094,Y1,Simple,2,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R094,0,False,seqgan_attack_source
Y1_PG_BOOL_R094_C03,PG_BOOL_R094,Y1,Simple,3,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R094,0,False,seqgan_attack_source
Y1_PG_BOOL_R094_C04,PG_BOOL_R094,Y1,Simple,4,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R094,0,False,seqgan_attack_source
Y1_PG_BOOL_R094_C05,PG_BOOL_R094,Y1,Simple,5,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R094,0,False,seqgan_attack_source
Y1_PG_BOOL_R094_C06,PG_BOOL_R094,Y1,Simple,6,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R094,0,False,seqgan_attack_source
Y1_PG_BOOL_R094_C07,PG_BOOL_R094,Y1,Simple,7,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R094,0,False,seqgan_attack_source
Y1_PG_BOOL_R094_C08,PG_BOOL_R094,Y1,Simple,8,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R094,0,False,seqgan_attack_source
Y1_PG_BOOL_R094_C09,PG_BOOL_R094,Y1,Simple,9,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R094,0,False,seqgan_attack_source
Y1_PG_BOOL_R094_C10,PG_BOOL_R094,Y1,Simple,10,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R094,0,False,seqgan_attack_source
Y1_PG_BOOL_R095_C01,PG_BOOL_R095,Y1,Simple,1,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R095,0,False,seqgan_attack_source
Y1_PG_BOOL_R095_C02,PG_BOOL_R095,Y1,Simple,2,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R095,0,False,seqgan_attack_source
Y1_PG_BOOL_R095_C03,PG_BOOL_R095,Y1,Simple,3,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R095,0,False,seqgan_attack_source
Y1_PG_BOOL_R095_C04,PG_BOOL_R095,Y1,Simple,4,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R095,0,False,seqgan_attack_source
Y1_PG_BOOL_R095_C05,PG_BOOL_R095,Y1,Simple,5,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R095,0,False,seqgan_attack_source
Y1_PG_BOOL_R095_C06,PG_BOOL_R095,Y1,Simple,6,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R095,0,False,seqgan_attack_source
Y1_PG_BOOL_R095_C07,PG_BOOL_R095,Y1,Simple,7,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R095,0,False,seqgan_attack_source
Y1_PG_BOOL_R095_C08,PG_BOOL_R095,Y1,Simple,8,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R095,0,False,seqgan_attack_source
Y1_PG_BOOL_R095_C09,PG_BOOL_R095,Y1,Simple,9,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R095,0,False,seqgan_attack_source
Y1_PG_BOOL_R095_C10,PG_BOOL_R095,Y1,Simple,10,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R095,0,False,seqgan_attack_source
Y1_PG_BOOL_R096_C01,PG_BOOL_R096,Y1,Simple,1,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R096,0,False,seqgan_attack_source
Y1_PG_BOOL_R096_C02,PG_BOOL_R096,Y1,Simple,2,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R096,0,False,seqgan_attack_source
Y1_PG_BOOL_R096_C03,PG_BOOL_R096,Y1,Simple,3,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R096,0,False,seqgan_attack_source
Y1_PG_BOOL_R096_C04,PG_BOOL_R096,Y1,Simple,4,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R096,0,False,seqgan_attack_source
Y1_PG_BOOL_R096_C05,PG_BOOL_R096,Y1,Simple,5,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R096,0,False,seqgan_attack_source
Y1_PG_BOOL_R096_C06,PG_BOOL_R096,Y1,Simple,6,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R096,0,False,seqgan_attack_source
Y1_PG_BOOL_R096_C07,PG_BOOL_R096,Y1,Simple,7,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R096,0,False,seqgan_attack_source
Y1_PG_BOOL_R096_C08,PG_BOOL_R096,Y1,Simple,8,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R096,0,False,seqgan_attack_source
Y1_PG_BOOL_R096_C09,PG_BOOL_R096,Y1,Simple,9,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R096,0,False,seqgan_attack_source
Y1_PG_BOOL_R096_C10,PG_BOOL_R096,Y1,Simple,10,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R096,0,False,seqgan_attack_source
Y1_PG_BOOL_R097_C01,PG_BOOL_R097,Y1,Simple,1,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R097,0,False,seqgan_attack_source
Y1_PG_BOOL_R097_C02,PG_BOOL_R097,Y1,Simple,2,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R097,0,False,seqgan_attack_source
Y1_PG_BOOL_R097_C03,PG_BOOL_R097,Y1,Simple,3,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R097,0,False,seqgan_attack_source
Y1_PG_BOOL_R097_C04,PG_BOOL_R097,Y1,Simple,4,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R097,0,False,seqgan_attack_source
Y1_PG_BOOL_R097_C05,PG_BOOL_R097,Y1,Simple,5,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R097,0,False,seqgan_attack_source
Y1_PG_BOOL_R097_C06,PG_BOOL_R097,Y1,Simple,6,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R097,0,False,seqgan_attack_source
Y1_PG_BOOL_R097_C07,PG_BOOL_R097,Y1,Simple,7,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R097,0,False,seqgan_attack_source
Y1_PG_BOOL_R097_C08,PG_BOOL_R097,Y1,Simple,8,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R097,0,False,seqgan_attack_source
Y1_PG_BOOL_R097_C09,PG_BOOL_R097,Y1,Simple,9,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R097,0,False,seqgan_attack_source
Y1_PG_BOOL_R097_C10,PG_BOOL_R097,Y1,Simple,10,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R097,0,False,seqgan_attack_source
Y1_PG_BOOL_R098_C01,PG_BOOL_R098,Y1,Simple,1,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R098,0,False,seqgan_attack_source
Y1_PG_BOOL_R098_C02,PG_BOOL_R098,Y1,Simple,2,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R098,0,False,seqgan_attack_source
Y1_PG_BOOL_R098_C03,PG_BOOL_R098,Y1,Simple,3,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R098,0,False,seqgan_attack_source
Y1_PG_BOOL_R098_C04,PG_BOOL_R098,Y1,Simple,4,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R098,0,False,seqgan_attack_source
Y1_PG_BOOL_R098_C05,PG_BOOL_R098,Y1,Simple,5,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R098,0,False,seqgan_attack_source
Y1_PG_BOOL_R098_C06,PG_BOOL_R098,Y1,Simple,6,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R098,0,False,seqgan_attack_source
Y1_PG_BOOL_R098_C07,PG_BOOL_R098,Y1,Simple,7,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R098,0,False,seqgan_attack_source
Y1_PG_BOOL_R098_C08,PG_BOOL_R098,Y1,Simple,8,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R098,0,False,seqgan_attack_source
Y1_PG_BOOL_R098_C09,PG_BOOL_R098,Y1,Simple,9,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R098,0,False,seqgan_attack_source
Y1_PG_BOOL_R098_C10,PG_BOOL_R098,Y1,Simple,10,direct_literal_profile,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R098,0,False,seqgan_attack_source
Y1_PG_BOOL_R099_C01,PG_BOOL_R099,Y1,Simple,1,direct_canonical,Direct PostgreSQL Boolean predicate; no transport encoding; no deliberate lexical obfuscation.,PG_BOOL_R099,0,False,seqgan_attack_source
