sample_id,module_id,parent_sample_id,parent_module_level,payload_before_transform,payload_raw,payload_canonical,validation_payload_v4,transform_recipe_id,roundtrip_valid,structure_preserved,semantic_preserved,semantic_preservation_basis
Y4_R075_C04_S04,Y4_obfuscated_boolean,Y1_R075_C04_S04,Y1_basic_boolean,"('[1,2,3]'::jsonb @> '[9]'::jsonb) IS trUE","('[1,2,3]'::jsonb	 @>	 '[9]'::jsonb)	 IS	 trUE","('[1,2,3]'::jsonb @> '[9]'::jsonb) IS TRUE","('[1,2,3]'::jsonb @> '[9]'::jsonb) IS trUE",T_Y4_TAB_SPACE,1,1,0,canonical_normalization_only_runtime_not_run
Y4_R075_C04_S05,Y4_obfuscated_boolean,Y2_R075_C04_S05,Y2_boolean_variation,"((('[1,2,3]'::jsonb @> '[9]'::jsonb) IS trUE))","((('[1,2,3]'::jsonb/**/@>/**/'[9]'::jsonb)/**/IS/**/trUE))","('[1,2,3]'::jsonb @> '[9]'::jsonb) IS TRUE","((('[1,2,3]'::jsonb @> '[9]'::jsonb) IS trUE))",T_Y4_EXTRA_PARENTHESES,1,1,0,canonical_normalization_only_runtime_not_run
Y4_R075_C04_S06,Y4_obfuscated_boolean,Y1_R075_C04_S06,Y1_basic_boolean,"('[1,2,3]'::jsonb @> '[9]'::jsonb) IS trUE","('[1,2,3]'::jsonb	 @>	 '[9]'::jsonb)	 IS	 trUE","('[1,2,3]'::jsonb @> '[9]'::jsonb) IS TRUE","('[1,2,3]'::jsonb @> '[9]'::jsonb) IS trUE",T_Y4_TAB_SPACE,1,1,0,canonical_normalization_only_runtime_not_run
Y4_R075_C05_S01,Y4_obfuscated_boolean,Y2_R075_C05_S01,Y2_boolean_variation,"((('[1,2,3]'::jsonb @> '[2]'::jsonb) is NoT FaLse))","((('[1,2,3]'::jsonb	 @>	 '[2]'::jsonb)	 is	 NoT	 FaLse))","('[1,2,3]'::jsonb @> '[2]'::jsonb) IS NOT FALSE","((('[1,2,3]'::jsonb @> '[2]'::jsonb) is NoT FaLse))",T_Y4_EXTRA_PARENTHESES,1,1,0,canonical_normalization_only_runtime_not_run
Y4_R075_C05_S02,Y4_obfuscated_boolean,Y1_R075_C05_S02,Y1_basic_boolean,"('[1,2,3]'::jsonb @> '[2]'::jsonb) is NoT FaLse","('[1,2,3]'::jsonb/**/@>/**/'[2]'::jsonb)/**/is/**/NoT/**/FaLse","('[1,2,3]'::jsonb @> '[2]'::jsonb) IS NOT FALSE","('[1,2,3]'::jsonb @> '[2]'::jsonb) is NoT FaLse",T_Y4_COMMENT_WS,1,1,0,canonical_normalization_only_runtime_not_run
Y4_R075_C05_S03,Y4_obfuscated_boolean,Y1_R075_C05_S03,Y1_basic_boolean,"('[1,2,3]'::jsonb @> '[2]'::jsonb) is NoT FaLse","('[1,2,3]'::jsonb	 @>	 '[2]'::jsonb)	 is	 NoT	 FaLse","('[1,2,3]'::jsonb @> '[2]'::jsonb) IS NOT FALSE","('[1,2,3]'::jsonb @> '[2]'::jsonb) is NoT FaLse",T_Y4_TAB_SPACE,1,1,0,canonical_normalization_only_runtime_not_run
Y4_R075_C05_S04,Y4_obfuscated_boolean,Y1_R075_C05_S04,Y1_basic_boolean,"('[1,2,3]'::jsonb @> '[9]'::jsonb) is NoT FaLse","('[1,2,3]'::jsonb/**/@>/**/'[9]'::jsonb)/**/is/**/NoT/**/FaLse","('[1,2,3]'::jsonb @> '[9]'::jsonb) IS NOT FALSE","('[1,2,3]'::jsonb @> '[9]'::jsonb) is NoT FaLse",T_Y4_COMMENT_WS,1,1,0,canonical_normalization_only_runtime_not_run
Y4_R075_C05_S05,Y4_obfuscated_boolean,Y2_R075_C05_S05,Y2_boolean_variation,"((('[1,2,3]'::jsonb @> '[9]'::jsonb) is NoT FaLse))","((('[1,2,3]'::jsonb	 @>	 '[9]'::jsonb)	 is	 NoT	 FaLse))","('[1,2,3]'::jsonb @> '[9]'::jsonb) IS NOT FALSE","((('[1,2,3]'::jsonb @> '[9]'::jsonb) is NoT FaLse))",T_Y4_EXTRA_PARENTHESES,1,1,0,canonical_normalization_only_runtime_not_run
Y4_R075_C05_S06,Y4_obfuscated_boolean,Y1_R075_C05_S06,Y1_basic_boolean,"('[1,2,3]'::jsonb @> '[9]'::jsonb) is NoT FaLse","('[1,2,3]'::jsonb/**/@>/**/'[9]'::jsonb)/**/is/**/NoT/**/FaLse","('[1,2,3]'::jsonb @> '[9]'::jsonb) IS NOT FALSE","('[1,2,3]'::jsonb @> '[9]'::jsonb) is NoT FaLse",T_Y4_COMMENT_WS,1,1,0,canonical_normalization_only_runtime_not_run
Y4_R075_C06_S01,Y4_obfuscated_boolean,Y2_R075_C06_S01,Y2_boolean_variation,"((CASE WhEn ('[1,2,3]'::jsonb @> '[2]'::jsonb) thEn trUE ElSE fAlSE End))","((CASE/**/WhEn/**/('[1,2,3]'::jsonb/**/@>/**/'[2]'::jsonb)/**/thEn/**/trUE/**/ElSE/**/fAlSE/**/End))","CASE WHEN ('[1,2,3]'::jsonb @> '[2]'::jsonb) THEN TRUE ELSE FALSE END","((CASE WhEn ('[1,2,3]'::jsonb @> '[2]'::jsonb) thEn trUE ElSE fAlSE End))",T_Y4_EXTRA_PARENTHESES,1,1,0,canonical_normalization_only_runtime_not_run
Y4_R075_C06_S02,Y4_obfuscated_boolean,Y1_R075_C06_S02,Y1_basic_boolean,"CASE WhEn ('[1,2,3]'::jsonb @> '[2]'::jsonb) thEn trUE ElSE fAlSE End","CASE	 WhEn	 ('[1,2,3]'::jsonb	 @>	 '[2]'::jsonb)	 thEn	 trUE	 ElSE	 fAlSE	 End","CASE WHEN ('[1,2,3]'::jsonb @> '[2]'::jsonb) THEN TRUE ELSE FALSE END","CASE WhEn ('[1,2,3]'::jsonb @> '[2]'::jsonb) thEn trUE ElSE fAlSE End",T_Y4_TAB_SPACE,1,1,0,canonical_normalization_only_runtime_not_run
Y4_R075_C06_S03,Y4_obfuscated_boolean,Y1_R075_C06_S03,Y1_basic_boolean,"CASE WhEn ('[1,2,3]'::jsonb @> '[2]'::jsonb) thEn trUE ElSE fAlSE End","CASE/**/WhEn/**/('[1,2,3]'::jsonb/**/@>/**/'[2]'::jsonb)/**/thEn/**/trUE/**/ElSE/**/fAlSE/**/End","CASE WHEN ('[1,2,3]'::jsonb @> '[2]'::jsonb) THEN TRUE ELSE FALSE END","CASE WhEn ('[1,2,3]'::jsonb @> '[2]'::jsonb) thEn trUE ElSE fAlSE End",T_Y4_COMMENT_WS,1,1,0,canonical_normalization_only_runtime_not_run
Y4_R075_C06_S04,Y4_obfuscated_boolean,Y1_R075_C06_S04,Y1_basic_boolean,"CASE WhEn ('[1,2,3]'::jsonb @> '[9]'::jsonb) thEn trUE ElSE fAlSE End","CASE	 WhEn	 ('[1,2,3]'::jsonb	 @>	 '[9]'::jsonb)	 thEn	 trUE	 ElSE	 fAlSE	 End","CASE WHEN ('[1,2,3]'::jsonb @> '[9]'::jsonb) THEN TRUE ELSE FALSE END","CASE WhEn ('[1,2,3]'::jsonb @> '[9]'::jsonb) thEn trUE ElSE fAlSE End",T_Y4_TAB_SPACE,1,1,0,canonical_normalization_only_runtime_not_run
Y4_R075_C06_S05,Y4_obfuscated_boolean,Y2_R075_C06_S05,Y2_boolean_variation,"((CASE WhEn ('[1,2,3]'::jsonb @> '[9]'::jsonb) thEn trUE ElSE fAlSE End))","((CASE/**/WhEn/**/('[1,2,3]'::jsonb/**/@>/**/'[9]'::jsonb)/**/thEn/**/trUE/**/ElSE/**/fAlSE/**/End))","CASE WHEN ('[1,2,3]'::jsonb @> '[9]'::jsonb) THEN TRUE ELSE FALSE END","((CASE WhEn ('[1,2,3]'::jsonb @> '[9]'::jsonb) thEn trUE ElSE fAlSE End))",T_Y4_EXTRA_PARENTHESES,1,1,0,canonical_normalization_only_runtime_not_run
Y4_R075_C06_S06,Y4_obfuscated_boolean,Y1_R075_C06_S06,Y1_basic_boolean,"CASE WhEn ('[1,2,3]'::jsonb @> '[9]'::jsonb) thEn trUE ElSE fAlSE End","CASE	 WhEn	 ('[1,2,3]'::jsonb	 @>	 '[9]'::jsonb)	 thEn	 trUE	 ElSE	 fAlSE	 End","CASE WHEN ('[1,2,3]'::jsonb @> '[9]'::jsonb) THEN TRUE ELSE FALSE END","CASE WhEn ('[1,2,3]'::jsonb @> '[9]'::jsonb) thEn trUE ElSE fAlSE End",T_Y4_TAB_SPACE,1,1,0,canonical_normalization_only_runtime_not_run
Y4_R075_C07_S01,Y4_obfuscated_boolean,Y2_R075_C07_S01,Y2_boolean_variation,"((('[1,2,3]'::jsonb @> '[2]'::jsonb) aND (85 = 85)))","((('[1,2,3]'::jsonb	 @>	 '[2]'::jsonb)	 aND	 (85	 =	 85)))","('[1,2,3]'::jsonb @> '[2]'::jsonb) AND (85 = 85)","((('[1,2,3]'::jsonb @> '[2]'::jsonb) aND (85 = 85)))",T_Y4_EXTRA_PARENTHESES,1,1,0,canonical_normalization_only_runtime_not_run
Y4_R075_C07_S02,Y4_obfuscated_boolean,Y1_R075_C07_S02,Y1_basic_boolean,"('[1,2,3]'::jsonb @> '[2]'::jsonb) aND (1 = 1)","('[1,2,3]'::jsonb/**/@>/**/'[2]'::jsonb)/**/aND/**/(1/**/=/**/1)","('[1,2,3]'::jsonb @> '[2]'::jsonb) AND (1 = 1)","('[1,2,3]'::jsonb @> '[2]'::jsonb) aND (1 = 1)",T_Y4_COMMENT_WS,1,1,0,canonical_normalization_only_runtime_not_run
Y4_R075_C07_S03,Y4_obfuscated_boolean,Y1_R075_C07_S03,Y1_basic_boolean,"('[1,2,3]'::jsonb @> '[2]'::jsonb) aND (14 = 14)","('[1,2,3]'::jsonb	 @>	 '[2]'::jsonb)	 aND	 (14	 =	 14)","('[1,2,3]'::jsonb @> '[2]'::jsonb) AND (14 = 14)","('[1,2,3]'::jsonb @> '[2]'::jsonb) aND (14 = 14)",T_Y4_TAB_SPACE,1,1,0,canonical_normalization_only_runtime_not_run
Y4_R075_C07_S04,Y4_obfuscated_boolean,Y1_R075_C07_S04,Y1_basic_boolean,"('[1,2,3]'::jsonb @> '[9]'::jsonb) aND (27 = 27)","('[1,2,3]'::jsonb/**/@>/**/'[9]'::jsonb)/**/aND/**/(27/**/=/**/27)","('[1,2,3]'::jsonb @> '[9]'::jsonb) AND (27 = 27)","('[1,2,3]'::jsonb @> '[9]'::jsonb) aND (27 = 27)",T_Y4_COMMENT_WS,1,1,0,canonical_normalization_only_runtime_not_run
Y4_R075_C07_S05,Y4_obfuscated_boolean,Y2_R075_C07_S05,Y2_boolean_variation,"((('[1,2,3]'::jsonb @> '[9]'::jsonb) aND (40 = 40)))","((('[1,2,3]'::jsonb	 @>	 '[9]'::jsonb)	 aND	 (40	 =	 40)))","('[1,2,3]'::jsonb @> '[9]'::jsonb) AND (40 = 40)","((('[1,2,3]'::jsonb @> '[9]'::jsonb) aND (40 = 40)))",T_Y4_EXTRA_PARENTHESES,1,1,0,canonical_normalization_only_runtime_not_run
Y4_R075_C07_S06,Y4_obfuscated_boolean,Y1_R075_C07_S06,Y1_basic_boolean,"('[1,2,3]'::jsonb @> '[9]'::jsonb) aND (53 = 53)","('[1,2,3]'::jsonb/**/@>/**/'[9]'::jsonb)/**/aND/**/(53/**/=/**/53)","('[1,2,3]'::jsonb @> '[9]'::jsonb) AND (53 = 53)","('[1,2,3]'::jsonb @> '[9]'::jsonb) aND (53 = 53)",T_Y4_COMMENT_WS,1,1,0,canonical_normalization_only_runtime_not_run
Y4_R075_C08_S01,Y4_obfuscated_boolean,Y2_R075_C08_S01,Y2_boolean_variation,"((('[1,2,3]'::jsonb @> '[2]'::jsonb) Or (16 <> 16)))","((('[1,2,3]'::jsonb/**/@>/**/'[2]'::jsonb)/**/Or/**/(16/**/<>/**/16)))","('[1,2,3]'::jsonb @> '[2]'::jsonb) OR (16 <> 16)","((('[1,2,3]'::jsonb @> '[2]'::jsonb) Or (16 <> 16)))",T_Y4_EXTRA_PARENTHESES,1,1,0,canonical_normalization_only_runtime_not_run
Y4_R075_C08_S02,Y4_obfuscated_boolean,Y1_R075_C08_S02,Y1_basic_boolean,"('[1,2,3]'::jsonb @> '[2]'::jsonb) Or (29 <> 29)","('[1,2,3]'::jsonb	 @>	 '[2]'::jsonb)	 Or	 (29	 <>	 29)","('[1,2,3]'::jsonb @> '[2]'::jsonb) OR (29 <> 29)","('[1,2,3]'::jsonb @> '[2]'::jsonb) Or (29 <> 29)",T_Y4_TAB_SPACE,1,1,0,canonical_normalization_only_runtime_not_run
Y4_R075_C08_S03,Y4_obfuscated_boolean,Y1_R075_C08_S03,Y1_basic_boolean,"('[1,2,3]'::jsonb @> '[2]'::jsonb) Or (42 <> 42)","('[1,2,3]'::jsonb/**/@>/**/'[2]'::jsonb)/**/Or/**/(42/**/<>/**/42)","('[1,2,3]'::jsonb @> '[2]'::jsonb) OR (42 <> 42)","('[1,2,3]'::jsonb @> '[2]'::jsonb) Or (42 <> 42)",T_Y4_COMMENT_WS,1,1,0,canonical_normalization_only_runtime_not_run
Y4_R075_C08_S04,Y4_obfuscated_boolean,Y1_R075_C08_S04,Y1_basic_boolean,"('[1,2,3]'::jsonb @> '[9]'::jsonb) Or (55 <> 55)","('[1,2,3]'::jsonb	 @>	 '[9]'::jsonb)	 Or	 (55	 <>	 55)","('[1,2,3]'::jsonb @> '[9]'::jsonb) OR (55 <> 55)","('[1,2,3]'::jsonb @> '[9]'::jsonb) Or (55 <> 55)",T_Y4_TAB_SPACE,1,1,0,canonical_normalization_only_runtime_not_run
Y4_R075_C08_S05,Y4_obfuscated_boolean,Y2_R075_C08_S05,Y2_boolean_variation,"((('[1,2,3]'::jsonb @> '[9]'::jsonb) Or (68 <> 68)))","((('[1,2,3]'::jsonb/**/@>/**/'[9]'::jsonb)/**/Or/**/(68/**/<>/**/68)))","('[1,2,3]'::jsonb @> '[9]'::jsonb) OR (68 <> 68)","((('[1,2,3]'::jsonb @> '[9]'::jsonb) Or (68 <> 68)))",T_Y4_EXTRA_PARENTHESES,1,1,0,canonical_normalization_only_runtime_not_run
Y4_R075_C08_S06,Y4_obfuscated_boolean,Y1_R075_C08_S06,Y1_basic_boolean,"('[1,2,3]'::jsonb @> '[9]'::jsonb) Or (81 <> 81)","('[1,2,3]'::jsonb	 @>	 '[9]'::jsonb)	 Or	 (81	 <>	 81)","('[1,2,3]'::jsonb @> '[9]'::jsonb) OR (81 <> 81)","('[1,2,3]'::jsonb @> '[9]'::jsonb) Or (81 <> 81)",T_Y4_TAB_SPACE,1,1,0,canonical_normalization_only_runtime_not_run
Y4_R075_C09_S01,Y4_obfuscated_boolean,Y2_R075_C09_S01,Y2_boolean_variation,"(((('[1,2,3]'::jsonb @> '[2]'::jsonb) = TRue)))","(((('[1,2,3]'::jsonb	 @>	 '[2]'::jsonb)	 =	 TRue)))","(('[1,2,3]'::jsonb @> '[2]'::jsonb) = TRUE)","(((('[1,2,3]'::jsonb @> '[2]'::jsonb) = TRue)))",T_Y4_EXTRA_PARENTHESES,1,1,0,canonical_normalization_only_runtime_not_run
Y4_R075_C09_S02,Y4_obfuscated_boolean,Y1_R075_C09_S02,Y1_basic_boolean,"(('[1,2,3]'::jsonb @> '[2]'::jsonb) = TRue)","(('[1,2,3]'::jsonb/**/@>/**/'[2]'::jsonb)/**/=/**/TRue)","(('[1,2,3]'::jsonb @> '[2]'::jsonb) = TRUE)","(('[1,2,3]'::jsonb @> '[2]'::jsonb) = TRue)",T_Y4_COMMENT_WS,1,1,0,canonical_normalization_only_runtime_not_run
Y4_R075_C09_S03,Y4_obfuscated_boolean,Y1_R075_C09_S03,Y1_basic_boolean,"(('[1,2,3]'::jsonb @> '[2]'::jsonb) = TRue)","(('[1,2,3]'::jsonb	 @>	 '[2]'::jsonb)	 =	 TRue)","(('[1,2,3]'::jsonb @> '[2]'::jsonb) = TRUE)","(('[1,2,3]'::jsonb @> '[2]'::jsonb) = TRue)",T_Y4_TAB_SPACE,1,1,0,canonical_normalization_only_runtime_not_run
Y4_R075_C09_S04,Y4_obfuscated_boolean,Y1_R075_C09_S04,Y1_basic_boolean,"(('[1,2,3]'::jsonb @> '[9]'::jsonb) = TRue)","(('[1,2,3]'::jsonb/**/@>/**/'[9]'::jsonb)/**/=/**/TRue)","(('[1,2,3]'::jsonb @> '[9]'::jsonb) = TRUE)","(('[1,2,3]'::jsonb @> '[9]'::jsonb) = TRue)",T_Y4_COMMENT_WS,1,1,0,canonical_normalization_only_runtime_not_run
Y4_R075_C09_S05,Y4_obfuscated_boolean,Y2_R075_C09_S05,Y2_boolean_variation,"(((('[1,2,3]'::jsonb @> '[9]'::jsonb) = TRue)))","(((('[1,2,3]'::jsonb	 @>	 '[9]'::jsonb)	 =	 TRue)))","(('[1,2,3]'::jsonb @> '[9]'::jsonb) = TRUE)","(((('[1,2,3]'::jsonb @> '[9]'::jsonb) = TRue)))",T_Y4_EXTRA_PARENTHESES,1,1,0,canonical_normalization_only_runtime_not_run
Y4_R075_C09_S06,Y4_obfuscated_boolean,Y1_R075_C09_S06,Y1_basic_boolean,"(('[1,2,3]'::jsonb @> '[9]'::jsonb) = TRue)","(('[1,2,3]'::jsonb/**/@>/**/'[9]'::jsonb)/**/=/**/TRue)","(('[1,2,3]'::jsonb @> '[9]'::jsonb) = TRUE)","(('[1,2,3]'::jsonb @> '[9]'::jsonb) = TRue)",T_Y4_COMMENT_WS,1,1,0,canonical_normalization_only_runtime_not_run
Y4_R075_C10_S01,Y4_obfuscated_boolean,Y2_R075_C10_S01,Y2_boolean_variation,"((COAlESCE(('[1,2,3]'::jsonb @> '[2]'::jsonb), fAlSE)))","((COAlESCE(('[1,2,3]'::jsonb/**/@>/**/'[2]'::jsonb),/**/fAlSE)))","COALESCE(('[1,2,3]'::jsonb @> '[2]'::jsonb), FALSE)","((COAlESCE(('[1,2,3]'::jsonb @> '[2]'::jsonb), fAlSE)))",T_Y4_EXTRA_PARENTHESES,1,1,0,canonical_normalization_only_runtime_not_run
Y4_R075_C10_S02,Y4_obfuscated_boolean,Y1_R075_C10_S02,Y1_basic_boolean,"COAlESCE(('[1,2,3]'::jsonb @> '[2]'::jsonb), fAlSE)","COAlESCE(('[1,2,3]'::jsonb	 @>	 '[2]'::jsonb),	 fAlSE)","COALESCE(('[1,2,3]'::jsonb @> '[2]'::jsonb), FALSE)","COAlESCE(('[1,2,3]'::jsonb @> '[2]'::jsonb), fAlSE)",T_Y4_TAB_SPACE,1,1,0,canonical_normalization_only_runtime_not_run
Y4_R075_C10_S03,Y4_obfuscated_boolean,Y1_R075_C10_S03,Y1_basic_boolean,"COAlESCE(('[1,2,3]'::jsonb @> '[2]'::jsonb), fAlSE)","COAlESCE(('[1,2,3]'::jsonb/**/@>/**/'[2]'::jsonb),/**/fAlSE)","COALESCE(('[1,2,3]'::jsonb @> '[2]'::jsonb), FALSE)","COAlESCE(('[1,2,3]'::jsonb @> '[2]'::jsonb), fAlSE)",T_Y4_COMMENT_WS,1,1,0,canonical_normalization_only_runtime_not_run
Y4_R075_C10_S04,Y4_obfuscated_boolean,Y1_R075_C10_S04,Y1_basic_boolean,"COAlESCE(('[1,2,3]'::jsonb @> '[9]'::jsonb), fAlSE)","COAlESCE(('[1,2,3]'::jsonb	 @>	 '[9]'::jsonb),	 fAlSE)","COALESCE(('[1,2,3]'::jsonb @> '[9]'::jsonb), FALSE)","COAlESCE(('[1,2,3]'::jsonb @> '[9]'::jsonb), fAlSE)",T_Y4_TAB_SPACE,1,1,0,canonical_normalization_only_runtime_not_run
Y4_R075_C10_S05,Y4_obfuscated_boolean,Y2_R075_C10_S05,Y2_boolean_variation,"((COAlESCE(('[1,2,3]'::jsonb @> '[9]'::jsonb), fAlSE)))","((COAlESCE(('[1,2,3]'::jsonb/**/@>/**/'[9]'::jsonb),/**/fAlSE)))","COALESCE(('[1,2,3]'::jsonb @> '[9]'::jsonb), FALSE)","((COAlESCE(('[1,2,3]'::jsonb @> '[9]'::jsonb), fAlSE)))",T_Y4_EXTRA_PARENTHESES,1,1,0,canonical_normalization_only_runtime_not_run
Y4_R075_C10_S06,Y4_obfuscated_boolean,Y1_R075_C10_S06,Y1_basic_boolean,"COAlESCE(('[1,2,3]'::jsonb @> '[9]'::jsonb), fAlSE)","COAlESCE(('[1,2,3]'::jsonb	 @>	 '[9]'::jsonb),	 fAlSE)","COALESCE(('[1,2,3]'::jsonb @> '[9]'::jsonb), FALSE)","COAlESCE(('[1,2,3]'::jsonb @> '[9]'::jsonb), fAlSE)",T_Y4_TAB_SPACE,1,1,0,canonical_normalization_only_runtime_not_run
Y4_R076_C01_S01,Y4_obfuscated_boolean,Y1_R076_C01_S01,Y1_basic_boolean,"int4range(72, 82, '[)') @> 75","int4range(72,/**/82,/**/'[)')/**/@>/**/75","int4range(72, 82, '[)') @> 75","int4range(72, 82, '[)') @> 75",T_Y4_COMMENT_WS,1,1,1,canonical_normalization_only_runtime_not_run
Y4_R076_C01_S02,Y4_obfuscated_boolean,Y1_R076_C01_S02,Y1_basic_boolean,"int4range(85, 95, '[)') @> 88","int4range(85,	 95,	 '[)')	 @>	 88","int4range(85, 95, '[)') @> 88","int4range(85, 95, '[)') @> 88",T_Y4_TAB_SPACE,1,1,1,canonical_normalization_only_runtime_not_run
Y4_R076_C01_S03,Y4_obfuscated_boolean,Y1_R076_C01_S03,Y1_basic_boolean,"int4range(1, 11, '[)') @> 4","int4range(1,/**/11,/**/'[)')/**/@>/**/4","int4range(1, 11, '[)') @> 4","int4range(1, 11, '[)') @> 4",T_Y4_COMMENT_WS,1,1,1,canonical_normalization_only_runtime_not_run
Y4_R076_C01_S04,Y4_obfuscated_boolean,Y2_R076_C01_S04,Y2_boolean_variation,"((int4range(14, 24, '[)') @> 27))","((int4range(14,	 24,	 '[)')	 @>	 27))","int4range(14, 24, '[)') @> 27","((int4range(14, 24, '[)') @> 27))",T_Y4_EXTRA_PARENTHESES,1,1,0,canonical_normalization_only_runtime_not_run
Y4_R076_C01_S05,Y4_obfuscated_boolean,Y1_R076_C01_S05,Y1_basic_boolean,"int4range(27, 37, '[)') @> 40","int4range(27,/**/37,/**/'[)')/**/@>/**/40","int4range(27, 37, '[)') @> 40","int4range(27, 37, '[)') @> 40",T_Y4_COMMENT_WS,1,1,1,canonical_normalization_only_runtime_not_run
Y4_R076_C01_S06,Y4_obfuscated_boolean,Y1_R076_C01_S06,Y1_basic_boolean,"int4range(40, 50, '[)') @> 53","int4range(40,	 50,	 '[)')	 @>	 53","int4range(40, 50, '[)') @> 53","int4range(40, 50, '[)') @> 53",T_Y4_TAB_SPACE,1,1,1,canonical_normalization_only_runtime_not_run
Y4_R076_C02_S01,Y4_obfuscated_boolean,Y1_R076_C02_S01,Y1_basic_boolean,"(int4range(83, 93, '[)') @> 86)","(int4range(83,	 93,	 '[)')	 @>	 86)","(int4range(83, 93, '[)') @> 86)","(int4range(83, 93, '[)') @> 86)",T_Y4_TAB_SPACE,1,1,1,canonical_normalization_only_runtime_not_run
Y4_R076_C02_S02,Y4_obfuscated_boolean,Y1_R076_C02_S02,Y1_basic_boolean,"(int4range(96, 106, '[)') @> 99)","(int4range(96,/**/106,/**/'[)')/**/@>/**/99)","(int4range(96, 106, '[)') @> 99)","(int4range(96, 106, '[)') @> 99)",T_Y4_COMMENT_WS,1,1,1,canonical_normalization_only_runtime_not_run
Y4_R076_C02_S03,Y4_obfuscated_boolean,Y1_R076_C02_S03,Y1_basic_boolean,"(int4range(12, 22, '[)') @> 15)","(int4range(12,	 22,	 '[)')	 @>	 15)","(int4range(12, 22, '[)') @> 15)","(int4range(12, 22, '[)') @> 15)",T_Y4_TAB_SPACE,1,1,1,canonical_normalization_only_runtime_not_run
Y4_R076_C02_S04,Y4_obfuscated_boolean,Y2_R076_C02_S04,Y2_boolean_variation,"(((int4range(25, 35, '[)') @> 38)))","(((int4range(25,/**/35,/**/'[)')/**/@>/**/38)))","(int4range(25, 35, '[)') @> 38)","(((int4range(25, 35, '[)') @> 38)))",T_Y4_EXTRA_PARENTHESES,1,1,0,canonical_normalization_only_runtime_not_run
Y4_R076_C02_S05,Y4_obfuscated_boolean,Y1_R076_C02_S05,Y1_basic_boolean,"(int4range(38, 48, '[)') @> 51)","(int4range(38,	 48,	 '[)')	 @>	 51)","(int4range(38, 48, '[)') @> 51)","(int4range(38, 48, '[)') @> 51)",T_Y4_TAB_SPACE,1,1,1,canonical_normalization_only_runtime_not_run
Y4_R076_C02_S06,Y4_obfuscated_boolean,Y1_R076_C02_S06,Y1_basic_boolean,"(int4range(51, 61, '[)') @> 64)","(int4range(51,/**/61,/**/'[)')/**/@>/**/64)","(int4range(51, 61, '[)') @> 64)","(int4range(51, 61, '[)') @> 64)",T_Y4_COMMENT_WS,1,1,1,canonical_normalization_only_runtime_not_run
Y4_R076_C03_S01,Y4_obfuscated_boolean,Y1_R076_C03_S01,Y1_basic_boolean,"nOt (int4range(94, 104, '[)') @> 107)","nOt/**/(int4range(94,/**/104,/**/'[)')/**/@>/**/107)","NOT (int4range(94, 104, '[)') @> 107)","nOt (int4range(94, 104, '[)') @> 107)",T_Y4_COMMENT_WS,1,1,0,canonical_normalization_only_runtime_not_run
Y4_R076_C03_S02,Y4_obfuscated_boolean,Y1_R076_C03_S02,Y1_basic_boolean,"nOt (int4range(10, 20, '[)') @> 23)","nOt	 (int4range(10,	 20,	 '[)')	 @>	 23)","NOT (int4range(10, 20, '[)') @> 23)","nOt (int4range(10, 20, '[)') @> 23)",T_Y4_TAB_SPACE,1,1,0,canonical_normalization_only_runtime_not_run
Y4_R076_C03_S03,Y4_obfuscated_boolean,Y1_R076_C03_S03,Y1_basic_boolean,"nOt (int4range(23, 33, '[)') @> 36)","nOt/**/(int4range(23,/**/33,/**/'[)')/**/@>/**/36)","NOT (int4range(23, 33, '[)') @> 36)","nOt (int4range(23, 33, '[)') @> 36)",T_Y4_COMMENT_WS,1,1,0,canonical_normalization_only_runtime_not_run
Y4_R076_C03_S04,Y4_obfuscated_boolean,Y2_R076_C03_S04,Y2_boolean_variation,"((nOt (int4range(36, 46, '[)') @> 39)))","((nOt	 (int4range(36,	 46,	 '[)')	 @>	 39)))","NOT (int4range(36, 46, '[)') @> 39)","((nOt (int4range(36, 46, '[)') @> 39)))",T_Y4_EXTRA_PARENTHESES,1,1,0,canonical_normalization_only_runtime_not_run
Y4_R076_C03_S05,Y4_obfuscated_boolean,Y1_R076_C03_S05,Y1_basic_boolean,"nOt (int4range(49, 59, '[)') @> 52)","nOt/**/(int4range(49,/**/59,/**/'[)')/**/@>/**/52)","NOT (int4range(49, 59, '[)') @> 52)","nOt (int4range(49, 59, '[)') @> 52)",T_Y4_COMMENT_WS,1,1,0,canonical_normalization_only_runtime_not_run
Y4_R076_C03_S06,Y4_obfuscated_boolean,Y1_R076_C03_S06,Y1_basic_boolean,"nOt (int4range(62, 72, '[)') @> 65)","nOt	 (int4range(62,	 72,	 '[)')	 @>	 65)","NOT (int4range(62, 72, '[)') @> 65)","nOt (int4range(62, 72, '[)') @> 65)",T_Y4_TAB_SPACE,1,1,0,canonical_normalization_only_runtime_not_run
Y4_R076_C04_S01,Y4_obfuscated_boolean,Y1_R076_C04_S01,Y1_basic_boolean,"(int4range(8, 18, '[)') @> 11) is TRue","(int4range(8,	 18,	 '[)')	 @>	 11)	 is	 TRue","(int4range(8, 18, '[)') @> 11) IS TRUE","(int4range(8, 18, '[)') @> 11) is TRue",T_Y4_TAB_SPACE,1,1,0,canonical_normalization_only_runtime_not_run
